,Job Code,Job Title,Race with the Machine,Interpersonal Task,Group Task,Conflict Resolution,Management and Supervision,Race against the Machine,Routine Problem Solving,Information Processing,General Physical Task,Dynamic Physical Task,Race ahead of the Machine,Communication,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Equipment Maintenance,Vehicle and Equipment Operation,Machine Control,Hazardous Task
322,35-2011,"Cooks, Fast Food",0.1403916744923449,0.008495246472140469,0.0355547482085949,0.09634167981160954,0.0,0.19240107078216315,0.00023892655757485473,0.0,0.028392001128700068,0.16377014309588822,0.03419282810170078,0.0,0.0,0.03419282810170078,0.10399430365598276,0.0,0.025960189285860504,0.059104215698669076,0.018929898671453168
323,35-2012,"Cooks, Institution and Cafeteria",0.12097399129452348,0.01942784258641624,0.029506565108299555,0.03191180824838024,0.04012777535142747,0.22451556851950188,0.04645065763583153,0.021575400883899098,0.06836460605658637,0.08812490394318488,0.01323146425758839,0.008978658986538978,0.004252469517463102,3.3575358631082346e-07,0.14053949010599426,0.02423741762394016,0.002320060376556745,0.0620873415948921,0.05189467051060522
324,35-2013,"Cooks, Private Household",0.1198671252972574,0.028390351784471836,0.0,0.0,0.09147677351278556,0.2071489319807812,0.019654287591917532,0.0,0.11326232326072952,0.07423232112813416,0.06474387997134416,0.04187576085615823,0.008395013169983173,0.014473105945202763,0.08409848467406843,0.010949753393048552,0.0059091137178024005,0.050098902409047665,0.01714071515416982
325,35-2014,"Cooks, Restaurant",0.10291707801754983,0.0035861908966297092,0.004870360474693026,0.03460484093371044,0.059855685712516676,0.2308371883209639,0.030252171195246043,0.018219578385600496,0.09588456546880918,0.08648087327130817,0.008625771153871066,0.0,0.0049648035785088045,0.0036609675753622602,0.15080580755911574,0.02569522980677369,0.017491067264997318,0.06236548501699291,0.04525402547035184
326,35-2015,"Cooks, Short Order",0.13474877072984434,0.04221795580960641,0.02649395542826757,0.030762888250610677,0.03527397124135969,0.2423560630138344,0.05299787424175336,0.0,0.09161703525071067,0.0977411535213704,0.009277774921252507,0.0,0.00853113006556311,0.0007466448556893969,0.10739946686872147,0.006455625722841187,0.012569637127645415,0.02871230548145908,0.0596618985367758
327,35-2021,Food Preparation Workers,0.14754867705233105,0.024742182309833608,0.03466589941945196,0.05227052986186994,0.03587006546117553,0.2303573604268731,0.030094717219399433,0.021984421948286526,0.07993466395110832,0.09834355730807884,0.010283730060396451,0.0,0.006997632889647194,0.0032860971707492593,0.10134319288566733,0.0012720412454034474,0.009154527227318332,0.04158499645578258,0.049331627957162935
328,35-3011,Bartenders,0.21540827586981587,0.07016042287695684,0.0,0.06328558192041006,0.08196227107244895,0.17670673359079309,0.024671849481382502,0.006918398700020333,0.07021186407331534,0.07490462133607491,0.030625126562345763,0.009864491083416606,0.0,0.020760635478929156,0.04440335242483972,0.0021733704633266,0.0012040537093775956,0.035564786885647404,0.005461141366488121
329,35-3023,Fast Food and Counter Workers,0.21371688579820367,0.08384467872910996,0.031611441878686954,0.05196290511163243,0.04629786007877432,0.20466569082870065,0.013466609580800612,0.005343386937029732,0.07425593845273712,0.11159975585813316,0.006992310566061775,0.003107516699991907,0.0,0.0038847938660698687,0.057297481750152375,0.0,0.0,0.008351550062021377,0.048945931688131
330,35-3031,Waiters and Waitresses,0.15302703125929126,0.09057427370432128,0.003447357168185202,0.05396241517321628,0.005042985213568478,0.2599652955875015,0.023987077140665142,0.0002724177763089931,0.08074315097542999,0.15496264969509732,0.039756560043281014,0.022557185065705858,0.0,0.017199374977575146,0.013396920996012713,0.0,0.001974762419840451,0.008965998720128045,0.0024561598560442163
331,35-3041,"Food Servers, Nonrestaurant",0.13807212633249236,0.018741413613629757,0.02905616317671662,0.07669371494451352,0.013580834597632478,0.27515644482250384,0.03156389777616581,0.02075603328713661,0.10078269626621657,0.12205381749298487,0.007517642749936094,0.0,0.0020896745057686467,0.005427968244167446,0.0627906550226977,0.0,0.0172026353765806,0.014904780278281324,0.03068323936783577
332,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,0.1305766071339629,0.0568615343681565,0.012402845234863891,0.05735917666537356,0.003953050865568968,0.30320599721639563,0.0,0.0005854740353056785,0.10060405929271857,0.20201646388837136,0.006487489707249781,0.006487489707249781,0.0,0.0,0.026978021265461043,0.0021093775602116873,0.002233439122341235,0.018853290761700742,0.003781913821207375
333,35-9021,Dishwashers,0.03948641885050716,0.0,0.0,0.014590479946019162,0.024895938904487998,0.22878912051275224,0.004162951435829078,0.0,0.10799695234128202,0.11662921673564115,0.005098197652657812,0.0,0.005098197652657812,0.0,0.2226207339505679,0.050406776734172494,0.07562830182683226,0.044607258190068284,0.05197839719949485
334,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.26213260605000777,0.0945330476910484,0.034951011660424636,0.13264854669853476,0.0,0.14835029785452375,0.009256643056725794,0.0,0.025516984682170358,0.11357667011562758,0.04771083505505912,0.03491460577183135,0.0,0.012796229283227763,0.017375803643395967,0.0,0.0027016434756944947,0.0,0.014674160167701471
335,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,0.22848141699117105,0.03690106867029527,0.031970097427049066,0.03270614349147274,0.12690410740235394,0.09606462840198844,0.010780450910358771,0.016220096679168967,0.036195420609878966,0.0328686602025817,0.05825044796405219,0.02949461935351725,0.021465830999402583,0.007289997611132358,0.0951996424453419,0.034034216094275434,0.008993537001573028,0.025015749936405155,0.02715613941308829
336,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.15569434730764095,0.044457075545883726,0.022036212893690958,0.02622800963121347,0.0629730492368528,0.07076310022640941,0.017795392836181128,0.011953518761905074,0.017463739083890078,0.023550449544433145,0.06744330456681423,0.03032558789943333,0.017207636740647528,0.01991007992673336,0.18708849958916415,0.017415011677968134,0.08941393073203367,0.01905768622889585,0.061201870950266524
337,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.01975620901492188,0.0,0.0010816154138000072,0.018674593601121867,0.0,0.3096858663029496,0.0,0.0,0.1452545409720858,0.16443132533086374,0.011093242480154464,0.011093242480154464,0.0,0.0,0.13148311930680578,0.01888748046741825,0.025057836935242567,0.0147411573861766,0.07279664451796836
338,37-2012,Maids and Housekeeping Cleaners,0.0343613603475819,0.01024209201939331,0.0,0.0240174123551158,0.00010185597307279368,0.3887447922205656,0.0009201702949808774,0.0,0.1833253170972714,0.20449930482831333,0.006995468585643799,0.006995468585643799,0.0,0.0,0.03812312965636653,0.00491472902680257,0.0,0.0030794619354547487,0.030128938694109212
339,37-2021,Pest Control Workers,0.06708250965283062,0.03809972264406752,0.001942260256285972,0.01949276401916647,0.007547762733310651,0.16284407134797113,0.04140770498479016,0.016974619517169706,0.051507447212270865,0.0529542996337404,0.03873977886524122,0.020003027465109263,0.007049675208819948,0.011687076191312006,0.21263670667674933,0.024641241256244308,0.11976619070336295,0.027442549069561027,0.04078672564758103
340,37-3011,Landscaping and Groundskeeping Workers,0.02804595705191681,0.0,0.0,0.026650016888332725,0.0013959401635840836,0.1816166562814136,0.002549908949176627,0.0,0.07256740199060438,0.10649934534163258,0.00030207658757166816,0.0,0.0,0.00030207658757166816,0.2821164145116345,0.026569186495956028,0.12920818369885556,0.031250441418985316,0.09508860289783763
341,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.04801725570579509,0.018659183044970728,0.00038801977880382045,0.02144684461123153,0.007523208270789009,0.1204250343812376,0.01245498647707022,0.015837217614975172,0.05733808190371704,0.034794748385475166,0.01032233395966944,0.007421840431534997,0.0029004935281344442,0.0,0.3185978552003227,0.037792567412092214,0.13530397403286096,0.06192216360074675,0.08357915015462272
342,37-3013,Tree Trimmers and Pruners,0.02275280773121708,0.0015340939208457265,0.008009299975439612,0.011774317484590128,0.001435096350341612,0.1776745424683513,0.03323808209677411,0.002603517130516045,0.06215604162393231,0.07967690161712881,0.008128874130282956,0.004972273604447071,0.0,0.003156600525835886,0.28461435491825404,0.0344493517160551,0.12344905205076012,0.05826593676729589,0.06845001438414293
343,39-1013,First-Line Supervisors of Gambling Services Workers,0.2841977218002977,0.08661614388586536,0.02307569809206853,0.11067190485976164,0.06383397496260218,0.11602378176798413,0.06474332319372665,0.013757263518897844,0.001224631686417424,0.0362985633689422,0.06592122088185604,0.044915690306253885,0.0,0.02100553057560215,0.027921387499227103,0.0,0.0015318470370202556,0.005647178100903455,0.02074236236130339
344,39-1098,First-Line Supervisors of Personal Service Workers,0.26779333380259684,0.10872710749348073,0.035309187041402346,0.05704255535832677,0.06671448390938703,0.07978435746108181,0.02713460031372275,0.0324701207726978,0.0041860437675390145,0.01599359260712224,0.10863488710586898,0.06107033174079664,0.027507899675636074,0.020056655689436268,0.013989584666191296,0.004561750230477471,0.0018841931271492247,0.003343359087119468,0.004200282221445133
345,39-2011,Animal Trainers,0.06767983640183968,0.02646233680651956,0.0031685549224840914,0.011367051965720616,0.02668189270711541,0.17120426306350278,0.023909839635198958,0.013332405590032228,0.05426470305369208,0.0796973147845795,0.07291628526717638,0.023622179737465825,0.023356408230384137,0.025937697299326417,0.14412473365683046,0.0,0.1084756669341384,0.011735130068750816,0.023913936653941214
346,39-2021,Animal Caretakers,0.1056111245091304,0.01998350343414643,0.023790411559687263,0.05319649985128227,0.008640709664014444,0.2061885453760614,0.0,0.012982539965480409,0.0981213479760417,0.09508465743453927,0.012984462241808322,0.012700368667915832,0.0,0.0002840935738924908,0.14981724353922868,0.0,0.06362262536500526,0.024709090934380444,0.06148552723984296
347,39-3011,Gambling Dealers,0.1722415743248146,0.054062987795804235,0.00920343770710432,0.10897514882190604,0.0,0.2699795121534983,0.08016052732617268,0.0328797596712284,0.08681966238402182,0.0701195627720754,0.03769279960635734,0.017828239780151654,0.0,0.019864559826205684,0.027171481580563532,0.003335672400608308,0.0,0.013646187259156162,0.010189621920799058
348,39-3012,Gambling and Sports Book Writers and Runners,0.13254456422346464,0.06317974657670772,0.015209315590595003,0.05415550205616192,0.0,0.27107104377969204,0.08776489016151648,0.0679321158540838,0.05506517785470765,0.06030885990938409,0.05119839284206065,0.03952377270534499,0.0,0.01167462013671566,0.06873857501931815,4.286332602722504e-05,0.01734051010497674,0.0,0.051355201588314185
349,39-3021,Motion Picture Projectionists,0.002741245798353059,0.002741245798353059,0.0,0.0,0.0,0.12100734324396492,0.09070251971617344,0.0,0.025606287885851575,0.004698535641939893,0.02917234915430237,0.02917234915430237,0.0,0.0,0.37297813056119467,0.14189502573959129,0.09962873087699617,0.06951528949981492,0.06193908444479236
350,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",0.32515218500866483,0.13080737426024294,0.009471905761352244,0.18487290498706965,0.0,0.08830483902579063,0.0,0.0,0.008870778301940867,0.07943406072384973,0.025525131472974832,0.025525131472974832,0.0,0.0,0.03698310291812253,0.0,0.008872507389416947,0.003683115975423936,0.024427479553281648
351,39-3091,Amusement and Recreation Attendants,0.18144189260436114,0.11645121852153667,0.026289005901230008,0.03476941665656828,0.003932251525026165,0.12144660722930835,0.0,0.0,0.030358402773233876,0.09108820445607448,0.027606924994346957,0.004329229899194588,0.0,0.02327769509515237,0.12371579731190968,0.002121231690951689,0.09776898419040038,0.02382558143055762,0.0
352,39-3092,Costume Attendants,0.13267735882172055,0.010067039060812176,0.06255989687816246,0.02750328878772581,0.032547134095020094,0.20181604001664613,0.0170981843296099,0.016702684688123692,0.13766328351697413,0.03035188748193843,0.06384963546047509,0.028046910105814747,0.004427511012029479,0.03137521434263087,0.07941965968982145,0.010222895525499508,0.01898655403373233,0.028216192404873525,0.021994017725716082
353,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",0.22120292162415728,0.17565941471505045,0.0,0.04554350690910682,0.0,0.20106964518247794,0.0,0.0,0.07327018713180583,0.1277994580506721,0.043650037757320764,0.043650037757320764,0.0,0.0,0.004784872183620975,0.0,0.0,0.0,0.004784872183620975
354,39-4011,Embalmers,0.11812501674124536,0.03307306163755438,0.01699563450834528,0.06524723096687013,0.0028090896284755818,0.13266489526697056,0.03570381888190382,0.035297588919539394,0.047929774274085415,0.013733713191441968,0.05018858235149027,0.04463709720300792,3.4408475257247415e-05,0.0055170766732251025,0.18927383270075326,0.03167304352193963,0.053820647271615805,0.04045762122553079,0.06332252068166709
355,39-4021,Funeral Attendants,0.18842714679154815,0.050493729788706886,0.0279639604440951,0.07013614972873382,0.039833306830012384,0.09902683682140516,0.011960327578395895,0.03514619837212336,0.025705594355678842,0.02621471651520704,0.04647323141857359,0.028912725980752712,0.014033097488877428,0.0035274079489434483,0.13626657752941065,0.004381283799082096,0.09718266036843548,0.023298314796452845,0.01140431856544023
356,39-5011,Barbers,0.11119406373174004,0.03916695684422011,0.0,0.07031602982531371,0.0017110770622062294,0.19879621623739985,0.019979520730692,0.0,0.11092205429329788,0.06789464121340992,0.06543842946496033,0.028952146103990207,0.0013388813995237289,0.0351474019614464,0.0960221789374358,0.03407037507176352,0.0,0.04577323979421265,0.016178564071459643
357,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",0.12798201994148556,0.07019082457731991,0.0068266268815274905,0.04033414890176434,0.010630419580873816,0.17476470200225158,0.03179472700468128,0.004056798589957746,0.10426795057075176,0.03464522583686081,0.09430971185507712,0.04924547211888778,0.01218040999012432,0.03288382974606502,0.06792296816958297,0.02780258830009356,0.0,0.022051582780403808,0.018068797089085605
358,39-5091,"Makeup Artists, Theatrical and Performance",0.09236010695440816,0.010909307182929606,0.0062819839403317175,0.01985897512510249,0.05530984070604435,0.1621867541515416,0.03772919426386902,0.012041809864092298,0.08857806755654664,0.023837682467033654,0.09078391059074076,0.016253386237384773,0.02275373104856722,0.05177679330478877,0.12200495628389188,0.03357894880747163,0.06706525366126442,0.021360753815155828,0.0
359,39-5092,Manicurists and Pedicurists,0.10722955976856573,0.034238353261505095,0.0,0.07299120650706062,0.0,0.17012841321659655,0.00028086252855862693,0.0,0.16984755068803792,0.0,0.060607607495064164,0.05464549028777857,0.005962117207285586,0.0,0.16951942188002084,0.018014226941770198,0.0,0.046031652707917016,0.10547354223033363
360,39-5094,Skincare Specialists,0.17166634213493148,0.09267373965627554,0.015877727505113085,0.06311487497354287,0.0,0.13095309464550905,0.017942942181473322,0.0,0.10199679822534057,0.011013354238695143,0.10154516757402862,0.04856940728128364,0.009461486825801084,0.0435142734669439,0.0605115436394808,0.01415264477115385,0.0,0.0238469285768368,0.02251197029149015
361,39-6011,Baggage Porters and Bellhops,0.09298871373843776,0.044140613288656136,0.0025079071736194237,0.03383884836437902,0.01250134491178319,0.17597531086312165,0.018853190390219383,0.005856672912043334,0.05464944304934497,0.09661600451151396,0.03179116181126407,0.022748773726023557,0.009042388085240513,0.0,0.16540128977805346,0.004041035651829139,0.12599533157289694,0.024914096374621646,0.010450826178705672
362,39-6012,Concierges,0.25862067867822297,0.11883488113937095,0.02788333989575088,0.0592866291008778,0.052615828542223374,0.043010599125510016,0.009378033680987434,0.02574707954084946,0.0,0.00788548590367312,0.1592064845908216,0.1082337738852546,0.01923957812082007,0.03173313258474692,0.0,0.0,0.0,0.0,0.0
363,39-7010,Tour and Travel Guides,0.15439061389533273,0.10814174592585088,0.02284148474425797,0.0234073832252239,0.0,0.07723529283624447,0.0094428211568689,0.01319123895174796,0.0,0.05460123272762762,0.14991821387111115,0.0761764540628172,0.0,0.07374175980829395,0.0562221416239785,0.0,0.0562221416239785,0.0,0.0
364,39-9011,Childcare Workers,0.1842763105563052,0.039082549672441534,0.020294643869782854,0.1130286635531054,0.01187045346097537,0.1485006025883029,0.030890800659413,0.0,0.06737316433204595,0.050236637596843936,0.0669645380740324,0.022233467036912483,0.005784525424418123,0.038946545612701784,0.05214323722447447,0.00010674565887560476,0.02963446117254001,0.0,0.022402030393058853
365,39-9031,Exercise Trainers and Group Fitness Instructors,0.07281476871663467,0.0361947378730439,0.0,0.016255392057909778,0.020364638785681,0.2978909410792757,5.812277687417902e-05,0.0064285111191772675,0.07643653019989906,0.2149677769833252,0.05495186863192912,0.024449699918386854,0.013365517415364929,0.01713665129817734,0.015577768264267338,0.002286771559048393,0.010502707286360866,0.0027882894188580786,0.0
366,39-9032,Recreation Workers,0.2210406687400692,0.08261653112683658,0.009084744236784924,0.04325047499532783,0.08608891838111984,0.09585168497940247,0.015182849097365588,0.03739005934290306,0.009426609365449676,0.03385216717368415,0.110057272662957,0.044728507812624704,0.0374465726467126,0.027882192203619687,0.030725596719201408,0.003989965845373744,0.0041594870571691174,0.016601482570070394,0.005974661246588154
367,39-9041,Residential Advisors,0.26793435713800123,0.09803787431958567,0.012369380570843316,0.09035931072032237,0.06716779152724989,0.05043853298887504,0.017511690681692754,0.02377134296687236,0.0017645869374055612,0.007390912402904362,0.10363519692558046,0.04841498564588997,0.03575187237946547,0.019468338900225025,0.0471761968890927,0.0,0.015142556016800294,0.02213030031258437,0.00990334055970804
368,41-1011,First-Line Supervisors of Retail Sales Workers,0.28770060580591456,0.0994252579183594,0.04013913974255072,0.05567920433009528,0.0924570038149092,0.06704163036837489,0.023169406575342336,0.012210962079522096,0.00810163863092285,0.0235596230825876,0.10244956686384953,0.05669392414864473,0.02521927916062383,0.02053636355458097,0.015270901241581753,0.0,0.005797314676921497,0.00384837161247614,0.0056252149521841145
369,41-1012,First-Line Supervisors of Non-Retail Sales Workers,0.2432301784114265,0.08441629166047276,0.030772819084673345,0.03996684676362506,0.08807422090265538,0.07835752798387151,0.03045512871374997,0.046874452930964684,0.00102794633915684,0.0,0.13806201457377867,0.05922933551198936,0.03904995878904144,0.03978272027274787,0.014809710734517569,3.172902303469532e-05,0.012182294596344442,0.0006123932598311411,0.0019832938553072887
370,41-2011,Cashiers,0.2074567931923903,0.10951282611178836,0.009490461215283305,0.07996388753424634,0.008489618331072325,0.20548330670424653,0.027802339338888763,0.07951479843906968,0.04461707426440115,0.05354909466188695,0.03999152817880881,0.021409396467389902,0.0,0.018582131711418908,0.03328350765600671,0.0,0.0,0.027378699996485963,0.005904807659520749
371,41-2012,Gambling Change Persons and Booth Cashiers,0.20350373145102696,0.04500044901950763,0.0050307454957913104,0.11359967346992522,0.039872863465802814,0.22609001150074856,0.0884506943432001,0.05779089018761108,0.04589563427531435,0.033952792694623035,0.012080811035893516,0.012080811035893516,0.0,0.0,0.08486581812349295,0.03161182755945783,0.005420521121384232,0.014441056710121618,0.03339241273252927
372,41-2021,Counter and Rental Clerks,0.250691290326415,0.10560458518730384,0.033137557668704944,0.0905293488323126,0.021419798638093623,0.07803842005914964,0.014810204778908525,0.04713254118094525,0.0024229508898325532,0.01367272320946332,0.05945792733149249,0.05944056263335225,0.0,1.736469814023442e-05,0.10810983931206936,0.016535392365282658,0.05596943707240138,0.01425069022938336,0.021354319645001982
373,41-2022,Parts Salespersons,0.16532017842389432,0.09083326722719894,0.014687330869046129,0.03634224616383526,0.02345733416381399,0.12814497720846507,0.05281667864170394,0.020574058340414453,0.02770782193478301,0.027046418291563675,0.1001899629247778,0.08745317918650146,0.004409939451736593,0.008326844286539747,0.09199702033216006,0.0303198430374948,0.044533425534476936,0.00565025623920452,0.011493495520983794
374,41-2031,Retail Salespersons,0.29378946201965705,0.1742926035821321,0.020916108889780183,0.08682213111111076,0.011758618436634031,0.08361764917501846,0.014397646922627657,0.010649145395099964,0.008914920175096104,0.049655936682194736,0.07917583336796204,0.04159355751341637,0.006744624213204402,0.03083765164134127,0.009178438328677554,0.0,0.005270008623722636,0.003908429704954919,0.0
375,41-3011,Advertising Sales Agents,0.20294156801885974,0.1390027810613583,0.007042769948334937,0.05239194558236771,0.004504071426798776,0.038952003168237694,0.02558038312025136,0.013371620047986336,0.0,0.0,0.19789031789709788,0.12312171568859935,0.032166982683951836,0.042601619524546684,0.01946534613294737,0.0018978434415045148,0.017567502691442857,0.0,0.0
376,41-3021,Insurance Sales Agents,0.2062080184803085,0.1252951843491962,0.012332482621650372,0.06858035150946194,0.0,0.09231168904118232,0.05552000422227253,0.036791684818909785,0.0,0.0,0.1876294608352676,0.14187970189329302,0.015201466881556925,0.030548292060417644,0.012221918900660931,0.0,0.012221918900660931,0.0,0.0
377,41-3031,"Securities, Commodities, and Financial Services Sales Agents",0.1404593656093716,0.10139151586059356,0.0006894459333332889,0.030234055203873792,0.00814434861157095,0.12549569177010894,0.03973118613431734,0.08576450563579162,0.0,0.0,0.2079346711587588,0.1224893249400933,0.04035555933219168,0.04508978688647378,0.004883759167725826,0.0,0.0,0.004883759167725826,0.0
378,41-3041,Travel Agents,0.16327781938678868,0.12960537052435964,0.002572542141711096,0.02230872050738031,0.008791186213337616,0.10904789355803073,0.04969374661804391,0.05556353798182647,0.0037906089581603492,0.0,0.2020209565089465,0.16295544869951742,0.005502757980283478,0.03356274982914559,0.014459246226777469,0.0,0.0,0.014459246226777469,0.0
379,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.23166171578585065,0.12535745845947016,0.006208931660857993,0.07117146671927728,0.0289238589462452,0.04081008250442776,0.019834431298248842,0.02097565120617892,0.0,0.0,0.18182339462190866,0.12237605317964707,0.016694943576761438,0.042752397865500114,0.017280165089550676,0.0,0.01717653463712409,0.0,0.00010363045242658763
380,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.2311770161201446,0.11832092172564562,0.03037334937242792,0.07187265497149879,0.010610090050572264,0.05459956934214079,0.0046325604536998815,0.0421238639876921,0.007843144900748809,0.0,0.13198003728043295,0.10193968881154436,0.001162501956901535,0.028877846511987017,0.05418688654096898,0.0,0.04236555572304497,0.010012336228703615,0.0018089945892203988
381,41-9011,Demonstrators and Product Promoters,0.21220793858689774,0.18256316560273272,0.0,0.02027647689445379,0.009368296089711256,0.14470812971919994,0.03208586209398095,0.0064137332252828675,0.046775993888772335,0.059432540511163826,0.0855646827578853,0.05450143349686582,0.007669016084141202,0.02339423317687828,0.01107188945959365,0.01107188945959365,0.0,0.0,0.0
382,41-9021,Real Estate Brokers,0.1662498185419656,0.07940018775547686,0.014005882368987404,0.06014184681228873,0.012701901605212623,0.05127985771600045,0.005795583065978324,0.04548427465002212,0.0,0.0,0.21242844337232988,0.14749028318702212,0.014250449779628463,0.050687710405679286,0.03993074034571938,0.003757359200445921,0.032930431601323154,0.0032429495439503077,0.0
383,41-9022,Real Estate Sales Agents,0.1920034634016518,0.09619481204515276,0.0061357373082234394,0.061491896118232976,0.028181017930042632,0.0572732448066315,0.01828814494359418,0.03898509986303732,0.0,0.0,0.1515598505504429,0.0878107660246715,0.028991323025911394,0.03475776149986002,0.06675622514011577,0.0012773304025283155,0.06117430925094178,0.004304585486645689,0.0
384,41-9031,Sales Engineers,0.1659255213826198,0.09773787859707783,0.012627446877841866,0.03256240942377718,0.02299778648392289,0.08267018650644824,0.036446780151997586,0.04572645898967897,0.000496947364771674,0.0,0.19809057666667065,0.08092370736811885,0.0695385259979266,0.04762834330062517,0.020564357273051448,0.005947191723569967,0.004282227545136731,0.010334938004344749,0.0
385,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.28106957025740564,0.1973885608430964,0.0,0.02713625700139399,0.056544752412915227,0.0,0.0,0.0,0.0,0.0,0.14585976531313788,0.11097601437877012,0.0067335333598778635,0.028150217574489895,0.008130380517065503,0.0,0.008130380517065503,0.0,0.0
386,43-1011,First-Line Supervisors of Office and Administrative Support Workers,0.2293157794046258,0.08362069750108504,0.027388053644741263,0.032390178867457695,0.08591684939134178,0.07515060182367557,0.031250347627786716,0.0433958859939944,0.0005043682018944844,0.0,0.16158512215535534,0.082697732529684,0.03291666792741566,0.04597072169825568,0.007573994235380988,0.004887402548032353,0.0,0.0026865916873486354,0.0
387,43-2011,"Switchboard Operators, Including Answering Service",0.2543354931173486,0.1283118586056488,0.003900877903667561,0.1189080706795152,0.0032146859285170303,0.09077982819543083,0.045947607855159264,0.02093818162602771,0.02389403871424384,0.0,0.15380409463332356,0.15380409463332356,0.0,0.0,0.009618126347753688,0.0,0.0,0.0,0.009618126347753688
388,43-3011,Bill and Account Collectors,0.2419007541833376,0.08920279260181634,0.0,0.15141070848432786,0.0012872530971934045,0.07756751149570006,0.04898654629575356,0.028580965199946493,0.0,0.0,0.19839822031166554,0.1691371588178211,0.011486109641444165,0.017774951852400276,0.003344489658983979,0.0,0.0,0.003344489658983979,0.0
389,43-3021,Billing and Posting Clerks,0.0850432368869692,0.04541824926672208,0.0,0.027267328450816374,0.012357659169430752,0.2469369508520193,0.14245472603429232,0.08402431087596307,0.020457913941763883,0.0,0.2317135764038988,0.2317135764038988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",0.04109306249618831,0.021630880266556633,0.0,0.006401423221351024,0.013060759008280659,0.31286503440180896,0.12574499502286604,0.1550925715853871,0.032027467793555815,0.0,0.20812200192844324,0.20554047130573289,0.0025585698233059296,2.296079940445252e-05,0.0012296247292434305,0.0,0.0,0.0,0.0012296247292434305
391,43-3041,Gambling Cage Workers,0.18287233970895075,0.07877063681289426,0.01717385150780415,0.08664836710016069,0.0002794842880916496,0.25783895392401296,0.08884352243311602,0.12078586114753558,0.02022289198130809,0.027986678362053315,0.051951592525432376,0.04221942294413336,0.0,0.009732169581299016,0.03484137285004265,0.0,0.009033415188049985,0.01386086371360697,0.011947093948385695
392,43-3051,Payroll and Timekeeping Clerks,0.03538844013824473,0.003247436266094869,0.01026449797069967,0.01786635337903815,0.004010152522412039,0.3370087325075831,0.14958084107885145,0.16991567035330346,0.017512221075428245,0.0,0.18951305770620272,0.18294658465653585,0.006566473049666872,0.0,0.006146906956417007,0.0,0.0,0.00360315197208264,0.002543754984334367
393,43-3061,Procurement Clerks,0.14644895959718612,0.04794014099533351,0.030855540953150577,0.03477164684116936,0.032881630807532675,0.1361434297986719,0.08543173701142669,0.05071169278724521,0.0,0.0,0.228778225304872,0.18267990425933134,0.01789561481223045,0.028202706233310188,0.0034912912703314665,0.0,0.0,0.0034912912703314665,0.0
394,43-3071,Tellers,0.2088986292941332,0.08474992847882071,0.023545698483140986,0.09388155332932156,0.006721449002849943,0.2280382211904099,0.09634854730907526,0.09442351379660274,0.03363548267430072,0.003630677410431199,0.06283495728288653,0.055907476537842005,0.0009588294498242698,0.005968651295220255,0.025447292679897725,0.005221224786685503,0.0,0.015119363853198496,0.005106704040013725
395,43-4011,Brokerage Clerks,0.11560168714240553,0.07321413136716863,0.011295316355186337,0.02591721006912432,0.005175029350926235,0.2277680925732073,0.13493382955888472,0.08040681635798234,0.012427446656340192,0.0,0.1822225393609281,0.17092437553919074,0.006790741202751658,0.004507422618985679,0.009298210638922505,0.0,0.0,0.004116585958501144,0.00518162468042136
396,43-4021,Correspondence Clerks,0.127975863131739,0.04684059834565564,0.02784270185411563,0.031137473126222344,0.0221550898057454,0.1318492550428619,0.07399035384069251,0.0578589012021694,0.0,0.0,0.2421772120692092,0.1830874552437392,0.02316579851823118,0.035923958307238824,0.010685355314323365,0.0,0.0,0.010685355314323365,0.0
397,43-4031,"Court, Municipal, and License Clerks",0.16036935848698747,0.07879126868619578,0.015421136639534457,0.06615695316125722,0.0,0.13788764292919942,0.08312672501738398,0.04077071550933838,0.013990202402477071,0.0,0.2285344902421453,0.21690637482540984,0.0,0.011628115416735495,0.0,0.0,0.0,0.0,0.0
398,43-4051,Customer Service Representatives,0.18902552317828636,0.1271979976543198,0.0,0.04913730740875552,0.012690218115211005,0.118377392352101,0.0692034752138251,0.041242964481288114,0.007930952656987808,0.0,0.19688014598606854,0.19357467740975007,0.00328503525594278,2.043332037564634e-05,0.0,0.0,0.0,0.0,0.0
