,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
164, MI,Flint,0.416782201,2.347106826,0.90634863,0.719190757,0.352769316,0.368798124,-1.6411565769999998,-0.664193935,-0.059218506,0.062396833,-0.446338967,-0.533802001,0.078710853,0.078710853,-0.13176411300000002,-0.734202405,0.01615715,0.250154278,0.448223452,-0.112096588,-0.236114788,-0.236114788
165, MI,Grand Rapids-Wyoming,0.227122966,1.074266874,0.377604631,0.43660119,-0.019490028,0.279551082,-1.211294609,-0.7574785690000001,0.019886922,0.122632621,-0.576114135,-0.020221448,0.012844312,0.012844312,0.6971078629999999,0.064063067,0.17538729999999994,0.228652696,0.318305781,-0.089300981,-0.345801474,-0.345801474
166, MI,Jackson,0.390402622,2.36941138,0.777585812,0.694842993,0.481459599,0.415522976,-1.915631134,-0.544963699,-0.111271355,-0.035031339,-0.365391552,-0.8589731890000001,0.199760281,0.199760281,-0.060341188,-0.725196862,0.057275127,0.272360341,0.440552383,-0.105332177,-0.202796717,-0.202796717
167, MI,Kalamazoo-Portage,0.316018459,2.160474399,1.01305894,0.671786876,0.33783772799999995,0.137790855,-1.899182336,-0.633840166,-0.320066015,-0.0340304,-0.531092276,-0.380153478,0.14361919,0.14361919,0.162113523,-0.3781897420000001,-0.121150597,0.257334075,0.5087549729999999,-0.104635185,-0.251006318,-0.251006318
168, MI,Lansing-East Lansing,0.247073373,2.172814231,0.7572349140000001,0.67682496,0.44057754,0.298176817,-1.752906778,-0.5000816020000001,-0.11888616,-0.10525214,-0.495840414,-0.5328464620000001,0.359705443,0.359705443,-0.206899546,-0.634706938,-0.040847345,0.234705633,0.272310417,-0.038361314,-0.325639976,-0.325639976
169, MI,Monroe,0.556276832,3.591531725,1.550066841,0.776747515,1.193625585,0.071091784,-3.1308063880000003,-0.563893846,-0.7149134770000001,-0.386886021,-0.421805211,-1.043307833,0.37489274,0.37489274,-0.338266929,-0.909930835,-0.368736843,0.307568863,0.694466331,-0.061634445,0.058925685,0.058925685
170, MI,Muskegon,0.377074711,2.012869803,0.964823602,0.657779966,-0.02094968,0.411215915,-1.458477133,-1.059630278,0.330316498,0.307453695,-0.50914259,-0.5274744570000001,-0.040016613,-0.040016613,0.14552908,-0.630801477,0.225902514,0.381942349,0.286337263,-0.117851569,-0.282830425,-0.282830425
171, MI,Niles-Benton Harbor,0.216654073,1.414558678,0.990684725,0.423839708,-0.206592124,0.206626369,-1.267455971,-1.090296508,-0.055491103,0.457499278,-0.753223367,0.174055729,-0.26075585,-0.26075585,0.923626519,0.224517093,0.20295764,0.205208154,0.488719396,-0.197775764,-0.593319302,-0.593319302
172, MI,Saginaw,0.243034715,2.454620074,1.485994822,0.507304137,0.394044299,0.067276815,-2.335482652,-0.990665604,-0.299872645,-0.046883475999999986,-0.719342536,-0.278718392,-0.107068344,-0.107068344,0.557235669,-0.300134563,-0.021934253,0.299426185,0.70354596,-0.12366766,-0.326270032,-0.326270032
173, MN-WI,Duluth,0.44400036,2.34135973,1.024495648,0.70206485,0.566737159,0.048062072,-1.855892249,-0.329708618,-0.503209444,-0.219508049,-0.572342537,-0.231123601,0.111280209,0.111280209,0.101171598,-0.44287712,-0.156829975,0.222128456,0.588149316,-0.109399078,-0.253918928,-0.253918928
174, MN-WI,Minneapolis-St. Paul-Bloomington,0.162498428,1.517329247,0.798782654,0.526436016,0.20055449,-0.008443914,-1.618977771,-0.413205547,-0.256283188,-0.16059454199999998,-0.570004985,-0.218889509,0.061026972,0.061026972,0.52193395,-0.129255284,-0.042301483,0.146158913,0.617313454,-0.06998165,-0.31881397,-0.31881397
175, MN,Rochester,-0.015530542,1.125995758,0.983959209,0.579113761,-0.473025722,0.03594851,-1.355332671,-1.211833432,0.10165407,0.222120445,-0.73678641,0.269512656,-0.349463979,-0.349463979,1.229981557,0.266203984,0.17349275,0.212165923,0.7346246759999999,-0.156505776,-0.6667112070000001,-0.6667112070000001
176, MN,St. Cloud,0.449264704,1.949383131,0.729426348,0.4524038620000001,0.391461502,0.376091419,-1.266990322,-0.658742587,0.138378835,0.168944935,-0.574223988,-0.341347516,-0.022128649,-0.022128649,0.044838978,-0.487542793,0.108324696,0.173415514,0.348346114,-0.097704553,-0.255838435,-0.255838435
177, MO,Columbia,0.353660642,1.976540505,0.859432504,0.661492589,0.304123223,0.151492188,-1.553536801,-0.4990555,-0.35139385799999995,0.073923963,-0.5051194760000001,-0.27189193,0.041534767,0.041534767,0.212383599,-0.269888576,-0.096807826,0.169226722,0.523818381,-0.113965101,-0.323261428,-0.323261428
178, MO,Jefferson City,0.144390534,2.173484294,1.10902435,0.540374682,0.459128328,0.064956935,-1.927261671,-0.522813506,-0.365266596,-0.052205999,-0.598101798,-0.388873771,0.10094261,0.10094261,0.313808408,-0.266466073,0.033450115,0.155741183,0.491326871,-0.100243689,-0.516583108,-0.516583108
179, MO,Joplin,0.35793136200000003,2.37828143,1.108645894,0.701568979,0.521651682,0.046414876,-2.317343051,-0.597053104,-0.318716013,-0.096157421,-0.590533976,-0.714882537,0.184425151,0.184425151,0.274018796,-0.479993042,0.006992863,0.276247318,0.504180982,-0.033409325,-0.161450964,-0.161450964
180, MO-KS,Kansas City,0.31449544100000004,1.852976414,0.774608555,0.573400457,0.439401076,0.065566326,-1.5820058119999998,-0.418203366,-0.19269306100000005,-0.067197637,-0.6295592329999999,-0.274352514,0.034426005,0.034426005,0.236033801,-0.208810324,-0.05469478,0.144700211,0.436427731,-0.081589038,-0.226934967,-0.226934967
181, MO-KS,St. Joseph,0.345522218,2.676517055,1.069771608,0.72678102,0.597349085,0.282615341,-2.251445245,-0.534501135,-0.227707638,-0.227324574,-0.593275029,-0.668636868,0.255579803,0.255579803,-0.197734833,-0.839515839,-0.033313899,0.212465231,0.502567385,-0.039937711,-0.137394563,-0.137394563
182, MO-IL,St. Louis,0.315389401,1.82375879,0.783205191,0.662325664,0.372505418,0.005722516,-1.637652556,-0.405720021,-0.275446277,-0.077264177,-0.525109327,-0.354112754,0.06697102099999999,0.06697102099999999,0.297053284,-0.284908084,-0.06897961799999999,0.20951943,0.514122434,-0.072700878,-0.234741138,-0.234741138
183, MO,Springfield,0.212393111,1.826049746,0.8283419959999999,0.670313552,0.244854458,0.08253974,-1.828645236,-0.7423016920000001,-0.002247955,0.044143269000000006,-0.7440193,-0.384219559,0.039634593,0.039634593,0.434660242,-0.267639673,-0.011616042,0.225494892,0.598040938,-0.109619874,-0.259306233,-0.259306233
184, MS,Gulfport-Biloxi-Pascagoula,0.450931462,2.173126532,1.04981234,0.636649324,0.16383858199999998,0.322826285,-1.47452336,-0.48049678,-0.12711857,0.151581474,-0.5203995570000001,-0.498089926,0.039882691,0.039882691,-0.038748879,-0.572883678,0.021174798,0.1265113,0.551242971,-0.16479427,-0.248805522,-0.248805522
185, MS,Hattiesburg,0.468943818,2.916865778,1.439930206,0.665694446,0.7047471820000001,0.106493944,-1.886573236,-0.56276621,-0.071180435,0.027672163,-0.675558623,-0.604740131,-0.021719855,-0.021719855,-0.338936779,-0.761104508,-0.096585684,0.193200174,0.522052139,-0.1964989,-0.20069209,-0.20069209
186, MS,Jackson,0.314381284,2.13378016,0.986292005,0.722650268,0.35725520200000005,0.067582684,-1.657840561,-0.358955266,-0.243192578,-0.08795573300000001,-0.594211776,-0.373525208,0.08555457699999999,0.08555457699999999,0.11792268,-0.311176016,-0.011582658,0.17941980300000002,0.383433336,-0.122171785,-0.365035571,-0.365035571
187, MT,Billings,0.347485127,2.290019133,0.891663335,0.7594040040000001,0.400523111,0.238428683,-1.957254088,-0.469791013,-0.530690284,-0.110755723,-0.446599971,-0.399417098,0.235395611,0.235395611,0.166094678,-0.617469418,-0.129583447,0.317428871,0.683228851,-0.08751017900000001,-0.386770206,-0.386770206
188, MT,Great Falls,0.552800046,2.435788691,0.918021632,0.558277093,0.596138039,0.363351927,-1.547480651,-0.558046745,-0.285111474,0.127673215,-0.528750643,-0.303245003,-0.043780849,-0.043780849,-0.008075414,-0.674224521,-0.01287301,0.316194225,0.484012459,-0.121184567,-0.283651731,-0.283651731
189, MT,Missoula,0.439265309,2.470104947,0.931614106,0.69927521,0.54007106,0.299144571,-1.847276314,-0.438002633,-0.298400323,-0.150839385,-0.500106076,-0.459927897,0.116597219,0.116597219,0.051712028,-0.6892057509999999,-0.14770892900000002,0.249154444,0.7063485629999999,-0.066876299,-0.35187257200000005,-0.35187257200000005
190, NC,Asheville,0.500929784,2.199837397,1.178832625,0.534569228,0.4259841170000001,0.060451427,-1.810702882,-0.492249748,-0.371493744,-0.060279673,-0.5787202029999999,-0.307959514,0.0007370310000000001,0.0007370310000000001,0.219368688,-0.318075774,-0.16476465199999998,0.260474064,0.5401080229999999,-0.098372974,-0.108310449,-0.108310449
191, NC,Burlington,0.370873823,2.060208019,1.407944667,0.501319795,0.096930795,0.054012763,-2.050632922,-0.959024144,-0.166327322,0.138923063,-0.644235166,-0.419969353,-0.192527247,-0.192527247,0.74666309,-0.280984132,0.042859219,0.407341586,0.647793046,-0.07034662900000001,-0.192837117,-0.192837117
192, NC-SC,Charlotte-Concord-Gastonia,0.426706093,1.768966271,0.736557516,0.490164183,0.3765819070000001,0.165662665,-1.425202689,-0.37849672,-0.23547677,0.067188398,-0.571848539,-0.306569057,0.07077127400000001,0.07077127400000001,0.16775812199999998,-0.237613948,-0.03742527,0.135888549,0.376430866,-0.069522075,-0.155586885,-0.155586885
193, NC,Durham-Chapel Hill,0.171073633,2.010358001,1.05496698,0.753593065,0.5612716520000001,-0.359473696,-1.74738961,-0.250525936,-0.406627391,-0.174760995,-0.5732574570000001,-0.34221783100000003,0.152247752,0.152247752,0.045052525,-0.397502227,-0.168957141,0.115308707,0.522728007,-0.026524821,-0.289195035,-0.289195035
194, NC,Fayetteville,0.657850533,2.704913416,1.313165342,0.760816105,0.673971707,-0.043039738,-1.958555004,-0.43218476,-0.5599198910000001,0.063101382,-0.458149183,-0.571402552,0.160816674,0.160816674,-0.279107108,-0.7414619440000001,-0.185246025,0.342862988,0.388829509,-0.084091636,0.029782554,0.029782554
195, NC,Goldsboro,0.767703065,2.204848237,1.125368365,0.456938003,0.401874475,0.220667394,-1.30853404,-0.392831566,-0.339519841,0.247727211,-0.35638943700000003,-0.467520406,-0.055044688,-0.055044688,-0.059870151,-0.377916626,-0.093846172,0.363019061,0.184423462,-0.135549877,-0.013696293,-0.013696293
196, NC,Greensboro-High Point,0.372037963,1.650147992,0.7875336159999999,0.457301831,0.28248211,0.122830435,-1.459535987,-0.546168455,-0.072891085,0.096691972,-0.6364518339999999,-0.300716585,0.006088085,0.006088085,0.381124694,-0.08430431199999999,-0.000990546,0.181901206,0.371388545,-0.08687019800000001,-0.205786821,-0.205786821
197, NC,Greenville,0.6921058090000001,2.596777349,1.297896759,0.623649528,0.665365006,0.009866056,-1.691774624,-0.543754191,-0.496311351,0.101703732,-0.411501136,-0.341911679,0.046940808,0.046940808,-0.329664625,-0.5931918939999999,-0.181512769,0.253904839,0.319044351,-0.127909152,0.069826902,0.069826902
198, NC,Hickory-Lenoir-Morganton,0.584841133,2.068851279,0.932553186,0.386810737,0.438821686,0.310665669,-1.438766789,-0.476224944,-0.230482339,-0.009825756,-0.373993506,-0.348240245,0.042297639000000005,0.042297639000000005,-0.059443656,-0.293897,-0.08774905699999999,0.232196481,0.167120836,-0.077114915,-0.028097341,-0.028097341
199, NC,Jacksonville,0.760396595,3.043890498,1.447268644,0.906936894,0.6325690110000001,0.05711595,-1.744000895,-0.7047161129999999,-0.190498949,0.548329854,-0.7092922229999999,-0.687823464,-0.138071736,-0.138071736,-0.399732393,-0.915118479,-0.135738907,0.35634262,0.5356587420000001,-0.240876368,-0.00168888,-0.00168888
200, NC,Raleigh,0.451856949,1.877104685,0.88933945,0.426794694,0.516195812,0.044774729000000006,-1.466291299,-0.363782819,-0.29204884,-0.058876601,-0.475247806,-0.276335233,-0.003816606,-0.003816606,0.162256446,-0.299926812,-0.100246027,0.151392773,0.469777148,-0.058740636,-0.117396277,-0.117396277
201, NC,Rocky Mount,0.564006491,1.461400113,0.84964575,0.41598847,0.110435362,0.08533053199999999,-0.985131904,-0.477973841,-0.160677949,0.446533671,-0.607373049,-0.18564073600000006,-0.126959899,-0.126959899,0.335783483,-0.103309238,0.043016174,0.251378728,0.324644487,-0.17994666899999998,-0.121085302,-0.121085302
202, NC,Wilmington,0.624865419,2.69736128,1.193478591,0.658265494,0.7305329009999999,0.115084295,-1.981842727,-0.378057011,-0.582383855,-0.160903599,-0.485528984,-0.374969278,0.142420699,0.142420699,-0.246462092,-0.6916890109999999,-0.21487587,0.203863737,0.512183531,-0.055944478,0.013388257,0.013388257
203, NC,Winston-Salem,0.435060502,1.544953141,0.821038053,0.397447534,0.167772847,0.158694707,-1.146306154,-0.544610567,-0.041565414,0.211852246,-0.533532514,-0.238449906,-0.072923029,-0.072923029,0.343635165,-0.200005147,0.090542059,0.176085505,0.365509049,-0.088496301,-0.234298621,-0.234298621
204, ND,Bismarck,0.252552342,1.971831624,0.823999198,0.538095807,0.35929561600000004,0.250441003,-1.652703724,-0.57732773,-0.151126636,-0.118198462,-0.469632041,-0.336418854,0.174947827,0.174947827,0.165869651,-0.440112823,-0.0252751,0.160124814,0.576344826,-0.105212066,-0.407393035,-0.407393035
205, ND-MN,Fargo,0.23543323,2.2210539,0.846152039,0.76442658,0.453069426,0.157405854,-2.056970604,-0.501776763,-0.298992133,-0.202661129,-0.568575814,-0.484964765,0.311168984,0.311168984,0.058692351,-0.5327207979999999,-0.135498067,0.19073687600000006,0.6287246870000001,-0.092550348,-0.298511401,-0.298511401
206, ND-MN,Grand Forks,0.275156822,2.150175346,1.049569434,0.745546057,0.19995741,0.155102444,-1.926987501,-0.761780585,-0.167757402,-0.07692756099999999,-0.7338892220000001,-0.186632732,0.164689748,0.164689748,0.233821304,-0.389069034,-0.111671563,0.286855702,0.499925424,-0.052219225,-0.346542075,-0.346542075
207, NE,Lincoln,0.163980821,1.994855542,0.775836312,0.789547588,0.394318531,0.035153112,-1.865381884,-0.571903332,-0.00647889,-0.117211858,-0.634331721,-0.5354560829999999,0.254732825,0.254732825,0.150136086,-0.462286622,-0.011152405,0.23344586,0.46528544,-0.075156187,-0.370361748,-0.370361748
208, NE-IA,Omaha-Council Bluffs,0.256210847,2.33492105,0.937410444,0.733091666,0.5512324670000001,0.113186474,-2.130284299,-0.495525872,-0.300307468,-0.226986192,-0.581947612,-0.525517155,0.13413535699999998,0.13413535699999998,0.223863609,-0.397035633,-0.06953412099999999,0.238435692,0.477331831,-0.025334162,-0.306424869,-0.306424869
209, NH,Manchester,0.373465704,2.097911191,0.6991019409999999,0.576475712,0.573109811,0.249223727,-1.569963872,-0.563147582,-0.172309378,0.0158923,-0.611965946,-0.238433266,-0.030968952,-0.030968952,0.096822712,-0.347056638,0.042591834,0.122884902,0.4127306670000001,-0.134328053,-0.220335375,-0.220335375
210, NJ,Atlantic City-Hammonton,0.482275889,2.522230674,1.213218711,0.750986481,0.465797975,0.092227506,-1.894959919,-0.495667389,-0.221089294,-0.054019435,-0.512326767,-0.611857034,0.15636507800000002,0.15636507800000002,-0.189053964,-0.785830062,-0.191987928,0.195055468,0.6606781429999999,-0.066969585,-0.112305981,-0.112305981
211, NJ,Ocean City,0.321679587,1.78359449,1.0338285390000002,0.619574823,-0.083053667,0.213244795,-1.544776477,-0.8639895879999999,-0.183462154,0.27369218300000003,-0.786819782,0.015802864,-0.186969814,-0.186969814,0.726695304,-0.006688606999999999,-0.14156207199999998,0.28400243,0.731702595,-0.140759043,-0.456863916,-0.456863916
212, NJ,Trenton,-0.036304426,1.115951262,0.6760062179999999,0.558444967,-0.041347832,-0.07715209099999999,-1.264562937,-0.35631464700000004,-0.059530626,-0.101785657,-0.5704964570000001,-0.17643555100000002,0.15431959,0.15431959,0.5022699039999999,-0.085600822,-0.034791928,0.131357083,0.522691549,-0.031385977999999995,-0.544282246,-0.544282246
213, NJ,Vineland-Bridgeton,0.367751784,1.666361509,0.915338066,0.443391499,0.243519728,0.064112216,-1.7711012730000002,-0.7088939540000001,0.044642053,0.11020867,-0.4326191,-0.7844389420000001,0.04963903,0.04963903,0.668871,-0.077302249,0.068435726,0.25553701,0.577600247,-0.155399734,-0.246018482,-0.246018482
214, NM,Albuquerque,0.35833239,2.375977157,1.269836845,0.657312142,0.629928129,-0.181099958,-1.914094688,-0.333043664,-0.450147057,-0.143900952,-0.672476799,-0.314526215,-0.07362914599999999,-0.07362914599999999,0.221979735,-0.331336412,-0.144436415,0.120529069,0.688900084,-0.111676591,-0.251900669,-0.251900669
215, NM,Farmington,0.505354932,1.797327785,0.982915077,0.5455004520000001,0.219433603,0.049478653,-1.6139427830000002,-0.326482134,-0.60549155,0.100401526,-0.501445076,-0.280925549,-0.095709711,-0.095709711,0.7240619779999999,-0.007256453,-0.060377935999999986,0.304274876,0.636970524,-0.149549032,-0.306382337,-0.306382337
216, NM,Las Cruces,0.42146187,2.0633468130000003,0.984676014,0.561992213,0.563743002,-0.047064415,-1.6470089630000002,-0.31366271,-0.5454491579999999,-0.08867924199999999,-0.486671854,-0.212545998,-0.031055952,-0.031055952,0.304274086,-0.16743113099999998,-0.182591692,0.193346564,0.567995121,-0.107044775,-0.268094113,-0.268094113
217, NM,Santa Fe,0.364884218,2.193444432,1.155301509,0.582203657,0.345484186,0.11045508,-1.476098298,-0.5653238,-0.255386387,0.027532175,-0.470392799,-0.212527488,0.161165284,0.161165284,-0.293137005,-0.522486637,-0.073043192,0.16519181300000002,0.24628361,-0.109082599,-0.220490195,-0.220490195
218, NV,Carson City,-0.037304235,2.254050322,1.441248195,0.6952264920000001,0.213193787,-0.095618152,-2.4671981830000003,-0.767706827,-0.196944666,-0.228183477,-0.7349191890000001,-0.539444024,0.14160327,0.14160327,0.578286802,-0.360715778,-0.241062431,0.300914637,0.95149684,-0.072346467,-0.544046445,-0.544046445
219, NV,Las Vegas-Henderson-Paradise,0.475102187,2.223487228,1.098308369,0.77912321,0.501597416,-0.155541767,-1.916016484,-0.529872904,-0.613830665,-0.011606219,-0.46852659,-0.292180106,0.107536607,0.107536607,0.182466243,-0.35579416,-0.238845018,0.16970232100000002,0.6834503909999999,-0.076047291,-0.122371407,-0.122371407
220, NV,Reno,0.298013643,1.552463396,0.699132483,0.522337859,0.153952716,0.17704033800000002,-1.41232904,-0.653750259,-0.09903522,0.15521218,-0.491475584,-0.32328015600000004,0.058579428,0.058579428,0.41020832,-0.153929829,0.081213893,0.178083732,0.392187633,-0.087347109,-0.310908461,-0.310908461
221, NY,Albany-Schenectady-Troy,0.094880773,1.80151345,0.857843681,0.6115195210000001,0.2249344,0.107215848,-1.7724620919999998,-0.574211779,-0.21658139,-0.155221885,-0.641631527,-0.184815511,0.079093051,0.079093051,0.498745231,-0.183931929,0.045196507,0.245965342,0.473026843,-0.081511532,-0.512008867,-0.512008867
222, NY,Binghamton,0.095906532,1.758435035,0.939561432,0.608465158,0.13953754699999998,0.070870898,-1.913037956,-0.768068066,-0.134445321,-0.054349706,-0.60299234,-0.353182523,0.034084868,0.034084868,0.7396078779999999,-0.255261652,0.050863046,0.290054979,0.7052602029999999,-0.051308698,-0.523183293,-0.523183293
223, NY,Buffalo-Cheektowaga-Niagara Falls,0.200514267,1.991248098,1.001272957,0.6812315809999999,0.278165067,0.030578493,-1.893238023,-0.509633139,-0.223906481,-0.184162024,-0.570450542,-0.405085837,0.113871496,0.113871496,0.390366792,-0.318227702,-0.077929217,0.242500231,0.6108750620000001,-0.066851581,-0.401734096,-0.401734096
224, NY,Elmira,0.363450161,2.109969833,1.424990496,0.403035685,0.243922065,0.038021587,-2.114455077,-1.021407699,-0.022702454,-0.018809949,-0.6924245809999999,-0.359110394,-0.34363818100000004,-0.34363818100000004,0.990639163,-0.026043819,-0.064474911,0.387485381,0.887786217,-0.194113705,-0.27906557600000004,-0.27906557600000004
225, NY,Glens Falls,0.430406016,2.39356522,1.154059482,0.6076152579999999,0.499227334,0.132663145,-1.925820817,-0.53355742,-0.152569629,-0.16464799900000002,-0.422576722,-0.6524690470000001,-0.022520926,-0.022520926,0.240620278,-0.626643281,-0.010040724,0.323318595,0.6554178970000001,-0.101432209,-0.255437738,-0.255437738
226, NY,Ithaca,-0.210182055,1.714731987,1.413696046,0.794389192,-0.443924519,-0.049428732,-2.078570813,-0.7310516690000001,-0.411459049,-0.13510892300000002,-0.7203582759999999,-0.080592896,-0.054825078,-0.054825078,1.050624304,0.103678202,0.035598709,0.258440105,0.7385300570000001,-0.085622769,-0.8421424559999999,-0.8421424559999999
227, NY,Kingston,0.435748022,2.090031439,1.050532603,0.512892385,0.47619787,0.050408581,-1.627614759,-0.441080387,-0.332247841,0.026308846,-0.6647937039999999,-0.215801672,-0.146784983,-0.146784983,0.468235254,-0.338179991,-0.05988715400000001,0.196526586,0.83709179,-0.167315977,-0.348118928,-0.348118928
228, NY-NJ-PA,New York-Newark-Jersey City,0.089077901,1.271348897,0.739789085,0.563890204,0.011168059,-0.043498451,-1.437761255,-0.43101831,-0.271241445,-0.081532171,-0.580928628,-0.073040701,0.047438779,0.047438779,0.7068020159999999,0.020722627,-0.020100106,0.192094664,0.595909646,-0.08182481400000001,-0.498750536,-0.498750536
229, NY,Rochester,0.295788163,2.12688821,1.036215476,0.53920384,0.541276823,0.010192071,-1.870556176,-0.442720187,-0.319551464,-0.179030584,-0.555021574,-0.374232367,0.043732615,0.043732615,0.285489119,-0.371202162,-0.06396712,0.222245437,0.59149449,-0.093081525,-0.289765605,-0.289765605
230, NY,Syracuse,0.192784112,2.151617584,1.079821619,0.693524563,0.393176469,-0.014905067,-2.085075531,-0.503852141,-0.342672651,-0.226692861,-0.5989437870000001,-0.412914091,0.118814422,0.118814422,0.429433677,-0.252104097,-0.099145124,0.259759234,0.582042034,-0.06111837,-0.42200604,-0.42200604
231, NY,Utica-Rome,0.245736635,1.950167768,1.083908482,0.552194792,0.335833403,-0.021768909,-1.768398745,-0.495001606,-0.146733751,-0.11355063,-0.630301827,-0.38281093,0.094358216,0.094358216,0.409978344,-0.277020984,-0.011437158,0.264860045,0.548463748,-0.114887307,-0.440368947,-0.440368947
232, OH,Akron,0.344297735,2.114787947,0.922012221,0.66386161,0.478805364,0.050108752,-1.929770856,-0.384913259,-0.27009368100000003,-0.211820635,-0.545606406,-0.517336875,0.166107406,0.166107406,0.155329626,-0.331938316,-0.136155549,0.247348988,0.426490386,-0.050415882,-0.162156388,-0.162156388
233, OH,Canton-Massillon,0.359413263,2.186798765,1.132826553,0.670539688,0.408952222,-0.025519698,-2.035746821,-0.510787314,-0.322907272,-0.136560727,-0.558804046,-0.5066874610000001,0.116157799,0.116157799,0.315585381,-0.308189652,-0.244210872,0.327243473,0.6163389779999999,-0.075596546,-0.223381862,-0.223381862
234, OH-KY-IN,Cincinnati,0.401891091,1.691474806,0.697683609,0.567601595,0.314736864,0.111452737,-1.4608650630000002,-0.438416405,-0.143281538,0.032956769,-0.537129689,-0.374994199,0.004831703,0.004831703,0.35847651700000005,-0.208818931,-0.016746433,0.213216683,0.444262026,-0.073436828,-0.192026872,-0.192026872
235, OH,Cleveland-Elyria,0.328778305,1.999628671,0.8210933309999999,0.59324259,0.4805637720000001,0.104728978,-1.772712641,-0.318157821,-0.328308468,-0.156593011,-0.525556683,-0.444096658,0.166822595,0.166822595,0.18108858,-0.330121747,-0.099945266,0.200187666,0.446019981,-0.035052053,-0.246048901,-0.246048901
236, OH,Columbus,0.279726894,1.765948454,0.829278843,0.614263232,0.330006069,-0.00759969,-1.678210491,-0.440053807,-0.21727901,-0.092841514,-0.511246459,-0.416789701,0.056084021,0.056084021,0.373081841,-0.221080378,-0.077907093,0.222735498,0.490282264,-0.04094845,-0.237176932,-0.237176932
237, OH,Dayton,0.29999709,1.708382211,0.7628056990000001,0.5924619289999999,0.298100887,0.055013697,-1.467250705,-0.469006084,-0.091141659,-0.014955196,-0.432929072,-0.459218694,0.077275302,0.077275302,0.219531212,-0.348421365,-0.03968594,0.239394903,0.421488484,-0.05324487,-0.23794093,-0.23794093
238, OH,Lima,0.457842949,1.746926254,0.662514348,0.532115263,-0.035251154,0.587547797,-1.34620593,-0.813210855,-0.022335335,0.304683644,-0.27238516,-0.542958225,0.053729637,0.053729637,0.23914072,-0.475206374,0.29353833100000004,0.298487402,0.196885426,-0.074564064,-0.235747732,-0.235747732
239, OH,Mansfield,0.568718608,1.963073436,0.929106116,0.3978201220000001,0.295410109,0.34073709,-1.186058069,-0.56210836,0.060527521,0.311703004,-0.350041874,-0.64613836,-0.066616201,-0.066616201,-0.010621329,-0.600251973,0.17524689,0.18512025,0.379368515,-0.15010501,-0.131059229,-0.131059229
240, OH,Springfield,0.5734719079999999,2.411382926,1.03019887,0.545816675,0.690122607,0.145244774,-1.612737664,-0.346990576,0.011847984,0.021809324,-0.403925038,-0.895479358,0.199033576,0.199033576,-0.326348637,-0.8177963570000001,-0.036509375,0.233147906,0.377540066,-0.082730876,-0.097858294,-0.097858294
241, OH,Toledo,0.460193054,1.911729429,0.807005196,0.630709269,0.371554863,0.102460102,-1.6454279790000002,-0.454018805,-0.17927246800000002,-0.007018723,-0.412856016,-0.592261966,0.094982732,0.094982732,0.22335632,-0.371164408,-0.020185449,0.301211944,0.401665393,-0.088171159,-0.124447449,-0.124447449
242, OH-PA,Youngstown-Warren-Boardman,0.397112669,2.087808233,1.070852442,0.679841048,0.293611578,0.043503164,-1.882292417,-0.569049539,-0.29212740800000003,0.012916959,-0.488183293,-0.5458491360000001,0.092013647,0.092013647,0.317545669,-0.427096972,-0.060400062,0.268683079,0.602807791,-0.066448167,-0.217962463,-0.217962463
243, OK,Lawton,0.159132259,2.28718426,1.170003959,0.869081138,0.001838281,0.246260882,-1.93545531,-0.7523190670000001,-0.022796382,0.021025983,-0.599120731,-0.582245114,0.237353731,0.237353731,0.113763947,-0.597871246,0.0027336590000000003,0.240779919,0.514238305,-0.046116689,-0.543714369,-0.543714369
244, OK,Oklahoma City,0.184342018,1.854797759,0.8912125870000001,0.701774415,0.191992069,0.069818688,-1.663876393,-0.485572004,-0.189895659,-0.105664224,-0.634103441,-0.248641065,0.160784982,0.160784982,0.261631273,-0.195132622,-0.069872089,0.203566477,0.409500649,-0.08643114199999999,-0.428995604,-0.428995604
245, OK,Tulsa,0.2649011,1.933115885,0.968224443,0.5934903970000001,0.200830029,0.17057101600000002,-1.592719918,-0.572495545,-0.131869081,-0.004288385,-0.579045506,-0.305021401,-0.009861443,-0.009861443,0.309424281,-0.249177834,0.032742801,0.199996608,0.437123935,-0.111261228,-0.375057706,-0.375057706
246, OR,Bend-Redmond,0.333369317,2.417931697,1.069571223,0.7537752740000001,0.577185793,0.017399407,-1.893173285,-0.6585190129999999,-0.272460772,-0.11678382,-0.60090047,-0.244509211,0.20467425600000005,0.20467425600000005,-0.124536367,-0.550552996,-0.156252737,0.202838032,0.513030336,-0.133599001,-0.271526985,-0.271526985
247, OR,Corvallis,0.225445996,2.32629246,1.075487114,0.917331846,0.449235526,-0.115762026,-2.014052104,-0.432936862,-0.446107906,-0.279872608,-0.585055345,-0.270079383,0.25102398600000003,0.25102398600000003,-0.054146569000000006,-0.456639781,-0.192437806,0.308684715,0.3643836720000001,-0.078137369,-0.283671777,-0.283671777
