,Job Code,Job Title,Automation Index,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,Machine Control,General Physical Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Hazardous Task,Conflict Resolution,Management and Supervision
306,33-2022,Forest Fire Inspectors and Prevention Specialists,0.4731085831925343,0.08778346556546397,0.04617785584611191,0.0399089293668779,0.0016966803524741502,0.13931780688682396,0.03780402254061516,0.06347788851049722,0.030449957030105126,0.007585938805606427,0.06637306608964194,0.03346194912481198,0.03291111696482996,0.17963424465060446,0.011490863244273494,0.024437394489329498,0.07792431411601013,0.010908365301778092,0.016616598985602218,0.03825670851361103
307,33-3011,Bailiffs,0.4677285420998385,0.08677353064945616,0.0495961748421924,0.036395356148512935,0.0007819996587508286,0.10971036128443194,0.045172594111916514,0.022513379512233662,0.023647285004069686,0.01837710265621208,0.012945969551042288,0.0,0.012945969551042288,0.2582986806149081,0.06808788469256412,0.0,0.029228473300130692,0.03494309311166145,0.12603922951055185,0.0
308,33-3012,Correctional Officers and Jailers,0.4795452273545309,0.07211018201402877,0.022130223532803518,0.033673090266886016,0.016306868214339233,0.13311229926730606,0.061319918747168224,0.03265238109953145,0.01985553501887803,0.019284464401728298,0.005797672899940197,0.000637516413601604,0.0051601564863385935,0.26852507317325586,0.06845470498827354,0.00043023580238295685,0.06308071832643136,0.02147539595612344,0.09393385355855684,0.021150164541487708
309,33-3021,Detectives and Criminal Investigators,0.4844134608033462,0.09836903358449227,0.0488986045280858,0.03897338855447379,0.010497040501932694,0.1665219343258764,0.07582524036948256,0.05606734949320887,0.019213321653754025,0.01541602280943095,0.03848634854017406,0.019344020426687217,0.01914232811348685,0.18103614435280346,0.019280191508656862,0.0055932181279673455,0.07384539311650869,0.021425706481772812,0.054300092662314565,0.006591542455583202
310,33-3031,Fish and Game Wardens,0.4667080724950048,0.0843311614878121,0.04596689765582256,0.038364263831989535,0.0,0.08766030064907951,0.02382685989218728,0.026008883991836252,0.01683421578626084,0.020990340978795125,0.02132392284529954,0.008643211790977209,0.012680711054322332,0.2733926875128137,0.03692717354939184,0.011386105327807008,0.14146320148418118,0.034998364562221065,0.04300120650663719,0.005616636082575403
311,33-3041,Parking Enforcement Workers,0.4787228838558768,0.05335320399693819,0.030720391366539694,0.02263281263039849,0.0,0.06611621447329262,0.018629428437467614,0.012465310008343146,0.008572983259842444,0.026448492767639428,0.00812894980222149,0.003436832128451376,0.004692117673770114,0.3511245155834245,0.05757093059058616,0.007407178040053825,0.1867231895968424,0.015235930842143185,0.08032545081052511,0.0038618357032738897
312,33-3051,Police and Sheriff’s Patrol Officers,0.4782965094212218,0.07835743406955144,0.03173874027884735,0.03479396343788857,0.011824730352815524,0.14345093393799993,0.05903104791478395,0.04741303061347299,0.017192675000689626,0.019814180409053368,0.020254905698976124,0.00820388970796438,0.012051015991011741,0.2362332357146943,0.035281079084579635,0.003171543309837868,0.0789522538212645,0.034091484551419776,0.0718496761080674,0.012887198839525098
313,33-3052,Transit and Railroad Police,0.4699730892855503,0.0653592215765621,0.02731739781955493,0.03705390678760797,0.000987916969399206,0.10988851760842556,0.04611108167095577,0.02311987437112281,0.01726649359035092,0.02339106797599604,0.03312961743975172,0.00944198619317101,0.023687631246580715,0.2615957326608109,0.04411095786468795,0.006394387418605949,0.12177860151649725,0.03399248338768824,0.05228109736058182,0.003038205112749711
314,33-9011,Animal Control Workers,0.4684568398824411,0.10123539774443067,0.053577497324161484,0.037458380680426936,0.01019951973984226,0.11565145946708005,0.01669146090041527,0.029971454318014318,0.0317476528738064,0.037240891374844036,0.012185685833862665,0.0008368004547467661,0.011348885379115894,0.2393842968370677,0.015404301380570234,0.01102776703437478,0.09039043216031707,0.037211629346660814,0.08250570055742155,0.002844466357723265
315,33-9021,Private Detectives and Investigators,0.4883736205870308,0.1492662426081264,0.09550104751512628,0.050162243050498975,0.003602952042501128,0.13577976375604572,0.06483701731266613,0.04320963447019053,0.012043596975048565,0.01568951499814051,0.05959251227452667,0.021725992196865215,0.03786652007766146,0.14373510194833208,0.010925272369497249,0.0036161744162859382,0.06726221033798889,0.0034990903176330577,0.044156852900713514,0.014275501606213438
316,33-9031,Gambling Surveillance Officers and Gambling Investigators,0.5075249970374303,0.11153190763509978,0.05717716685768379,0.024690729018654944,0.02966401175876105,0.19684554492367104,0.10092509994257004,0.0547515531599451,0.025194175531409187,0.015974716289746692,0.043584433591284125,0.020378442614212424,0.0232059909770717,0.1555631108873754,0.014313077544908025,0.025535804261869667,0.011244453569394422,0.00956977908246028,0.06309790622353259,0.031802090205210416
317,33-9032,Security Guards,0.4753862863269093,0.05704409173369442,0.01617496378658119,0.024016913282011776,0.01685221466510146,0.12034718890407915,0.04444793482711895,0.03333446537208877,0.02175574832906733,0.02080904037580408,0.0,0.0,0.0,0.2979950056891357,0.07488173733380782,0.0009171727223148803,0.0926542138191623,0.0185366266445961,0.08981162841324429,0.021193626756010272
318,33-9091,Crossing Guards and Flaggers,0.471400716837221,0.04155199624016339,0.012554363182246413,0.028997633057916982,0.0,0.0922857189568274,0.024418656540287503,0.0,0.026468440273753144,0.041398622142786765,0.0,0.0,0.0,0.3375630016402301,0.11063315904072234,0.0,0.08607458650506053,0.07736227072728043,0.06349298536716684,0.0
319,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.4628639980279125,0.053485151591102516,0.010850301179645586,0.032598589594979015,0.010036260816477918,0.15794521292271296,0.06666951136706828,0.034510151342118274,0.04020202170721002,0.016563528506316372,0.025305896854156733,0.0008621138692838213,0.02444378298487291,0.2261277366599403,0.07902162400874882,0.0031026491198850453,0.039339366167901325,0.051898250094349,0.04688397545194437,0.005881871817111741
320,35-1011,Chefs and Head Cooks,0.4800197511014239,0.06397312903694005,0.01950751862169977,0.025382453678523674,0.019083156736716605,0.16429063665789329,0.046623749517810974,0.0367343086759657,0.03501125384084432,0.0459213246232723,0.03729716769838784,0.018380145201460658,0.018917022496927182,0.21445881770820274,0.035522819398475604,0.03286348359201448,0.006034249889290124,0.036483565793456865,0.02386454960113996,0.07969014943382571
321,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,0.4786510949888825,0.1556197106165958,0.051157738204316086,0.06553633038806897,0.03892564202421071,0.10472199031305927,0.03709482338052647,0.02202538740784842,0.01611497595439353,0.029486803570290883,0.010643774096547228,0.0018570205771274765,0.008786753519419752,0.20766561996268024,0.040736685839570894,0.014260962634694691,0.006430574766518182,0.021424397432244283,0.06523229771691323,0.059580701572738974
322,35-2011,"Cooks, Fast Food",0.4792604441570452,0.036267651810372906,0.015677793313892532,0.009517039256919942,0.011072819239560435,0.09127029243960956,0.0,0.0068514803410893756,0.02019332388045079,0.0642254882180694,0.04271898397423829,0.018495829467995082,0.02422315450624321,0.3090035159328244,0.11395022752329655,0.007799994173064626,0.027435454444314496,0.05029221807478425,0.09604103149884202,0.013484590218522463
323,35-2012,"Cooks, Institution and Cafeteria",0.4932109851423116,0.05822695711120629,0.00499248814592079,0.01243141928657505,0.040803049678710464,0.1987368808396788,0.0746595415230156,0.017750312523950946,0.030194477702738975,0.07613254908997327,7.941494030171969e-05,7.941494030171969e-05,0.0,0.2361677322511248,0.08935988411176568,0.002607211080962873,0.027597782198767875,0.07231274626775751,0.027544784748327663,0.016745323843543214
324,35-2013,"Cooks, Private Household",0.462667872463944,0.10079948014321263,0.04655009771889308,0.054249382424319564,0.0,0.1603726727719062,0.02238670793363126,0.013481042307346591,0.045972180313161665,0.07853274221776667,0.047050766366027966,0.02906509387742812,0.017985672488599842,0.15444495318279725,0.03847282910147408,0.02366156889424177,0.014966614952617318,0.014146397604807969,0.0018395879341099874,0.06135795469554611
325,35-2014,"Cooks, Restaurant",0.4874199370270818,0.033343309533317884,0.00497508693400617,0.003282561687529809,0.02508566091178191,0.21860474577637368,0.08621110097399767,0.003153772497881231,0.043706750733516056,0.08553312157097871,0.00825038979467463,0.0,0.00825038979467463,0.22722149192271565,0.10663451068665246,0.001554066896232919,0.03784434493608476,0.045873728813453495,0.029176905940257764,0.00613793465003425
326,35-2015,"Cooks, Short Order",0.4796703029399021,0.08250690845317141,0.0225334876658521,0.0599734207873193,0.0,0.18324598689993266,0.051326839256013564,0.0008651188800040557,0.06737275618517334,0.06368127257874172,0.02420920727113754,0.020964351558445345,0.003244855712692193,0.1897082003156605,0.07269221975998501,0.030314430890292607,0.03270939844726252,0.03788156179895437,0.00761449645309406,0.008496092966071931
327,35-2021,Food Preparation Workers,0.4708971795725757,0.03617511099773157,0.004217452929226909,0.027416355002936425,0.004541303065568238,0.17725794149365642,0.01227833536273545,0.00961116298142345,0.05539310671663937,0.09997533643285816,0.013847641968716157,0.0,0.013847641968716157,0.2436164851124715,0.13566683807517566,0.016666372303112194,0.011370333126892446,0.04183634021221589,0.024517288604621032,0.013559312790454343
328,35-3011,Bartenders,0.4617388722060268,0.14013403091100748,0.04930806345135378,0.09082596745965373,0.0,0.1254307306105381,0.04105621691874484,0.029321090404837324,0.008423309806434147,0.046630113480521804,0.031276143510636484,0.0,0.031276143510636484,0.16489796717384475,0.11465513310844105,0.0,0.001150332472977423,0.0,0.04909250159242631,0.0
329,35-3023,Fast Food and Counter Workers,0.4568310560276119,0.11772917525609936,0.01717883121017044,0.08495024224073955,0.015600101805189347,0.08804300527284734,0.0,0.0,0.0028778664438365753,0.08516513882901076,0.0,0.0,0.0,0.2510588754986652,0.17861524666851167,0.0,0.0027730928206085737,0.02961284998781465,0.03849104828939053,0.0015666377323397315
330,35-3031,Waiters and Waitresses,0.4551143234254889,0.13853795836346303,0.0361408227916258,0.08568658041837175,0.01671055515346546,0.07964905059115461,0.006840258928091264,0.0067184998956355615,0.005929906305444914,0.06016038546198287,0.019244091173472342,0.0,0.019244091173472342,0.21768322329739886,0.15584952614800274,0.0,5.4162113891848136e-05,0.015942146677386096,0.04583738835811823,0.0
331,35-3041,"Food Servers, Nonrestaurant",0.4707955964268933,0.10752418392274556,0.014987743443439226,0.061855626410563073,0.030680814068743283,0.1361055031626923,0.004827341744063219,0.008571364740058372,0.052006955971094664,0.07069984070747605,0.0006477870165825316,0.0,0.0006477870165825316,0.2265181223248729,0.08421568985154372,0.001340961322981302,0.005559393779173437,0.05102022193247375,0.07797884683180166,0.006403008606898985
332,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,0.4552546507137527,0.03823270203769278,0.006178570728435464,0.02913189140830784,0.0029222399009494753,0.15896403940866735,0.003735045061327006,0.0,0.016802309806369663,0.13842668454097068,0.0,0.0,0.0,0.2580579092673926,0.19689160263422367,0.0,0.0037237757985139077,0.019388931017797463,0.038053599816857575,0.0
333,35-9021,Dishwashers,0.4908032396830359,0.0004739829297749325,0.00019830835397208449,0.0,0.0002756745758028481,0.15892019435597968,0.008672606884642158,0.0,0.034417260335722594,0.11583032713561492,0.013187538985610012,0.013187538985610012,0.0,0.3182215234116712,0.11508868131514585,0.037790771236278296,0.06601582799701175,0.08296661652809714,0.0116192599636984,0.0047403663714398175
334,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.4626866036365889,0.2426354999001637,0.08245837081480065,0.12735428048154115,0.032822848603821946,0.015352211449705685,0.007679758217488466,0.0,0.0,0.007672453232217219,0.0013356116327038936,0.0,0.0013356116327038936,0.20336328065401554,0.10043824177466402,0.0,0.00521040695657278,0.0,0.09419120693930784,0.0035234249834709148
335,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,0.4772022131634076,0.14247101632679487,0.05412258288903393,0.05108791538345248,0.03726051805430845,0.07394425380210437,0.012235445251588362,0.013229326281912578,0.02278448283248493,0.025694999436118512,0.031132627323296337,0.009132312365468269,0.02200031495782807,0.229654315711212,0.0584616501675397,0.031862814684613425,0.0016805216354546279,0.030675141332828195,0.06347721288632807,0.04349697500444796
336,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.4707535892885639,0.07959296673955574,0.030001331166185363,0.02634417231837786,0.02324746325499252,0.08413089421391358,0.017974505154273252,0.015195193840060487,0.02587256370079847,0.02508863151878136,0.05426130495194294,0.03923081861748914,0.0150304863344538,0.25276842338315164,0.019747405685597068,0.046463528132221335,0.07905643691498271,0.03869586325776833,0.017507262127191815,0.05129792726539041
337,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.4573198669167072,0.0018747151937655747,0.001692535696781758,0.00018217949698381687,0.0,0.15896718407204352,0.0,0.0,0.020604814615560442,0.1383623694564831,0.0,0.0,0.0,0.2964779676508981,0.12145399764115312,0.038346789663473074,0.06110258594478892,0.05501390906446259,0.016575221837693558,0.003985463499326885
338,37-2012,Maids and Housekeeping Cleaners,0.4623809994447478,0.009162519415271507,0.0,0.0,0.009162519415271507,0.16693974910673534,0.003935741345341339,0.0,0.0009118378981780457,0.16209216986321598,0.0,0.0,0.0,0.2862787309227409,0.16882607428668447,0.0,0.0,0.08955612896448507,0.027896527671571303,0.0
339,37-2021,Pest Control Workers,0.4672389856041422,0.07101862583453679,0.025115697618264377,0.04307009715748655,0.002832831058785862,0.1345550206148544,0.03199337746104673,0.0392498939476685,0.030105001474603512,0.033206747731535674,0.034041345038870505,0.021097138240528498,0.012944206798342009,0.2276239941158805,0.02944426826776784,0.017491257217593228,0.08901412004433068,0.040597207559417835,0.020785289682949973,0.030291851343820987
340,37-3011,Landscaping and Groundskeeping Workers,0.4774173542619052,0.003140621231183121,0.0,0.0,0.003140621231183121,0.12329981757424208,0.0028383984215589395,8.999860354993814e-05,0.03814206948083114,0.08222935106830205,0.00045561948519076814,0.00045561948519076814,0.0,0.3505212959712892,0.06800675672116506,0.04927807207523777,0.14129912385459048,0.08821631367094804,0.0012762585070088435,0.002444771142338965
341,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.49179038957045,0.03803805052975062,0.016937778488870917,0.019475112590557814,0.0016251594503218904,0.1708130521229146,0.026880365425861544,0.0324111147757182,0.064553434431352,0.04696813748998285,0.029469449770852838,0.02732427227342453,0.00214517749742831,0.25346983714693194,0.019146983066929604,0.052254566516285086,0.0807046071756607,0.06985283843199147,0.01692477236572818,0.014586069590336906
342,37-3013,Tree Trimmers and Pruners,0.4766915588289621,0.02491798012350873,0.003415766234055323,0.008395437339557991,0.013106776549895418,0.14499726997372148,0.0343957381462803,0.009951496315573786,0.04188910613228843,0.058760929379578976,0.005249983015805416,0.0019850598306975944,0.0032649231851078213,0.3015263257159264,0.057493381699318565,0.027496220723705733,0.1160837748012048,0.07258747523556858,0.009593534315223156,0.01827193894090561
343,39-1013,First-Line Supervisors of Gambling Services Workers,0.4863040477346458,0.10694860070791556,0.02651492622736179,0.055734013477265004,0.02469966100328876,0.121376670323959,0.029532580676817983,0.06332557707400002,0.01369723968371526,0.014821272889425715,0.025610542039749197,0.005971477476855914,0.019639064562893282,0.232368234663022,0.030360291492076426,0.010920160270354572,0.006231027118941418,0.015168070424231584,0.10728670253422294,0.06240198282319505
344,39-1098,First-Line Supervisors of Personal Service Workers,0.4584722423586125,0.1379943329326322,0.046155927637002485,0.07375487715271943,0.018083528142910296,0.06551837723041244,0.02261746393733512,0.009268402800275856,0.015749120267871567,0.017883390224929897,0.08577319932150335,0.04819502635956535,0.037578172961937995,0.16918633287406454,0.02009231334307167,0.003603819680181951,0.014894635957135732,0.013816613158524248,0.05583662203870788,0.06094232869644305
345,39-2011,Animal Trainers,0.4466188884423485,0.06670950704426462,0.030468812480373295,0.036240694563891326,0.0,0.09004231263420448,0.013353441002635885,0.013868648284780238,0.014971834632876222,0.04784838871391213,0.05901672174473995,0.021480494327627008,0.03753622741711294,0.23085034701913945,0.06534967167340915,0.011602480355331287,0.09507943922867357,0.019862451518341876,0.009733666199582044,0.029222638043801506
346,39-2021,Animal Caretakers,0.4550697709041984,0.05087925324395959,0.016382568214569234,0.029487067480442827,0.005009617548947529,0.10918522683650816,0.016398423119310283,0.006201663112652879,0.008003222649887589,0.07858191795465741,0.0,0.0,0.0,0.2950052908237307,0.07809503076030054,0.01023587831912228,0.12330199945000506,0.0463944703256359,0.02997864586551648,0.00699926610315045
347,39-3011,Gambling Dealers,0.4967410274894626,0.07719222571006858,0.011996635803188336,0.06216018895700525,0.003035400949874993,0.2514199424602121,0.1083005916447704,0.04089689419596748,0.016377423534058244,0.08584503308541595,0.01691827932734981,0.0,0.01691827932734981,0.15121057999183213,0.032187735431455616,0.010646833978828756,0.0004552403035697176,0.016074439183728056,0.08352643342420453,0.008319897670045434
348,39-3012,Gambling and Sports Book Writers and Runners,0.5351747731260649,0.1280110009063542,0.0612580028854262,0.04249546363750155,0.02425753438342647,0.25709815213220305,0.08448352079313985,0.08476765444830918,0.032244410359404986,0.05560256653134903,0.01713838516028375,0.0,0.01713838516028375,0.13292723492722386,3.3251339899668474e-05,0.014626104266561525,0.0035627570464570883,0.04119481818866096,0.06691592789552682,0.006594376190117787
349,39-3021,Motion Picture Projectionists,0.5189909120842786,0.01362918169297313,0.011365261786272186,0.002263919906700943,0.0,0.2247742672985324,0.07802061452440104,0.002386512380015189,0.0832786154750785,0.06108852491903765,0.0,0.0,0.0,0.28058746309277305,0.018135769429803602,0.10277170998471903,0.09273921903522866,0.06018924089208666,0.0009208359962575564,0.0058306877546775715
350,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",0.4631156519818465,0.170747813118125,0.02148799642059113,0.13447764877154492,0.01478216792598896,0.05655940496154935,0.0046033155718640225,0.002142732125168006,0.0,0.04981335726451732,0.014055211555356774,0.0,0.014055211555356774,0.22175322234681533,0.08122078501951713,0.0042522737635394365,0.010811852464823916,0.0,0.11291117733845668,0.012557133760478194
351,39-3091,Amusement and Recreation Attendants,0.464923848237091,0.1491598686661897,0.039075353345476016,0.08340221489565364,0.026682300425060024,0.03040094430492406,0.004407418327286456,0.0,0.010618172466452485,0.015375353511185125,0.01178784120010796,0.0053039571455587905,0.00648388405454917,0.2735751940658693,0.02002668277315961,0.0,0.08223489855805374,0.015052922424468606,0.12984531390678788,0.026415376403399447
352,39-3092,Costume Attendants,0.4557647378705947,0.10056298163543424,0.020973697472540312,0.056265594211427995,0.023323689951465918,0.13476018662854694,0.0,0.0,0.04992048704140522,0.08483969958714173,0.02182117175642525,0.014101608735133409,0.007719563021291838,0.1986203978501883,0.03984044160993152,0.015542492929110602,0.0,0.015948110749651953,0.08179683558629541,0.045492516975198814
353,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",0.457816410878829,0.1723023385756111,0.07395713649614652,0.06318404430163396,0.03516115777783062,0.07756368070640457,0.0,0.0,0.00044028159624938477,0.0771233991101552,0.004172645754468999,0.0,0.004172645754468999,0.20377774584234426,0.11557908690247935,0.0,0.028439039832620326,0.028060932203000027,0.00954823652049887,0.02215045038374569
354,39-4011,Embalmers,0.466858731366323,0.10653045809896614,0.04220491476150017,0.05196440490886253,0.012361138428603442,0.12212337816159033,0.026663028309318874,0.032806475415199376,0.031729266121208036,0.03092460831586404,0.03838044693571272,0.02393468174835728,0.014445765187355443,0.1998244481700538,0.011422840724615396,0.03440492198904866,0.026725308878818854,0.04969241630102495,0.05005046368917095,0.027528496587374995
355,39-4021,Funeral Attendants,0.4324266326323089,0.15680285583314654,0.0416838417299848,0.11511901410316178,0.0,0.04460571622605188,0.0,0.0,0.0,0.04460571622605188,0.002636475763468282,0.0,0.002636475763468282,0.2283815848096421,0.02057479879278712,0.0,0.13120547778887012,0.0,0.0726177099001692,0.003983598327815609
356,39-5011,Barbers,0.4598949239572562,0.12892507128754016,0.06077366940804387,0.0681514018794963,0.0,0.16677359742557324,0.01031959565404214,0.009082453573237,0.04896099264007514,0.09841055555821897,0.016632161476540976,0.0,0.016632161476540976,0.14756409376760185,0.04767533923456519,0.018086741524279068,0.0,0.004748905995208321,0.05093051479035213,0.026122592223197124
357,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",0.4619565307135866,0.11182133803255988,0.04461896158046253,0.05614035211197884,0.011062024340118522,0.1556524989690207,0.02156215218406584,0.011243853865804721,0.023373848574767892,0.09947264434438224,0.05648990653095925,0.0193139898757286,0.037175916655230665,0.1379927871810467,0.030577742569957364,0.02857636595383061,6.754171839927846e-05,0.037326610158003634,0.03287689801745261,0.008567628763403206
358,39-5091,"Makeup Artists, Theatrical and Performance",0.4636546792731994,0.09173076289442644,0.030333861645239324,0.042817561226396766,0.018579340022790356,0.11356818513192347,0.027772463814457055,0.011396855488897305,0.016198849866964384,0.05820001596160473,0.0668714445414062,0.02542534818641662,0.04144609635498958,0.19148428670544326,0.016166046943455647,0.0286690143670312,0.04037675198670919,0.0031472018401419327,0.03972446327059094,0.06340080829751442
359,39-5092,Manicurists and Pedicurists,0.4694854487786312,0.18889612482707854,0.09345811753394608,0.09543800729313248,0.0,0.10524605272487857,0.01203717656159265,0.0,0.012711895718310284,0.08049698044497562,0.029516386917431067,0.0,0.029516386917431067,0.14582688430924298,0.0,0.013536217967288643,0.00294544694969985,0.05765241591720821,0.04856580198729181,0.02312700148775447
360,39-5094,Skincare Specialists,0.4522814687645152,0.1772386865211584,0.05545876230902368,0.12047361173462418,0.0013063124775105435,0.10279677212592543,0.005182956054077371,0.0306943734477356,0.01751611374419319,0.04940332887991928,0.037863038563254896,0.020308358358458848,0.017554680204796048,0.13438297155417642,0.007208002052963636,0.018516446931009626,0.0,0.013849491190847208,0.07965365691416032,0.015155374465195609
361,39-6011,Baggage Porters and Bellhops,0.4703473246120368,0.11178374391711154,0.02616953248325181,0.06047879024257356,0.025135421191286183,0.11767384942180607,0.022849852081518792,0.014739091788030168,0.0,0.08008490555225713,0.008073959799754619,0.0,0.008073959799754619,0.2328157714733645,0.09294532745833914,0.0,0.08531128239582222,0.019826044417407342,0.034733117201795824,0.0
362,39-6012,Concierges,0.46486123891752795,0.20980142029560492,0.08857397811902784,0.11243278341755776,0.00879465875901933,0.07912997922191765,0.026131556387345947,0.04287189458498303,0.005164345147795029,0.00496218310179365,0.04767362474971263,0.009213634246114046,0.03845999050359858,0.12825621465029274,0.016074247255292246,0.0007569322700281476,0.0,0.0,0.06918089603815987,0.04224413908681247
363,39-7010,Tour and Travel Guides,0.4235593769659299,0.1955532810899052,0.0930896652231743,0.10246361586673083,0.0,0.050759025072364516,0.0,0.04163646654925205,0.0,0.009122558523112471,0.06999638154842074,0.0,0.06999638154842074,0.10725068925523944,0.02240237343804576,0.0,0.06698870311954203,0.0,0.010673069361766895,0.007186543335884765
364,39-9011,Childcare Workers,0.4495874532904881,0.06094026126891744,0.009656566477722872,0.0421334912756348,0.009150203515559755,0.14673836214325692,0.095213393390512,0.006327812389329424,0.0,0.045197156363415515,0.06438469238404437,0.0017648348927445784,0.0626198574912998,0.17752413749426935,0.042932158118303816,0.0012019566848371186,0.00598925780107985,0.0200030289048852,0.08863912273899181,0.01875861324617156
365,39-9031,Exercise Trainers and Group Fitness Instructors,0.4359907034707561,0.08886916951336013,0.027299950895109698,0.05495665719337152,0.006612561424878899,0.06807064991943687,0.0,0.014088880870471918,0.015491059807509491,0.038490709241455465,0.0555071688239239,0.018077096471283024,0.03743007235264087,0.2235437152140352,0.14490512347315435,0.01799645108541384,0.0008400851173209872,0.0,0.015347401595765588,0.044454653942380434
366,39-9032,Recreation Workers,0.4513272708202124,0.1491977755140131,0.04937657271832811,0.07623157415298609,0.023589628642698857,0.04847151975019039,0.0233195409876285,0.009991198212904466,0.0015120195595949553,0.013648760990062469,0.09575088278824456,0.048679843116983534,0.047071039671261035,0.15790709276776438,0.016391389865509278,0.005320317240102037,0.016755281994353204,0.002841871898841034,0.0464170985762289,0.07018113319272994
367,39-9041,Residential Advisors,0.4648134048810865,0.17404120652482236,0.053412764093469685,0.08447637679251686,0.0361520656388358,0.04943355915922313,0.031218472422082807,0.01821508673714033,0.0,0.0,0.06359070995371505,0.024993569323982542,0.03859714062973249,0.17774792924332594,0.0012778622447500733,0.0,0.00035552257008469136,0.00897541798322015,0.08022079494780175,0.08691833149746926
368,41-1011,First-Line Supervisors of Retail Sales Workers,0.4686980493721925,0.13802297483310122,0.02389358201605124,0.07655891494902102,0.03757047786802895,0.0696734481586211,0.02376365507453189,0.022887420939635597,0.006037640760963178,0.016984731383490447,0.048512268310715666,0.01994792550851112,0.02856434280220455,0.21248935806975452,0.054758804639175936,0.01897518500067786,0.0,0.01774158772051388,0.05577050570671235,0.0652432750026745
369,41-1012,First-Line Supervisors of Non-Retail Sales Workers,0.4715167896649888,0.17592786733361632,0.08005286689146171,0.06978769564190379,0.02608730480025081,0.07616567303617193,0.024386710036195296,0.051778962999976634,0.0,0.0,0.07912575836632899,0.04000909055176677,0.03911666781456222,0.14029749092887162,0.0,0.0,0.01022628973197018,0.0035288156294390758,0.04620166644614972,0.08034071912131266
370,41-2011,Cashiers,0.5036522882475056,0.06611135095978322,0.011224805133370793,0.054886545826412426,0.0,0.2631388593080105,0.06920657833670119,0.06651066993247065,0.034136495850423804,0.09328511518841484,0.012010782826166936,0.0,0.012010782826166936,0.16239129515354506,0.08577797880611436,0.0,0.0008221436863979593,0.023368547022350104,0.052422625638682635,0.0
371,41-2012,Gambling Change Persons and Booth Cashiers,0.5064050189874736,0.06434876007934064,0.018171433690874317,0.046177326388466326,0.0,0.2366571490703487,0.10361803373481077,0.0641838135009695,0.029323574005512183,0.03953172782905622,0.0,0.0,0.0,0.20539910983778426,0.0749423390935296,0.018479768316379302,0.02149866662446381,0.024568943059727646,0.05192644057846937,0.013982952165214509
372,41-2021,Counter and Rental Clerks,0.4750660217671016,0.13888418683108206,0.029897952623539486,0.07929197733755564,0.02969425686998694,0.08317387234839205,0.0150842417719832,0.038714156901462606,0.0,0.029375473674946237,0.0428528020759856,0.0,0.0428528020759856,0.2101551605116419,0.08815235972804727,0.0,0.0,0.0429454110708683,0.060024770713562124,0.019032618999164183
373,41-2022,Parts Salespersons,0.4896537085826718,0.18863936909913606,0.08526995478077888,0.10336941431835718,0.0,0.15915697462031558,0.11831829635747768,0.01738354390974231,0.0028500316541156343,0.02060510269897997,0.02493957196967929,0.011725706003029331,0.01321386596664996,0.11691779289354085,0.038536254397835,0.011918660520981714,0.0079031001471204,0.015142062772902625,0.03184253072644967,0.01157518432825144
374,41-2031,Retail Salespersons,0.464225267442817,0.14290432453172344,0.021080701941978145,0.11661596007372825,0.0052076625160170425,0.1115076787737322,0.013279976468854662,0.06153518366430221,0.0,0.036692518640575315,0.024964899875924627,0.0,0.024964899875924627,0.18484836426143672,0.12165255415556255,0.0,0.0,0.003438606168749009,0.059757203937125164,0.0
375,41-3011,Advertising Sales Agents,0.4679817659572302,0.2168839614776444,0.1090279492946058,0.09339511561110007,0.01446089657193849,0.06401764808011018,0.02949446278373528,0.034523185296374895,0.0,0.0,0.07878505450333355,0.02763210829831937,0.051152946205014184,0.10829510189614212,0.0014433287400755467,0.0018086906897805707,0.030834118249023268,0.0,0.058064883579766566,0.016144080637496172
376,41-3021,Insurance Sales Agents,0.4837310864312928,0.216870950336311,0.12086954700277595,0.09166169534152313,0.004339707992011974,0.1352642002785464,0.06702321084681243,0.068240989431734,0.0,0.0,0.06801031055248727,0.0190095340883467,0.049000776464140576,0.06358562526394805,0.0,0.0,0.006636712499926775,0.0,0.04182763987604071,0.015121272887980566
377,41-3031,"Securities, Commodities, and Financial Services Sales Agents",0.4800403710207464,0.21788655011046948,0.10464906637917186,0.09829685042163767,0.014940633309659938,0.12111606363499723,0.04722460458425084,0.0699763445794231,0.003915114471323284,0.0,0.07911795735184281,0.0312748139102069,0.04784314344163591,0.06191979992343687,0.0,0.0,0.0004481953573982052,0.0,0.045856125682457255,0.015615478883581422
