,Job Code,Job Title,Automation Index,Race with the Machine,Interpersonal Task,Administrative Task and Communication,Race against the Machine,Information Processing,Routine Problem Solving,Vehicle and Equipment Operation,Machine Control,General Physical Task,Race ahead of the Machine,Systems Thinking,Creative and Critical Thinking,Running a Different Race,Equipment Maintenance,Dynamic Physical Task,Hazardous and Group Task,Conflict Resolution,Management and Supervision
329,35-3031,Waiters and Waitresses,0.01511402880662416,-0.009193989694655376,0.00416179150548146,-0.013355781200136831,0.03052932774604622,-0.005951702220338957,0.016054227654203997,-0.00015959871573591102,0.01637934054917591,0.004207060478741184,-0.002184286219663823,0.0,-0.002184286219663823,-0.004037023025102865,0.0,0.008669291187315853,-0.025407960890670083,0.007153537789890897,0.005548108888360476
330,35-3041,"Food Servers, Nonrestaurant",0.0010392817449163536,-0.010339062861748629,-0.007252579977501694,-0.003086482884246936,0.00263206239264982,-0.013169052023168749,0.0,-0.0030192729455319075,-0.037702515135198685,0.05652290249654915,-0.00624936259489808,0.0,-0.00624936259489808,0.014995644808913244,-0.0064142475437842395,0.050882306286818765,-0.015552343296728182,-0.013788226145000554,-0.00013184449239254877
331,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,0.01657961524444229,0.0263132977224573,0.026360885090230237,-4.7587367772928414e-05,-0.0196247489289812,0.0,0.0,-0.0007297100745344508,0.01968276852868767,-0.03857780738313442,0.0,0.0,0.0,0.009891066450966155,-0.0010301107666827985,-0.009269600392732058,-0.002634863392164476,0.017838304118039473,0.004987336884506044
332,35-9021,Dishwashers,0.003659279620564393,0.0018088523398671781,0.001964426090027853,-0.00015557375016067533,-0.00878862960439819,0.0,-0.0005757179403832461,0.00905869479572316,0.001913834038641732,-0.01918544049837984,-0.007414035127241247,-0.007414035127241247,0.0,0.01805309201233668,0.00866763346057306,0.007545851124351258,-0.020225499950076064,0.0028724337392395352,0.019192673638248867
333,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.015873765395964134,-0.07830195615512936,-0.03139605467863507,-0.04690590147649429,0.0220767581671467,0.0,0.0012784797264250832,-0.001411777830639999,0.002138119388545391,0.020071936882816225,0.012414980071569132,0.0,0.012414980071569132,0.05968398331237765,0.0,0.008978387786463163,0.017190903444219998,0.036990195456027886,-0.0034755033743334076
334,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,0.00792896044950575,-0.02150766574760936,0.0068639133407212005,-0.028371579088330563,0.04861791880381292,-0.009202818033917624,0.004453894321976518,0.017532316178184654,0.0027448283397861588,0.03308969799778322,-0.01726768651964753,-0.0009720758329560123,-0.016295610686691518,-0.001913606087050268,-0.015941012871368926,-0.0030766500801710987,-0.0023049594614420327,-0.02492796228626025,0.04433697861219206
335,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.0144702737351467,0.02488338324083716,0.023750246359734446,0.0011331368811027115,0.007191746565756384,0.00031273408968198607,0.005380977657007402,0.008322812668952656,0.00111211436152581,-0.007936892211411448,-0.017712425627000417,-0.02163304259736882,0.003920616970368395,0.0001075695555535494,-0.028333277841773225,0.00365097144944761,0.013399297989352868,0.0010483691805396652,0.010342208777986623
336,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.007401729070584674,0.004347303360773439,-8.086103804605228e-05,0.0044281643988194905,-0.0579944657735143,0.0,0.0,-0.03505187638779312,-0.02155211039540593,-0.001390478990315247,0.0021328336722626143,0.0,0.0021328336722626143,0.05891605781106296,-0.017692402954754563,0.0576287839456781,0.020719497898753124,0.0020706758327105608,-0.0038104969113242383
337,37-2012,Maids and Housekeeping Cleaners,-0.004693284585089608,0.025319999157466883,0.024987698618454644,0.0003323005390122337,-0.010519948377884477,0.0,-0.003628441470430699,0.0,-0.020597664677690492,0.013706157770236704,2.692443791905542e-05,0.0,2.692443791905542e-05,-0.019520259802591058,0.001014482003394996,0.02189542637367109,-0.04650008658842098,-0.008050441660350408,0.01212036006911429
338,37-2021,Pest Control Workers,0.013282673567162671,-0.010917311411311359,-0.0062110997389781064,-0.00470621167233325,0.03120792330731884,-0.01925158838742368,-0.0007380580745102312,0.030010030612446406,0.0027657556531959365,0.01842178350361037,-0.01937726566996013,-0.01391863759220648,-0.0054586280777536465,0.012369327341115344,0.01322442827444052,0.019297693153829943,0.002482877202918537,0.002283587265001063,-0.0249192585550747
339,37-3011,Landscaping and Groundskeeping Workers,0.014134929106533968,0.0,0.0,0.0,-0.024829437301212343,-0.0007694979935381085,0.0,-0.010340458869389224,0.001909491741786673,-0.015628972180071657,-5.369067401379948e-05,-0.0003153915052837705,0.00026170083126997106,0.039018057081760094,-0.02249458658180522,0.03667995488271955,0.0014969374064059127,0.024319590435975647,-0.0009838390615357997
340,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.005019270792241792,-0.0014431955058907574,-0.0009247372638468213,-0.0005184582420439373,0.032398001122864895,-0.01631076523662463,-0.01667049728029363,0.05679468393843755,0.0009221145561273264,0.007662465145218261,-0.031514025243842836,-0.024357120513873416,-0.00715690472996942,0.005578490419110599,-0.015719285352152647,0.0097018324308888,0.01728139716868306,0.003219956628343916,-0.008905410456652512
341,37-3013,Tree Trimmers and Pruners,0.013581337786239043,-0.011484353293502782,-0.01045599602101852,-0.0010283572724842632,0.005196716921527289,-0.004748762493874193,-0.008331718605779647,0.0029479633807539124,0.01420631701458854,0.0011229176258386179,-0.002129930174795667,-0.0019634949795565167,-0.0001664351952391507,0.021998904333010244,0.017203640272024916,0.025740897467789774,-0.005984168770086049,-0.002757154604055256,-0.012204310032663122
342,39-1021,First-Line Supervisors of Personal Service Workers,0.02022901713914904,0.057310324154673124,0.045274787903434616,0.012035536251238495,-0.016161611981287627,0.008848924105149272,0.010346358622828645,-0.014395281556278571,-0.0037455426981853335,-0.01721607045480164,-0.032587166700883616,-0.0202767853228873,-0.01231038137799631,0.011667471666647168,-0.004800367833189904,-0.0002742591423246475,0.010223194152668131,0.0015132014614169242,0.005005703028076672
343,39-2011,Animal Trainers,0.01044260920862028,-0.016537091434990624,-0.010155468658329954,-0.0063816227766606715,0.01813066851446229,0.002091962396453602,0.004135514435660745,0.01351258916017134,-0.005376427031464792,0.0037670295536414095,-0.006383443844492881,0.002584767555075442,-0.008968211399568334,0.015232475973641413,-0.0038751772652406064,0.014703865137230016,0.009384897291954606,-0.0020024338594695715,-0.0029786753308330555
344,39-2021,Nonfarm Animal Caretakers,0.02022837704766112,0.002340727103199984,-0.0005346065195511278,0.002875333622751109,0.007157455277336994,0.01707734292362778,-0.00024392878022652667,-0.03831122663217045,0.010050555554142502,0.018584712211963686,-0.006565951532626096,0.0,-0.006565951532626096,0.017296146199750232,-0.019915545964675187,0.0015296989551274592,0.029485145316371957,0.015363435666387516,-0.009166587773461507
345,39-3011,Gaming Dealers,0.01365449344636793,-0.011188293757047135,-0.01601457589230841,0.004826282135261282,0.035443767066521886,-0.008771027276987812,0.011502458322948772,0.0,0.0198975336142804,0.012814802406280523,0.002686952500939581,0.0,0.002686952500939581,-0.013287932364046351,-0.034962393796380886,0.018067735393255367,8.809103196764922e-05,0.008084072915548052,-0.0045654379084364965
346,39-3012,Gaming and Sports Book Writers and Runners,-0.008395404335892698,0.0013771343257639318,0.020393275429301784,-0.019016141103537845,-0.050785666155456884,-0.011955577315714741,-0.005547338241113378,-0.003663302660227388,-0.032558364817739716,0.002938916879338393,-0.008502637424865619,0.0,-0.008502637424865619,0.049515764918665835,-0.013767735116998924,0.0537860704528955,0.022788377803079442,-0.0019016781957037414,-0.011389270024606421
347,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",0.009824595832319484,0.012046906697013166,0.006473490939012672,0.005573415758000487,-0.08189283660791398,-0.0018552966056201855,-0.0005519650540233566,-0.0002534263703432033,-0.048286217096817935,-0.030945931481109287,-0.011033370505000169,0.0,-0.011033370505000169,0.09070389624822044,-0.006491449386247005,0.00737656443951487,0.018761952294340783,0.07482189646288,-0.003765067562268194
348,39-3091,Amusement and Recreation Attendants,0.031808683503585566,-0.03604420165155495,-0.031025913620507536,-0.005018288031047404,0.0522167214438993,-0.002582276801729699,0.017323474376462717,-0.03870143215004882,0.02358586527039899,0.052591090748816134,-0.019266606112481356,-0.005357242027286345,-0.013909364085195008,0.03490276982372259,0.0,0.04385202907253047,0.02312453038285125,-0.011737786039488274,-0.02033600359217085
349,39-3092,Costume Attendants,0.009891956984913686,-0.02433158212997193,-0.02619652563008175,0.0018649435001098086,0.03167474805506443,0.021290223149639808,0.017758056095975555,0.031042197170252476,-0.08638658665380954,0.047970858293006124,0.020415115210070868,-0.00800379093898184,0.028418906149052712,-0.01786632415024969,-0.0032937712133356885,-0.003239878105034712,0.05243233750172447,-0.043997114570663375,-0.019767897762940374
350,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",0.01869630196114297,0.0908923766938106,0.10003741471087588,-0.009145038017065295,-0.05334631872434562,-0.0005570988200666222,0.0,-0.03018115192420915,0.034388774759196744,-0.05699684273926658,-0.005424368620114765,0.0,-0.005424368620114765,-0.013425387388207257,0.0,0.039998360982219185,-0.06174284350826771,0.03202122374623543,-0.023702128608394168
351,39-4011,Embalmers,0.023898407739218586,-0.021029898032398908,-0.019947306796081664,-0.0010825912363172372,0.07483968984562453,0.0014152464151512,0.02422133252224347,0.022277332991931652,0.010752384942099723,0.016173392974198432,-0.03262735839271343,-0.02396342595646616,-0.008663932436247277,0.0027159743187064322,-0.00886418117829763,0.0022344136667229453,0.02432740370220675,0.002992688842866714,-0.017974350714792336
352,39-4021,Funeral Attendants,0.0395153696161526,-0.06722426259040352,-0.055562259678051965,-0.01166200291235157,0.017290588517396926,0.036018120282355744,0.02883057196779272,-0.0312431179389612,0.0018566303665256238,-0.01817161616031599,0.01803266330383893,0.014236811929951678,0.003795851373887249,0.07141638038532024,0.005250855894777914,0.005001397682621568,0.0395854079945051,-0.017715493843021075,0.03929421265643675
353,39-5011,Barbers,0.0073326977183391095,-0.041205606019439976,-0.03162769444627622,-0.009577911573163756,0.05069845012661725,0.0,0.031756749920451875,0.0,-0.005852642689080653,0.024794342895246013,0.011819195032477796,0.0012335826758408856,0.010585612356636907,-0.013979341421315931,0.010030628863822432,-0.00017396953334956194,0.011382308077665132,0.00039144024614181516,-0.035609749075595755
354,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",0.003392954299567541,0.027886585821231186,0.019028181313562608,0.008858404507668564,0.012623012355506086,-0.0074265292182420966,0.006156970800512227,0.0,0.0028309903426560964,0.011061580430579851,-0.013172362973209345,-0.007177793213893621,-0.005994569759315727,-0.02394428090396042,-0.006708512555736988,-0.004596730294455093,-0.02383262116426837,0.014776394837165098,-0.003582811726665028
355,39-5091,"Makeup Artists, Theatrical and Performance",2.5781764878107793e-05,-0.062176569898605163,-0.046400743080126115,-0.015775826818479055,0.060078713024853486,-0.0019178288509750648,0.005938936698704187,0.021730119492239058,0.003611273236230818,0.030716212448654467,0.008511718287934678,-0.002100449832357396,0.010612168120292066,-0.006388079649304906,0.005853949455270499,0.007643400917112717,-0.011108160607261185,-0.01706411107817378,0.00828684166374686
356,39-5092,Manicurists and Pedicurists,0.03653612410644702,-0.07500959783409827,-0.07068659150914436,-0.004323006324953907,0.12944278579044022,0.0,-0.012802162765479757,0.0,0.07605164709574977,0.06619330146017023,-0.04288939302571642,0.0052252299782134465,-0.048114623003929866,0.02499232917582153,0.001384476737281308,0.0,0.032961931345313694,0.015574303772880669,-0.024928382679654137
357,39-5094,Skincare Specialists,0.016424081178352982,-0.04010632304182203,-0.03761777919879625,-0.0024885438430257982,0.02189384693421917,-0.03407197753702626,-0.018874960087682108,0.0,0.02960474041438804,0.045236044144539495,0.0170098004630203,-0.011112782473270386,0.028122582936290684,0.017626756822935505,-0.006958190809524388,0.003235158988746337,0.02687474773364978,0.006680640938874181,-0.012205600028810408
358,39-6011,Baggage Porters and Bellhops,-0.00535001755142428,-0.01599859150121724,-0.011086924519764207,-0.004911666981453032,0.015821490718106512,-0.005897211120814702,-0.021994499217768398,0.0210852468409342,0.0248582212323158,-0.0022302670165604,0.0027948183294198986,0.009369948381569322,-0.006575130052149424,-0.007967735097733492,0.011250468986745523,-0.004119249141428888,-0.03158064787205542,0.009902694666040495,0.0065789982629647845
359,39-6012,Concierges,0.0014787937816900796,0.05598313244153963,0.020392040975142574,0.035591091466397065,-0.027957729693179632,-0.018052486686918768,-0.009228421419396372,0.0031699805987299365,0.0,-0.0038468021855944438,0.015885009354915547,0.0231992277269465,-0.007314218372030952,-0.0424316183215855,-0.0069013759124077895,-0.014069103074506055,-0.007366921197160941,-0.030362722732536894,0.016268504595026174
360,39-9011,Childcare Workers,0.00368960931155915,0.011232346251428207,0.0005341656765439283,0.010698180574884277,-7.639245975862852e-05,0.0,-0.03994686335053714,0.01815133563466732,-0.001955818803068174,0.02367495405917938,-0.018964007880845943,0.0044246054875309035,-0.023388613368376845,0.011497663400735492,-0.031539455331178315,0.006208294981022093,0.02144212369435497,0.024801118927864633,-0.009414418871327872
361,39-9021,Personal Care Aides,0.022891183383992764,-0.06492949233033345,-0.04764561479253765,-0.0172838775377958,0.05557694454768832,0.03571573000704836,-0.00929524556411352,-0.02029626663830563,-0.009832358799636905,0.05928508554269603,-0.02599362011254759,-0.00165410027090918,-0.024339519841638416,0.0582373512791855,-0.007310279689702586,0.04955771525475314,-0.003955142451873839,0.02321450632275281,-0.003269448156744016
362,39-9031,Fitness Trainers and Aerobics Instructors,0.0037401695035568228,-0.03558558838329684,-0.025014582997989542,-0.010571005385307294,0.029178906608661712,-0.012140316924430293,-0.0038549875457546336,0.005350020058676615,-0.004162704618699989,0.04398689563887001,-0.019609465098135395,-0.0043168061829806864,-0.01529265891515471,0.029756316376327387,-0.015443321909594604,0.06473272477133847,-0.002447236402078147,0.0010324832705436732,-0.01811833335388204
363,39-9032,Recreation Workers,0.013394228004364794,0.015846568560568652,0.013257217661782368,0.0025893508987862787,0.0001751021763143068,0.03295590885969467,-0.019084323342136868,-0.014295051736760546,0.003730121820095557,-0.003131553424578512,-0.028835855417282674,-0.01085767252518819,-0.017978182892094473,0.026208412684764454,-0.0014726182924567064,0.016078412523161962,-0.009861587741935976,0.006033549879560736,0.015430656316434447
364,39-9041,Residential Advisors,0.01183949660427308,-0.007728850875150711,-0.003355513177030561,-0.004373337698120143,0.04346444481268013,0.022645010658578508,-0.006731234250909796,0.013069811773195848,0.01262699761162895,0.001853859020186636,-0.006712621282304897,0.01139596785156113,-0.018108589133866024,-0.01718347605095144,-0.008361444096364294,0.00606441875629884,-0.0208696058127593,0.011805212048498824,-0.00582205694662552
365,41-1011,First-Line Supervisors of Retail Sales Workers,0.010789106322094177,0.05829348765951356,0.02852400197888572,0.029769485680627827,-0.03103032405968823,-0.010247554155985545,-0.011504582838151029,0.005769179710656028,-0.006352084708854146,-0.00869528206735353,0.0010086677996820612,0.0055957810641297226,-0.004587113264447662,-0.017482725077413247,-0.02022280778406526,-0.029680263322712064,-0.008110648508557548,0.014146864809218791,0.02638412972870284
366,41-1012,First-Line Supervisors of Non-Retail Sales Workers,0.006177800318587501,0.012125098858004446,0.020809567271131243,-0.008684468413126784,-0.00782162521523333,0.006858258675564381,-0.004647905706145586,-0.010039712314941777,7.734130289647338e-06,0.0,0.0023404859553509683,0.008495999846108805,-0.006155513890757823,-0.00046615927953461145,-0.0009170148058613869,0.0,-0.015260592949157268,0.0008310191074524589,0.014880429368031562
367,41-2011,Cashiers,-0.008825715045538696,0.059731269066871186,0.05079549365568396,0.008935775411187232,-0.08025018857651088,0.0034022426136464533,-0.025020585731900597,-0.0012617181337709375,0.0007172718234262078,-0.05808739914791203,0.0056605617744041785,0.0,0.0056605617744041785,0.006032642689696666,-0.01696789579009999,-0.021582006769901338,0.0033181874477684783,0.024409972965643442,0.01685438483628603
368,41-2012,Gaming Change Persons and Booth Cashiers,0.02487468811643789,-0.010707629302989921,-0.004838414396484234,-0.005869214906505677,0.016831795729569388,-0.0075002709303750035,0.0309143663614736,-0.006011874433031935,0.003659391861690911,-0.0042298171301881895,0.0,0.0,0.0,0.01875052168985836,-0.01678178315231065,-0.033078868672628665,0.0008293448572544992,0.03817058317616683,0.029611245481376364
369,41-2021,Counter and Rental Clerks,0.027682318531492108,0.0361377926265411,0.005948863620381203,0.030188929006159906,0.053166482266840766,0.007927215158384229,-0.002201484799070404,0.05439432598116682,0.019811035412832585,-0.026764609486472458,-0.04466260739744502,0.0,-0.04466260739744502,-0.016959348964444704,0.016944942514229795,-0.07257182746688709,-0.011760325310335449,0.029599742745741994,0.020828118552806026
370,41-2022,Parts Salespersons,-0.0002945994457645984,-0.004640501379943818,-0.002135060634598618,-0.0025054407453452138,0.007321778221445752,-0.0006325949462251747,-0.03830112973649258,0.03738442852031798,0.00171652781201631,0.007154546571829231,-0.01147957532318846,-0.007074581194485051,-0.0044049941287034105,0.008503699035921963,-0.011629286033974312,-0.011203651513050323,0.011525780969356587,0.008103750042298078,0.011707105571291971
371,41-2031,Retail Salespersons,0.0068719745874012425,0.08557404848562811,0.06512655942796491,0.020447489057663186,-0.0881934592758624,-0.05165378150821971,0.01177806806911178,0.005399380649885639,-0.01314989129337232,-0.04056723519326781,0.014671710875387906,0.0065649755660740616,0.008106735309313842,-0.005180325497752325,0.0,-0.052379317426621205,0.01388370787619688,0.02024533815922138,0.013069945893450629
372,41-3011,Advertising Sales Agents,-0.0002025516456415355,0.05136149067837762,0.04620981472562699,0.005151675952750623,-0.03377573226292778,-0.0222893675089082,0.0012599885575798884,-0.012746353311599463,0.0,0.0,0.007243301320454713,0.0055619032616612,0.0016813980587935193,-0.02503161138154612,0.000492276849068343,-0.0014932031068112168,-0.007271441719205509,-0.010351283688790458,-0.006407959715807275
373,41-3021,Insurance Sales Agents,0.01990611540792203,0.06381137450599539,0.029334641637344533,0.034476732868650835,0.006185001709063581,-0.020128543128080698,0.018720163567950397,0.007593381269193895,0.0,0.0,-0.03461145653053824,-0.0035696498823718508,-0.031041806648166387,-0.015478804276598672,-0.008451726660587893,0.0,0.00627283759282799,0.0023755615123269157,-0.015675476721165683
374,41-3031,"Securities, Commodities, and Financial Services Sales Agents",0.01649080913598061,0.00860138702943847,-0.010283130842008105,0.018884517871446543,0.04521776986905477,0.02435997831784624,0.014889922221471966,-0.00038195753320671965,0.006349826862943285,0.0,-0.002063940297221803,-0.00029743192883951297,-0.0017665083683822828,-0.035264407465290845,-0.0024182456752758342,0.0,-0.01081161631566475,-0.011432744080389738,-0.01060180139396053
375,41-3041,Travel Agents,0.014868233951439437,0.016774817500168737,-0.005913247569641983,0.022688065069810776,0.013734723424392123,-0.00690432891597756,0.02468883135675218,0.0,-0.007765452085054823,0.0037156730686723287,-0.010717666860251608,-0.011185292994834728,0.0004676261345831212,-0.004923640112869762,0.002144182489316949,0.0,0.002926126898897932,0.0040335225509887706,-0.014027472052073412
376,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.017379407934227598,-0.015689839108219583,-0.014606866642432688,-0.0010829724657868967,0.02363889502842669,-0.0014743007093666535,0.016917412809924717,0.008195782927868621,0.0,0.0,-0.029835565182554886,-0.017090398334684183,-0.012745166847870713,0.039265917196575365,-0.0017158789536857633,0.0,0.004336409926844358,0.023481433520774857,0.013163952702641916
377,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.014751016753394462,0.03983444229858735,0.01451961621702799,0.025314826081559327,-0.05315496666804885,0.006461845404532984,-0.012646438142206878,-0.03830011503644695,0.0,-0.008670258893927994,0.0151634652750796,0.0037005046710556523,0.011462960604023948,0.012908075847776285,-0.005280041706535537,-0.003645052162038924,-0.006406702752723071,0.03537211748021582,-0.007132245011142003
378,41-9011,Demonstrators and Product Promoters,-0.004507908856705711,0.06613311768962521,0.03537031125181675,0.030762806437808463,-0.017292348036434146,-0.014472043475733441,-0.020230463747604267,0.0,-0.024510583688655947,0.04192074287555952,-0.01141707924447325,0.0028111524863443822,-0.014228231730817631,-0.04193159926542349,-0.03418142437749246,-0.011523758179422666,-0.02158707484308077,0.019535376802237943,0.005825281332334478
379,41-9021,Real Estate Brokers,0.011784190857342223,0.0203812605579386,0.0005115775790063698,0.019869682978932227,0.019680109780869287,0.01900744132728354,0.005134052219054879,-0.006919472593758948,0.0024580888282898,0.0,0.02180180885096865,-0.010545873897286244,0.032347682748254884,-0.05007898833243432,0.0037867585710981673,0.0,-0.006313458031274132,-0.02257417748529135,-0.02497811138696701
380,41-9022,Real Estate Sales Agents,-0.004895217521615536,0.010137743196547644,0.03484940853452642,-0.024711665337978764,-0.023253900369642755,-0.0006384427121367345,-0.053733602754761266,0.03135153695477925,0.002299772487942741,-0.002533164345466757,0.01453320745602041,0.02366208198628287,-0.00912887453026246,-0.006312267804540889,-0.03275371763046132,0.0,-0.006560084181080943,0.018379444007691897,0.014622089999309482
381,41-9031,Sales Engineers,-0.0005430733029454514,0.048063154437785055,0.03929194875043725,0.008771205687347822,-0.010313652776802991,-0.011935829150624784,0.01227315960206183,-0.0032464611689218444,-0.0060721364718285325,-0.0013323855874896311,0.004522425686220175,0.001954486357171714,0.0025679393290484603,-0.04281500065014773,-0.02978928556967055,0.0,-0.0008539151691750423,0.002394877912897851,-0.014566677824199991
382,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.004907008287134584,0.017070950691151443,0.02616184901415472,-0.009090898323003305,0.008212236556195011,0.0,0.0,0.008212236556195011,0.0,0.0,-0.029517406089779007,-0.009678064777204676,-0.019839341312574324,0.009141227129567123,0.0,0.0,0.0,0.02695494882659685,-0.017813721697029727
383,43-1011,First-Line Supervisors of Office and Administrative Support Workers,-0.0014558419879508455,0.021575740758525336,0.013685782144076716,0.007889958614448606,-0.029225268488166645,-0.005269106029056815,-0.02443056421985684,0.0,0.0,0.0004744017607470085,0.007462662178495033,-0.0075030220907715064,0.014965684269266541,-0.0012689764368045695,-0.008233957396196794,0.0,-0.004216438341813761,0.0017429854850503806,0.009438433816155613
384,43-2011,"Switchboard Operators, Including Answering Service",-0.0047824528850709536,-0.005793658464599728,-0.010890265733487392,0.0050966072688876365,0.010338526282504036,0.021445911608634502,0.0321514399097557,0.0,-0.018240335818435836,-0.02501848941745033,0.0,0.0,0.0,-0.009327320702975291,-0.019357659669709468,0.0,0.0037695993498338782,0.006260739616900296,0.0
385,43-3011,Bill and Account Collectors,0.009635293608941664,0.031465346756533674,0.013050970899217263,0.01841437585731645,-0.04211735944561687,-0.040479061826408654,-0.006500585139328927,0.0,0.023976339901153314,-0.019114052381032608,-0.00854544483602869,-0.014873587028318357,0.006328142192289671,0.028832751134053636,-0.00514636355907556,0.0,-0.004683584782462301,0.048906978910777034,-0.010244279435185534
386,43-3021,Billing and Posting Clerks,-0.006079556445718781,0.09100016268160566,0.030124632568474176,0.06087553011313149,-0.07068940699142033,-0.0781261755143948,0.008568761595005775,0.0,0.0,-0.00113199307203133,-0.017181035551049842,-0.014977521325352362,-0.002203514225697481,-0.00920927658485425,0.0,0.0,-0.0013630100574888561,-0.007846266527365392,0.0
387,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",0.003713133886539599,0.06388622817086645,-0.007011860004282722,0.07089808817514917,-0.015238148248161387,0.021529992031523087,-0.059064442362394914,0.0,-0.002607330834497072,0.024903632917207524,-0.015281734404669137,-0.0066836942590366355,-0.008598040145632504,-0.0296532116314962,-0.02146160712615907,0.0,-0.004128933511391591,0.0006901096520890242,-0.004752780646034564
388,43-3041,Gaming Cage Workers,0.012064659438007608,0.03908250944827907,0.02378110180579921,0.015301407642479857,-0.015309988791116337,0.02632518030804612,-0.007498773529772101,-0.0020806406084451935,0.015943914834935694,-0.04799966979588082,0.0026107467022580253,0.0,0.0026107467022580253,-0.014318607921413153,-0.0101806202504168,0.0059453841411680405,-0.0078120884944935,0.013214772190281228,-0.015486055507952118
389,43-3051,Payroll and Timekeeping Clerks,0.017141044416013163,-0.010270527051167877,-0.02215607614074446,0.011885549089576564,0.02740338105826945,0.022882202759977738,-0.006733963429658625,0.0,0.0,0.01125514172795035,-0.018587118811594926,-0.008025318842088878,-0.010561799969506042,0.018595309220506555,0.0112655533775994,0.0,0.0044761840182367145,0.0047074885867401505,-0.0018539167620697152
390,43-3061,Procurement Clerks,0.017529539618549972,0.024463425821749873,-0.02186444976817601,0.04632787558992588,0.015347765881280591,0.008895262973844048,0.011845132913378171,0.0,0.001079415548191267,-0.0064720455541329245,-0.013589250999936115,-0.009158199654545193,-0.0044310513453909225,-0.008692401084544263,-0.000679477002641423,0.0,0.0044710716716066905,-0.0010163999021142944,-0.011467595851395236
391,43-3071,Tellers,0.00019207305973245603,-0.020953608322929945,-0.015698672835387353,-0.005254935487542578,-0.04175512521649569,-0.023003304934276037,-0.019339496084545785,0.0,-0.003177839308202535,0.0037655151105286493,0.0015975297314362875,0.0010969850913880752,0.0005005446400482127,0.0613032768677217,-0.006107412688592761,0.0015620207121116786,0.011127941160347606,0.051930336984254095,0.002790390699601088
392,43-4011,Brokerage Clerks,0.004055177398887389,-0.0016873935097670714,-0.00038966676312031384,-0.0012977267466467712,-0.0012151333503427342,-0.010417010145336,0.016846104828772954,0.0,-0.007050816354021967,-0.0005934116797577106,-0.014990613661841781,-0.009655810810544469,-0.005334802851297311,0.021948317920838824,-0.013634087706576484,0.0,0.01588694727304501,0.014511317619736327,0.005184140734633968
393,43-4021,Correspondence Clerks,0.002203717715475561,0.06148108520343465,0.026365198653104768,0.03511588655032988,-0.04235324974379362,0.03299430983158238,-0.0403124377057522,-0.00012890031596398045,-0.002178587694118427,-0.03272763385954138,-0.02099723920263516,-0.003436712893005671,-0.017560526309629492,0.0040731214584696996,-0.004345483514853627,0.0,0.002091168080733397,0.0016983060360966293,0.004629130856493302
394,43-4031,"Court, Municipal, and License Clerks",-0.006445131536845894,-0.01320558453060938,-0.007406518476154339,-0.005799066054455043,-0.007747342763264386,-0.012615384011556973,0.00019370349339742357,0.0,0.0003951393441544858,0.0042791984107406434,-0.001103696432383882,-0.001103696432383882,0.0,0.015611492189411796,0.0,0.0,0.016113221606062204,-0.0005017294166504148,0.0
395,43-4051,Customer Service Representatives,-0.0038931017677305,0.14684348090489427,0.07762101190253046,0.06922246900236377,-0.0970994283611729,-0.031296220599174786,-0.04525804634684291,0.0,-0.00934847787124217,-0.01119668354391306,-0.03301029887342245,0.0028273147063256703,-0.03583761357974813,-0.020626855438029473,-0.028257027181502744,0.0,-0.00691760966608511,0.016236765836230755,-0.0016889844266723712
396,43-4061,"Eligibility Interviewers, Government Programs",-0.014110919589523041,0.037744352273605265,0.03001007751247393,0.007734274761131338,-0.03823142338193691,-0.01339298287677737,-0.028594730527300924,0.0,0.0021545368236842873,0.0016017531984570696,-0.008412597529466877,-0.015791135480857938,0.007378537951391058,-0.005211250951724582,-0.0008398279995837473,0.0,0.0014554999157305511,-0.005807447093662911,-1.947577420847246e-05
397,43-4071,File Clerks,-0.007165016690816151,0.04391365758406288,-0.003890946919461593,0.047804604503524466,-0.05880452095167465,-0.029030968038024987,-0.00641185466881361,0.0,-0.0002457061394159736,-0.023115992105420112,-0.012757624082478346,-0.007317444956696598,-0.005440179125781746,0.020483470759274026,-0.0010635475254007212,0.002317182295635761,0.025986770065611932,0.005112878630572302,-0.011869812707145266
398,43-4081,"Hotel, Motel, and Resort Desk Clerks",0.0013058165773461858,0.021821596677572247,0.024545890156602176,-0.002724293479029916,-0.06775438353939728,-0.020477534760062338,-0.0458335779524715,0.002903406937171677,-0.007476208533650514,0.0031295307696154093,-0.013051015484534377,0.005567836283961636,-0.018618851768496016,0.0602896189237056,-0.006123718904026567,0.004206597938097385,0.038706218137771004,0.01730597146473599,0.006194550287127822
