Year,SOC Code,Job Title,Description,Job Automation Index,Job Automation Index Rank,Job Automation Index Percentile,Race with the Machine,Race with the Machine Rank,Race with the Machine Percentile,Race ahead of the Machine,Race ahead of the Machine Rank,Race ahead of the Machine Percentile,Changing the Course of the Race,Changing the Course of the Race Rank,Changing the Course of the Race Percentile,Race against the Machine,Race against the Machine Rank,Race against the Machine Percentile,Running a Different Race,Running a Different Race Rank,Running a Different Race Percentile,Employment,Employment Rank,Employment Percentile,Annual Wage,Annual Wage Rank,Annual Wage Percentile,Job Automation Index Change,Job Automation Index Change Rank,Job Automation Index Change Percentile,Race with the Machine Change,Race with the Machine Change Rank,Race with the Machine Change Percentile,Race ahead of the Machine Change,Race ahead of the Machine Change Rank,Race ahead of the Machine Change Percentile,Changing the Course of the Race Change,Changing the Course of the Race Change Rank,Changing the Course of the Race Change Percentile,Race against the Machine Change,Race against the Machine Change Rank,Race against the Machine Change Percentile,Running a Different Race Change,Running a Different Race Change Rank,Running a Different Race Change Percentile,Wage Share Change,Wage Share Change Rank,Wage Share Change Percentile
2008~2020,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","Operate or tend food or tobacco roasting, baking, or drying equipment, including hearth ovens, kiln driers, roasters, char kilns, and vacuum drying equipment.",,,,-0.04109015313221334,,,-0.0076713413821993155,,,0.0005520262105880858,,,0.02279772334856381,,,0.03952392772526203,,,,,,,,,0.01411218277000148,134.0,Top 25%,-0.04109015313221334,592.0,Bottom 10%,-0.0076713413821993155,385.0,Bottom 45%,0.0005520262105880858,294.0,Top 50%,0.02279772334856381,108.0,Top 20%,0.03952392772526203,63.0,Top 10%,-3.996547522171123e-06,248.0,Top 40%
2008~2020,51-3092,Food Batchmakers,Set up and operate equipment that mixes or blends ingredients used in the manufacturing of food products. Includes candy makers and cheese makers.,,,,0.010696834970569922,,,-0.010490406685867648,,,-0.011872145805985307,,,-0.01763624365747718,,,0.0376611729368439,,,,,,,,,0.008359211758083518,253.0,Top 40%,0.010696834970569922,205.0,Top 35%,-0.010490406685867648,422.0,Bottom 40%,-0.011872145805985307,442.0,Bottom 35%,-0.01763624365747718,588.0,Bottom 10%,0.0376611729368439,72.0,Top 15%,0.00022763425002866313,68.0,Top 15%
2008~2020,51-3093,Food Cooking Machine Operators and Tenders,"Operate or tend cooking equipment, such as steam cooking vats, deep fry cookers, pressure cookers, kettles, and boilers, to prepare food products. Excludes “Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders” (51-3091).",,,,-0.001472956050551838,,,-0.03768710299706377,,,-0.012284367105618657,,,0.03466620423923292,,,0.022617343121507427,,,,,,,,,0.0058391212075059595,296.0,Top 50%,-0.001472956050551838,332.0,Bottom 50%,-0.03768710299706377,603.0,Bottom 10%,-0.012284367105618657,444.0,Bottom 35%,0.03466620423923292,58.0,Top 10%,0.022617343121507427,130.0,Top 20%,-5.0990333799522905e-05,391.0,Bottom 40%
2008~2020,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to extrude or draw thermoplastic or metal materials into tubes, rods, hoses, wire, bars, or structural shapes.",,,,0.027773746102186553,,,-0.004180504974748613,,,-0.00510296562799574,,,0.014637077875666676,,,-0.017897343907028906,,,,,,,,,0.015230009468079841,107.0,Top 20%,0.027773746102186553,94.0,Top 15%,-0.004180504974748613,343.0,Bottom 50%,-0.00510296562799574,368.0,Bottom 45%,0.014637077875666676,156.0,Top 25%,-0.017897343907028906,523.0,Bottom 20%,-0.00015836352267495097,504.0,Bottom 25%
2008~2020,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend forging machines to taper, shape, or form metal or plastic parts.",,,,0.02221137735856751,,,-0.048583874901994624,,,0.00872856225534676,,,0.011950323657181933,,,0.006068829372949391,,,,,,,,,0.0003752177420510705,384.0,Bottom 45%,0.02221137735856751,123.0,Top 20%,-0.048583874901994624,626.0,Bottom 5%,0.00872856225534676,216.0,Top 35%,0.011950323657181933,173.0,Top 30%,0.006068829372949391,245.0,Top 40%,-8.808385457078443e-05,439.0,Bottom 35%
2008~2020,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to roll steel or plastic forming bends, beads, knurls, rolls, or plate, or to flatten, temper, or reduce gauge of material.",,,,-0.004003435792743745,,,-0.029097887115827753,,,0.0003876956300108564,,,0.016791500696430872,,,0.028209015987772035,,,,,,,,,0.012286889405642376,170.0,Top 30%,-0.004003435792743745,370.0,Bottom 45%,-0.029097887115827753,564.0,Bottom 15%,0.0003876956300108564,297.0,Top 50%,0.016791500696430872,137.0,Top 25%,0.028209015987772035,106.0,Top 20%,-1.895765723743085e-05,303.0,Top 50%
2008~2020,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to saw, cut, shear, slit, punch, crimp, notch, bend, or straighten metal or plastic material.",,,,-1.4543438568501502e-05,,,-0.006864720584992785,,,-0.018027774684174595,,,0.0125383355934848,,,0.013708413419177667,,,,,,,,,0.0013397103049265224,361.0,Bottom 45%,-1.4543438568501502e-05,313.0,Top 50%,-0.006864720584992785,377.0,Bottom 45%,-0.018027774684174595,497.0,Bottom 25%,0.0125383355934848,170.0,Top 30%,0.013708413419177667,185.0,Top 30%,-0.00037324114891189785,580.0,Bottom 15%
2008~2020,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend drilling machines to drill, bore, ream, mill, or countersink metal or plastic work pieces.",,,,-0.000283240616716105,,,-0.025768253203113413,,,-0.006869079502509916,,,-0.00929287775580434,,,0.05714979838980494,,,,,,,,,0.014936347311661158,113.0,Top 20%,-0.000283240616716105,321.0,Top 50%,-0.025768253203113413,549.0,Bottom 20%,-0.006869079502509916,391.0,Bottom 40%,-0.00929287775580434,523.0,Bottom 20%,0.05714979838980494,29.0,Top 5%,-0.00014285257476935842,492.0,Bottom 25%
2008~2020,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend grinding and related tools that remove excess material or burrs from surfaces, sharpen edges or corners, or buff, hone, or polish metal or plastic work pieces.",,,,-0.003674857344204022,,,-0.018412942779270646,,,0.010191408016257786,,,0.028515976675336133,,,-0.0015218648164934123,,,,,,,,,0.015097719751625771,110.0,Top 20%,-0.003674857344204022,366.0,Bottom 45%,-0.018412942779270646,486.0,Bottom 30%,0.010191408016257786,207.0,Top 35%,0.028515976675336133,75.0,Top 15%,-0.0015218648164934123,358.0,Bottom 50%,-0.0001610283640073216,508.0,Bottom 25%
2008~2020,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend lathe and turning machines to turn, bore, thread, form, or face metal or plastic materials, such as wire, rod, or bar stock.",,,,0.00312591643969978,,,-0.02081762886570338,,,-0.01714468373008804,,,0.003539844067779893,,,0.04033197236303543,,,,,,,,,0.009035420274723704,239.0,Top 40%,0.00312591643969978,274.0,Top 45%,-0.02081762886570338,516.0,Bottom 25%,-0.01714468373008804,489.0,Bottom 25%,0.003539844067779893,253.0,Top 40%,0.04033197236303543,60.0,Top 10%,-0.00020894865648995293,531.0,Bottom 20%
2008~2020,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend milling or planing machines to mill, plane, shape, groove, or profile metal or plastic work pieces.",,,,0.00023963220697630593,,,-0.051550085557464834,,,0.012101588197579949,,,0.0003152601654325682,,,0.04490679837352951,,,,,,,,,0.006013193386053439,290.0,Top 45%,0.00023963220697630593,308.0,Top 50%,-0.051550085557464834,634.0,Bottom 5%,0.012101588197579949,177.0,Top 30%,0.0003152601654325682,316.0,Top 50%,0.04490679837352951,53.0,Top 10%,-6.871153240338924e-05,418.0,Bottom 40%
2008~2020,51-4041,Machinists,"Set up and operate a variety of machine tools to produce precision parts and instruments out of metal. Includes precision instrument makers who fabricate, modify, or repair mechanical instruments. May also fabricate and modify parts to make or repair machine tools or maintain industrial machines, applying knowledge of mechanics, mathematics, metal properties, layout, and machining procedures. Machinists who primarily program or operate computer numerically controlled (CNC) equipment are classified in “Computer Numerically Controlled Tool Operators and Programmers” (51-9160).",,,,0.0003985258601526551,,,-0.0011068202687047682,,,-0.003305900673316417,,,0.02411020652418258,,,-0.004211578056001419,,,,,,,,,0.015884433386312624,96.0,Top 15%,0.0003985258601526551,305.0,Top 50%,-0.0011068202687047682,302.0,Top 50%,-0.003305900673316417,340.0,Bottom 50%,0.02411020652418258,101.0,Top 20%,-0.004211578056001419,399.0,Bottom 40%,-0.000564373654615224,606.0,Bottom 10%
2008~2020,51-4051,Metal-Refining Furnace Operators and Tenders,"Operate or tend furnaces, such as gas, oil, coal, electric-arc or electric induction, open-hearth, or oxygen furnaces, to melt and refine metal before casting or to produce specified types of steel. Excludes “Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic” (51-4191).",,,,-0.0011122283112134992,,,-0.011299246398287114,,,0.003422438043525225,,,0.0028220369252412725,,,0.02458303474018414,,,,,,,,,0.01841603499945016,61.0,Top 10%,-0.0011122283112134992,327.0,Bottom 50%,-0.011299246398287114,430.0,Bottom 35%,0.003422438043525225,263.0,Top 45%,0.0028220369252412725,262.0,Top 45%,0.02458303474018414,123.0,Top 20%,-3.679402742789436e-05,351.0,Bottom 50%
2008~2020,51-4052,"Pourers and Casters, Metal",Operate hand-controlled mechanisms to pour and regulate the flow of molten metal into molds to produce castings or ingots.,,,,-0.006434054860780794,,,-0.012978379070124854,,,-0.0041460618057593684,,,0.004600631962059454,,,0.03235215045235135,,,,,,,,,0.013394286677745837,151.0,Top 25%,-0.006434054860780794,395.0,Bottom 40%,-0.012978379070124854,448.0,Bottom 35%,-0.0041460618057593684,354.0,Bottom 50%,0.004600631962059454,235.0,Top 40%,0.03235215045235135,90.0,Top 15%,-5.148254848436309e-05,393.0,Bottom 40%
2008~2020,51-4061,"Model Makers, Metal and Plastic","Set up and operate machines, such as lathes, milling and engraving machines, and jig borers to make working models of metal or plastic objects. Includes template makers.",,,,0.03496854808510273,,,-0.00935133680167884,,,-0.0030551152186381464,,,-0.021565272455697046,,,0.01246039456425213,,,,,,,,,0.013457218173340668,148.0,Top 25%,0.03496854808510273,66.0,Top 15%,-0.00935133680167884,404.0,Bottom 40%,-0.0030551152186381464,335.0,Bottom 50%,-0.021565272455697046,606.0,Bottom 10%,0.01246039456425213,197.0,Top 35%,-4.561336134723749e-05,376.0,Bottom 45%
2008~2020,51-4062,"Patternmakers, Metal and Plastic","Lay out, machine, fit, and assemble castings and parts to metal or plastic foundry patterns, core boxes, or match plates.",,,,0.015073594004420125,,,-0.003997152719109755,,,-0.01755019501816983,,,0.026938833199323386,,,-0.00798193650470741,,,,,,,,,0.012483142961756566,169.0,Top 30%,0.015073594004420125,166.0,Top 30%,-0.003997152719109755,339.0,Bottom 50%,-0.01755019501816983,493.0,Bottom 25%,0.026938833199323386,82.0,Top 15%,-0.00798193650470741,445.0,Bottom 35%,-2.8130067039118804e-05,329.0,Bottom 50%
2008~2020,51-4071,Foundry Mold and Coremakers,"Make or form wax or sand cores or molds used in the production of metal castings in foundries. Excludes “Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic” (51-4072) and “Molders, Shapers, and Casters, Except Metal and Plastic” (51-9195).",,,,-0.003563653165045885,,,-0.019096076628129,,,-0.016408049233999994,,,0.04706067700879785,,,-0.005405858671135355,,,,,,,,,0.0025870393104875378,341.0,Bottom 50%,-0.003563653165045885,364.0,Bottom 45%,-0.019096076628129,492.0,Bottom 25%,-0.016408049233999994,482.0,Bottom 30%,0.04706067700879785,31.0,Top 5%,-0.005405858671135355,417.0,Bottom 40%,-2.5581476837944318e-06,243.0,Top 40%
2008~2020,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend metal or plastic molding, casting, or coremaking machines to mold or cast metal or thermoplastic parts or products.",,,,-0.0022741850248638824,,,-0.011967120656953278,,,-0.008921595000727173,,,0.004322690890767256,,,0.020596755151583268,,,,,,,,,0.001756545359806072,353.0,Bottom 50%,-0.0022741850248638824,343.0,Bottom 50%,-0.011967120656953278,437.0,Bottom 35%,-0.008921595000727173,417.0,Bottom 40%,0.004322690890767256,239.0,Top 40%,0.020596755151583268,145.0,Top 25%,-3.80287447476422e-05,354.0,Bottom 50%
2008~2020,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend more than one type of cutting or forming machine tool or robot.",,,,-0.02714272496161536,,,-0.03301562183471951,,,0.021265541402785457,,,0.03125578594147875,,,0.025191716043596213,,,,,,,,,0.01755469659152553,71.0,Top 15%,-0.02714272496161536,541.0,Bottom 20%,-0.03301562183471951,586.0,Bottom 10%,0.021265541402785457,110.0,Top 20%,0.03125578594147875,68.0,Top 15%,0.025191716043596213,117.0,Top 20%,0.0001797077982128838,81.0,Top 15%
2008~2020,51-4111,Tool and Die Makers,"Analyze specifications, lay out metal stock, set up and operate machine tools, and fit and assemble parts to make and repair dies, cutting tools, jigs, fixtures, gauges, and machinists’ hand tools.",,,,-0.028762428018898736,,,0.01548022293470288,,,-0.016319169568292047,,,0.0039038849399227193,,,0.03726509204420286,,,,,,,,,0.011567602331637672,188.0,Top 30%,-0.028762428018898736,548.0,Bottom 20%,0.01548022293470288,140.0,Top 25%,-0.016319169568292047,481.0,Bottom 30%,0.0039038849399227193,247.0,Top 40%,0.03726509204420286,73.0,Top 15%,-0.0002926242773147638,561.0,Bottom 15%
2008~2020,51-4121,"Welders, Cutters, Solderers, and Brazers","Use hand-welding, flame-cutting, hand-soldering, or brazing equipment to weld or join metal components or to fill holes, indentations, or seams of fabricated metal products.",,,,-0.008049663095642836,,,-0.009466686392430385,,,0.011047346806225279,,,0.01624457152135339,,,0.001816641560480614,,,,,,,,,0.011592210399986036,187.0,Top 30%,-0.008049663095642836,414.0,Bottom 40%,-0.009466686392430385,406.0,Bottom 40%,0.011047346806225279,194.0,Top 30%,0.01624457152135339,143.0,Top 25%,0.001816641560480614,295.0,Top 50%,-6.963218158139231e-05,420.0,Bottom 40%
2008~2020,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","Set up, operate, or tend welding, soldering, or brazing machines or robots that weld, braze, solder, or heat treat metal products, components, or assemblies. Includes workers who operate laser cutters or laser-beam machines.",,,,-0.014511806313317131,,,0.0036948758904681205,,,-0.003412311965766787,,,0.01700682030067857,,,-0.00948637879138825,,,,,,,,,-0.0067088008793254605,495.0,Bottom 25%,-0.014511806313317131,474.0,Bottom 30%,0.0036948758904681205,246.0,Top 40%,-0.003412311965766787,343.0,Bottom 50%,0.01700682030067857,135.0,Top 25%,-0.00948637879138825,466.0,Bottom 30%,-0.0001328223182067395,481.0,Bottom 30%
2008~2020,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend heating equipment, such as heat-treating furnaces, flame-hardening machines, induction machines, soaking pits, or vacuum equipment to temper, harden, anneal, or heat treat metal or plastic objects.",,,,0.0031768004849852013,,,-0.02173099568885987,,,0.008335689278564942,,,0.01004314238196699,,,0.01439868394805649,,,,,,,,,0.014223320404713857,133.0,Top 25%,0.0031768004849852013,273.0,Top 45%,-0.02173099568885987,522.0,Bottom 20%,0.008335689278564942,221.0,Top 35%,0.01004314238196699,190.0,Top 30%,0.01439868394805649,182.0,Top 30%,-4.980113803679236e-05,388.0,Bottom 45%
2008~2020,51-4192,"Layout Workers, Metal and Plastic","Lay out reference points and dimensions on metal or plastic stock or workpieces, such as sheets, plates, tubes, structural shapes, castings, or machine parts, for further processing. Includes shipfitters.",,,,-0.030880608833948484,,,-0.009595926186974274,,,0.03242821221275251,,,0.024064333772148838,,,-0.001547422573854207,,,,,,,,,0.01446858839012427,125.0,Top 20%,-0.030880608833948484,554.0,Bottom 15%,-0.009595926186974274,409.0,Bottom 40%,0.03242821221275251,64.0,Top 10%,0.024064333772148838,102.0,Top 20%,-0.001547422573854207,359.0,Bottom 45%,-5.219917011954163e-06,253.0,Top 40%
2008~2020,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend plating machines to coat metal or plastic products with chromium, zinc, copper, cadmium, nickel, or other metal to protect or decorate surfaces. Typically, the product being coated is immersed in molten metal or an electrolytic solution. Excludes “Coating, Painting, and Spraying Machine Setters, Operators, and Tenders” (51-9124).",,,,0.020828497863060118,,,0.0,,,0.038949924085595916,,,-0.061059303397395126,,,0.018713280394157705,,,,,,,,,0.017432398945418703,74.0,Top 15%,0.020828497863060118,131.0,Top 25%,0.0,285.0,Top 45%,0.038949924085595916,45.0,Top 10%,-0.061059303397395126,643.0,Bottom 5%,0.018713280394157705,155.0,Top 25%,-3.173957633997203e-05,337.0,Bottom 50%
2008~2020,51-4194,"Tool Grinders, Filers, and Sharpeners","Perform precision smoothing, sharpening, polishing, or grinding of metal objects.",,,,-0.020777306077539394,,,-0.019002706703628254,,,-0.013606800301583469,,,0.036261892275048946,,,0.03645261256883403,,,,,,,,,0.019327691761131693,49.0,Top 10%,-0.020777306077539394,512.0,Bottom 25%,-0.019002706703628254,491.0,Bottom 25%,-0.013606800301583469,457.0,Bottom 30%,0.036261892275048946,53.0,Top 10%,0.03645261256883403,77.0,Top 15%,-6.415530852623498e-05,409.0,Bottom 40%
2008~2020,51-5111,Prepress Technicians and Workers,Format and proof text and images submitted by designers and clients into finished pages that can be printed. Includes digital and photo typesetting. May produce printing plates.,,,,-0.048366567161788,,,-0.026573057523516574,,,0.058157918650465545,,,-0.004369333194414897,,,0.021801145324368915,,,,,,,,,0.0006501060951148441,379.0,Bottom 45%,-0.048366567161788,609.0,Bottom 10%,-0.026573057523516574,552.0,Bottom 20%,0.058157918650465545,17.0,Top 5%,-0.004369333194414897,467.0,Bottom 30%,0.021801145324368915,138.0,Top 25%,-0.00023791432289664203,542.0,Bottom 20%
2008~2020,51-6011,Laundry and Dry-Cleaning Workers,"Operate or tend washing or dry-cleaning machines to wash or dry-clean industrial or household articles, such as cloth garments, suede, leather, furs, blankets, draperies, linens, rugs, and carpets. Includes spotters and dyers of these articles.",,,,-0.016357004001755673,,,-0.016987313762703474,,,-0.018291290977111248,,,0.055853592916551065,,,0.0005976740486430265,,,,,,,,,0.004815658223623731,310.0,Top 50%,-0.016357004001755673,486.0,Bottom 30%,-0.016987313762703474,479.0,Bottom 30%,-0.018291290977111248,503.0,Bottom 25%,0.055853592916551065,23.0,Top 5%,0.0005976740486430265,312.0,Top 50%,-0.00017637479992996144,517.0,Bottom 25%
2008~2020,51-6021,"Pressers, Textile, Garment, and Related Materials",Press or shape articles by hand or machine.,,,,-0.0037701299727963536,,,0.004161854094224449,,,-0.02075707563587109,,,0.016509255618373853,,,0.019242061856926562,,,,,,,,,0.01538596596085745,105.0,Top 20%,-0.0037701299727963536,367.0,Bottom 45%,0.004161854094224449,240.0,Top 40%,-0.02075707563587109,521.0,Bottom 20%,0.016509255618373853,139.0,Top 25%,0.019242061856926562,151.0,Top 25%,-0.00012991812680889392,480.0,Bottom 30%
2008~2020,51-6031,Sewing Machine Operators,"Operate or tend sewing machines to join, reinforce, decorate, or perform related sewing operations in the manufacture of garment or nongarment products.",,,,-0.00979565300252902,,,-0.020064764005401185,,,-0.02761969036744762,,,0.040645352138873436,,,0.02204032920153437,,,,,,,,,0.005205573965029964,304.0,Top 50%,-0.00979565300252902,430.0,Bottom 35%,-0.020064764005401185,507.0,Bottom 25%,-0.02761969036744762,564.0,Bottom 15%,0.040645352138873436,40.0,Top 10%,0.02204032920153437,135.0,Top 25%,-0.00028972711369918883,560.0,Bottom 15%
2008~2020,51-6052,"Tailors, Dressmakers, and Custom Sewers","Design, make, alter, repair, or fit garments.",,,,-0.08878365236403317,,,-0.004340779351064777,,,0.007413297138057724,,,0.03550547485133221,,,0.07328208397936115,,,,,,,,,0.023076424253652972,20.0,Top 5%,-0.08878365236403317,648.0,Bottom 1%,-0.004340779351064777,345.0,Bottom 50%,0.007413297138057724,230.0,Top 40%,0.03550547485133221,56.0,Top 10%,0.07328208397936115,9.0,Top 5%,-5.425740118455706e-05,399.0,Bottom 40%
2008~2020,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut textiles.",,,,-0.010659690304129745,,,-0.009905098644782583,,,0.010849497446541151,,,-0.023774724000983877,,,0.05914188632935535,,,,,,,,,0.02565187082600051,13.0,Top 5%,-0.010659690304129745,441.0,Bottom 35%,-0.009905098644782583,412.0,Bottom 40%,0.010849497446541151,196.0,Top 35%,-0.023774724000983877,610.0,Bottom 10%,0.05914188632935535,27.0,Top 5%,-3.468665910661149e-05,343.0,Bottom 50%
2008~2020,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that wind or twist textiles; or draw out and combine sliver, such as wool, hemp, or synthetic fibers. Includes slubber machine and drawing frame operators.",,,,-0.022716632002136188,,,-0.02433962284657069,,,-0.007195173742450052,,,0.034591034806096654,,,0.031130014658808186,,,,,,,,,0.01146962087374781,194.0,Top 30%,-0.022716632002136188,521.0,Bottom 20%,-0.02433962284657069,542.0,Bottom 20%,-0.007195173742450052,396.0,Bottom 40%,0.034591034806096654,59.0,Top 10%,0.031130014658808186,96.0,Top 15%,-5.3712576723205816e-05,397.0,Bottom 40%
2008~2020,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","Set up, operate, or tend machines that extrude and form continuous filaments from synthetic materials, such as liquid polymer, rayon, and fiberglass.",,,,-0.011474223792823656,,,-0.0033344032123825557,,,0.017306729403381474,,,-0.02528708540984617,,,0.034341977675458546,,,,,,,,,0.011552994663787675,189.0,Top 30%,-0.011474223792823656,449.0,Bottom 35%,-0.0033344032123825557,328.0,Bottom 50%,0.017306729403381474,133.0,Top 25%,-0.02528708540984617,613.0,Bottom 10%,0.034341977675458546,83.0,Top 15%,-1.4642578037395767e-06,241.0,Top 40%
2008~2020,51-6092,Fabric and Apparel Patternmakers,Draw and construct sets of precision master fabric patterns or layouts. May also mark and cut fabrics and apparel.,,,,0.014673596116566025,,,-0.03382939417537753,,,0.001110567289440978,,,0.014053319591547896,,,0.0029303614563492286,,,,,,,,,-0.0010615497214734315,406.0,Bottom 40%,0.014673596116566025,172.0,Top 30%,-0.03382939417537753,587.0,Bottom 10%,0.001110567289440978,285.0,Top 45%,0.014053319591547896,162.0,Top 25%,0.0029303614563492286,278.0,Top 45%,-2.1205541400557867e-05,308.0,Top 50%
2008~2020,51-6093,Upholsterers,"Make, repair, or replace upholstery for household furniture or transportation vehicles.",,,,0.007886587446665805,,,0.00758950434951919,,,-0.008643741666534685,,,-0.006836250522865961,,,0.011687400939312309,,,,,,,,,0.011683500546096737,186.0,Top 30%,0.007886587446665805,235.0,Top 40%,0.00758950434951919,208.0,Top 35%,-0.008643741666534685,412.0,Bottom 40%,-0.006836250522865961,499.0,Bottom 25%,0.011687400939312309,203.0,Top 35%,-8.378364867285155e-05,434.0,Bottom 35%
2008~2020,51-7011,Cabinetmakers and Bench Carpenters,"Cut, shape, and assemble wooden articles or set up and operate a variety of woodworking machines, such as power saws, jointers, and mortisers to surface, cut, or shape lumber or to fabricate parts for wood products. Excludes “Woodworking Machine Setters, Operators, and Tenders” (51-7040).",,,,0.006342349786107234,,,0.0095950435458164,,,-0.004608770980756016,,,0.002152459547707458,,,-0.007727328184364557,,,,,,,,,0.005753753714510534,297.0,Top 50%,0.006342349786107234,246.0,Top 40%,0.0095950435458164,194.0,Top 30%,-0.004608770980756016,361.0,Bottom 45%,0.002152459547707458,275.0,Top 45%,-0.007727328184364557,443.0,Bottom 35%,-0.00018842898040480826,522.0,Bottom 20%
2008~2020,51-7021,Furniture Finishers,"Shape, finish, and refinish damaged, worn, or used furniture or new high-grade furniture to specified color or finish.",,,,-0.006142981716014347,,,-0.004087351641086569,,,0.012422158315821705,,,0.04664613430381004,,,-0.04038046540500112,,,,,,,,,0.008457493857529697,251.0,Top 40%,-0.006142981716014347,391.0,Bottom 40%,-0.004087351641086569,340.0,Bottom 50%,0.012422158315821705,175.0,Top 30%,0.04664613430381004,33.0,Top 10%,-0.04038046540500112,619.0,Bottom 5%,-3.8440741379502336e-05,356.0,Bottom 50%
2008~2020,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood","Set up, operate, or tend wood sawing machines. May operate computer numerically controlled (CNC) equipment. Includes lead sawyers. Workers who primarily program or operate CNC equipment are classified in “Computer Numerically Controlled Tool Operators and Programmers” (51-9160).",,,,-0.006959097267777594,,,-0.0033726595913234603,,,-0.000717817964719418,,,0.009492036102952489,,,0.011687653309567003,,,,,,,,,0.010130114588698946,219.0,Top 35%,-0.006959097267777594,399.0,Bottom 40%,-0.0033726595913234603,329.0,Bottom 50%,-0.000717817964719418,307.0,Top 50%,0.009492036102952489,197.0,Top 35%,0.011687653309567003,202.0,Top 35%,-4.101764141433358e-05,366.0,Bottom 45%
2008~2020,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","Set up, operate, or tend woodworking machines, such as drill presses, lathes, shapers, routers, sanders, planers, and wood nailing machines. May operate computer numerically controlled (CNC) equipment. Workers who primarily program or operate CNC equipment are classified in “Computer Numerically Controlled Tool Operators and Programmers” (51-9160).",,,,0.007016776248625006,,,0.0052692727206834124,,,-0.0193054535369752,,,0.03212650801648298,,,-0.019423576272717402,,,,,,,,,0.005683527176098768,298.0,Top 50%,0.007016776248625006,240.0,Top 40%,0.0052692727206834124,229.0,Top 40%,-0.0193054535369752,511.0,Bottom 25%,0.03212650801648298,64.0,Top 10%,-0.019423576272717402,533.0,Bottom 20%,-8.105375384197613e-05,432.0,Bottom 35%
2008~2020,51-8011,Nuclear Power Reactor Operators,"Operate or control nuclear reactors. Move control rods, start and stop equipment, monitor and adjust controls, and record data in logs. Implement emergency procedures when needed. May respond to abnormalities, determine cause, and recommend corrective action.",,,,0.039650137154261425,,,0.003401027764521808,,,0.011684063297804914,,,0.001969449239163561,,,-0.05289662340879148,,,,,,,,,0.003808054046960274,325.0,Top 50%,0.039650137154261425,55.0,Top 10%,0.003401027764521808,250.0,Top 40%,0.011684063297804914,182.0,Top 30%,0.001969449239163561,282.0,Top 45%,-0.05289662340879148,636.0,Bottom 5%,6.680931873879166e-06,213.0,Top 35%
2008~2020,51-8012,Power Distributors and Dispatchers,"Coordinate, regulate, or distribute electricity or steam.",,,,0.01173160580026747,,,-0.06357194771837979,,,0.03247615579887139,,,0.003962966054187732,,,0.022533917860101838,,,,,,,,,0.00713269779504877,273.0,Top 45%,0.01173160580026747,200.0,Top 35%,-0.06357194771837979,641.0,Bottom 5%,0.03247615579887139,62.0,Top 10%,0.003962966054187732,244.0,Top 40%,0.022533917860101838,132.0,Top 25%,4.3974281608771874e-06,218.0,Top 35%
2008~2020,51-8013,Power Plant Operators,"Control, operate, or maintain machinery to generate electric power. Includes auxiliary equipment operators. Excludes “Nuclear Power Reactor Operators” (51-8011).",,,,-0.0473498668650609,,,-0.03840027659351189,,,-0.005888812225167767,,,0.01704505318669628,,,0.09038108084084506,,,,,,,,,0.015787178343800667,97.0,Top 15%,-0.0473498668650609,606.0,Bottom 10%,-0.03840027659351189,606.0,Bottom 10%,-0.005888812225167767,376.0,Bottom 45%,0.01704505318669628,134.0,Top 25%,0.09038108084084506,6.0,Top 1%,-1.1109817568962378e-05,276.0,Top 45%
