,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,Machine Control,General Physical Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Hazardous Task,Conflict Resolution,Management and Supervision
140,LA,Alexandria,0.4531013883706632,0.10281426568922228,0.04874618981408888,0.04342119134813588,0.010646884526997524,0.14043952999370335,0.048625894223791495,0.03232517595059636,0.01996767706160478,0.039520782757710725,0.027324545604052397,0.011817374007790723,0.015507171596261669,0.18252304708368516,0.04625449721159853,0.013495032267546515,0.03831680033728318,0.02387956212070141,0.0403666561369762,0.020210499009579302
141,LA,Baton Rouge,0.4509655141966898,0.10022349435559902,0.05095646901987967,0.0391159060170005,0.010151119318718838,0.142632316673663,0.047926508810808524,0.03468511571694951,0.02074215001583833,0.03927854213006665,0.03100253962781844,0.01455450477743044,0.016448034850387996,0.17710716353960934,0.04224166093069722,0.01820384393051612,0.03942670752818787,0.025113015468198663,0.032334980053103785,0.019786955628905718
142,LA,Houma-Thibodaux,0.4564198831844232,0.08716651252651401,0.042002583193091435,0.035378424130835036,0.00978550520258753,0.14579446951718444,0.04713861112497738,0.02828944787512888,0.025789970276338718,0.04457644024073944,0.024246498579734613,0.010905162952109278,0.013341335627625331,0.19921240256099013,0.044361002209632704,0.02170282012239954,0.05244718202262999,0.03401333366128217,0.029238671373702438,0.017449393171343308
143,LA,Lafayette,0.4515301701502376,0.1005311041769518,0.05115738767588368,0.039811631882919384,0.00956208461814875,0.14661483470945333,0.04971569972142807,0.033113383081837686,0.022697171513075275,0.041088580393112285,0.026844501484567518,0.012586155249926569,0.014258346234640952,0.17753972977926494,0.043847888724877535,0.018778810189672927,0.03988162480195465,0.02663169937591517,0.031117507303772326,0.017282199383072343
144,LA,Lake Charles,0.4576775178208042,0.09566553757871517,0.04609857405993105,0.03962262104973732,0.009944342469046793,0.14846248503592355,0.04875731639936599,0.033042776085210834,0.022492089976626613,0.04417030257472013,0.025444112611292674,0.011810596383290208,0.01363351622800247,0.1881053825948729,0.048072188640665085,0.01799871734014966,0.042282456960308704,0.027722862810152536,0.034438093323036906,0.01759106352055998
145,LA,Monroe,0.4533411645854926,0.1043171645805996,0.05087941283380453,0.0435138752419501,0.009923876504844954,0.14440478060643486,0.04832576964840895,0.03364899954449785,0.020128356151029158,0.04230165526249887,0.027477795603277802,0.011617627802379923,0.01586016780089788,0.17714142379518033,0.048182763065623135,0.014054909671293235,0.03512142151912934,0.024457611797188084,0.036509573578141934,0.018815144163804608
146,LA,New Orleans-Metairie,0.4468625908222803,0.10366174784731938,0.05188718759579078,0.04182802244491411,0.009946537806614487,0.1413481514977787,0.047501001937947686,0.034445489502457516,0.020096502491101908,0.0393051575662716,0.029746296266992687,0.01325370891577365,0.016492587351219036,0.1721063952101895,0.043471338878078816,0.01577661236277779,0.036888862329682526,0.023499457544212368,0.03353508106337345,0.01893504303206457
147,LA,Shreveport-Bossier City,0.4555832775737879,0.10294943746835468,0.0502064650713176,0.042655381027214966,0.010087591369822093,0.1448886159160817,0.04820576155477898,0.03369090627891154,0.02001885531374922,0.04297309276864197,0.028146247941383373,0.011866851297954478,0.0162793966434289,0.1795989762479682,0.047443102852852685,0.014928901128650604,0.03659778169280042,0.024682441286155817,0.03683510748291282,0.01911164180459584
148,MA,Barnstable Town,0.4617334800364519,0.1113030964632338,0.05023734979226846,0.049908489385720525,0.0111572572852448,0.1386184117541388,0.044759851071465934,0.034403394307044116,0.017617156227474506,0.041838010148154255,0.03078794767860453,0.012313774661156723,0.018474173017447804,0.1810240241404748,0.05530827763340557,0.013047671585721449,0.031589574527437825,0.02177665922132611,0.0400657200266231,0.019236121145960745
149,MA-NH,Boston-Cambridge-Nashua,0.4575829792955042,0.11804511061068895,0.06268750350581916,0.04447239173692734,0.010885215367942451,0.14455099092405785,0.05053390299471724,0.04102113433059264,0.017546858899339268,0.03544909469940872,0.04103824050060262,0.01975774479671235,0.021280495703890272,0.1539486372601548,0.03823414969704796,0.016072072680611685,0.02649173579228604,0.019260540828172152,0.032587240519582,0.02130289774245496
150,MA,Pittsfield,0.4609828685438429,0.11562119481261683,0.05594642032162992,0.04871519710764555,0.010959577383341359,0.14122694536756555,0.04790841965447759,0.035058203344865015,0.016618052505724342,0.04164226986249862,0.033244565401483184,0.013103891135466016,0.02014067426601716,0.1708901629621773,0.0493718622422755,0.012404479660126394,0.028633372511168136,0.020904756693467454,0.03906227496441374,0.020513416890726062
151,MA-CT,Springfield,0.4603313716885226,0.10729835891395216,0.052736988220590315,0.04420204976702891,0.010359320926332913,0.14418463157438374,0.048488657325673166,0.03511295860520396,0.019475000479170532,0.041108015164336105,0.033347930607154984,0.014529316782104354,0.018818613825050626,0.17550045059303168,0.04484231622896855,0.015383870894611946,0.03357843359880703,0.02420875398753624,0.03681493688644403,0.02067213899666389
152,MA-CT,Worcester,0.4639795950028193,0.11463860418963764,0.05821796819699832,0.04540531999921516,0.011015315993424141,0.14591769630774204,0.050290486172816486,0.03771403590759545,0.018755748914824108,0.039157425312506,0.03550321385281725,0.016256138611508233,0.01924707524130902,0.16792008065262234,0.04243894389411015,0.015720119116901268,0.030403618500091194,0.0224014973666171,0.03587093549923112,0.02108496627567153
153,MD,Baltimore-Columbia-Towson,0.4520346648829003,0.11258390612436853,0.05886317641685295,0.04310155631218703,0.01061917339532853,0.14133405819749384,0.048275521555549004,0.038657756457745635,0.018059519874039868,0.036341260310159336,0.03613069923164201,0.01690326436598631,0.0192274348656557,0.16198600132939595,0.0401628068674647,0.015153858223998526,0.03172101390774699,0.02054729838495915,0.03353425246186521,0.02086677148336138
154,MD-WV,Cumberland,0.4658178796177137,0.10532306304904557,0.04918117570791163,0.045213757031464734,0.0109281303096692,0.15110375486782562,0.050456412725758286,0.03438359474551304,0.020919421049156468,0.04534432634739783,0.02537371518608213,0.01001778559766233,0.015355929588419796,0.1840173465147604,0.05446751383346758,0.012803436153800632,0.034051754712475985,0.02468361829950272,0.03992374542584088,0.0180872780896726
155,MD-WV,Hagerstown-Martinsburg,0.4604940601188516,0.10285992293426302,0.050058107876655725,0.04287153887294196,0.009930276184665326,0.15041201751870742,0.048103289317053134,0.03375538902047076,0.020668985186988613,0.047884353994194905,0.0278102671052452,0.01139667302500547,0.01641359408023974,0.17941185256063602,0.050102580329746266,0.015052301631982215,0.03766902917543241,0.02544205409123285,0.033417069270199475,0.017728818062042802
156,MD-DE,Salisbury,0.4617524143570124,0.1141867705580102,0.054984775683248936,0.0482154250831239,0.010986569791637368,0.14370563501181413,0.0476211206594048,0.035849348005590816,0.0182439133240947,0.04199125302272382,0.030716003859793208,0.012789588373338495,0.01792641548645471,0.17314400492739487,0.04907930963419841,0.014018329879925805,0.031216550691642888,0.02115714776770881,0.03756127415684878,0.02011139279707017
157,ME,Bangor,0.461389375618441,0.11210560579484964,0.05527901100034208,0.04628733760413143,0.010539257190376138,0.1432040674276892,0.0492548810441645,0.035449339379765826,0.018286053375454768,0.040213793628304094,0.030561758427947814,0.013058492288399757,0.017503266139548057,0.1755179439679543,0.04592047422105455,0.013405184028802392,0.036009502475728074,0.02242093825599008,0.03753338705676282,0.020228457929616386
158,ME,Lewiston-Auburn,0.4688672491896687,0.11478374445837207,0.057480425836628074,0.04642269412037239,0.010880624501371628,0.14937946843486427,0.05235109532959472,0.03567848463784572,0.019202671920264,0.04214721654715985,0.0286953440897822,0.012309516333136664,0.01638582775664553,0.17600869220665016,0.0458783671342235,0.013888757177928037,0.034318075656120786,0.02324253003717108,0.03865108821427605,0.020029873986930718
159,ME,Portland-South Portland,0.4582474729078195,0.11293907791366313,0.0568386016500684,0.04549426485008943,0.010606211413505305,0.14272569653626604,0.049257220280335634,0.03700516441108586,0.01860357788606265,0.0378597339587819,0.033756180744721184,0.015317018561234684,0.018439162183486502,0.16882651771316912,0.04252693164827731,0.015090815746128463,0.03320356067009786,0.022158307289037702,0.035559464445002915,0.020287437914624867
160,MI,Ann Arbor,0.4493224305355504,0.11557851492935092,0.06079808039183985,0.044054127528588685,0.010726307008922386,0.14373931367558773,0.050839098646819965,0.03931565520490763,0.018269499963067832,0.03531505986079233,0.0362473740461883,0.017050511033412184,0.01919686301277612,0.15375722788442342,0.04084423139044128,0.015521779410393803,0.024789119623217174,0.0192860092509252,0.03368941258476734,0.019626675624678614
161,MI,Battle Creek,0.4464266116564938,0.10465519892973496,0.051322209703957615,0.04329478253310722,0.010038206692670118,0.1433767932608937,0.04755490475809336,0.03561525931685358,0.019522738725039433,0.04068389046090734,0.0309699383621153,0.013761263358801809,0.017208675003313488,0.16742468110374986,0.045088517027275316,0.01630497244194877,0.02882364801315625,0.023790250009975204,0.03367900913999644,0.01973828447139788
162,MI,Bay City,0.4507743053634884,0.10385485785470264,0.046338785519188665,0.047593940736111284,0.009922131599402691,0.14244289372894892,0.04429744882174042,0.031766003530821665,0.01934740326145791,0.04703203811492894,0.02505752538533861,0.010020261677727831,0.015037263707610781,0.17941902839449822,0.057678427708533285,0.013075676495424996,0.031683653217627984,0.02436978713586917,0.036777702775422985,0.015833781061619822
163,MI,Detroit-Warren-Dearborn,0.4505397740733314,0.10560666780603324,0.054202224330818165,0.041474585554373,0.009929857920842078,0.14420695750158327,0.0475620665996486,0.03649976871222192,0.01995805132088492,0.040187070868827834,0.03301304018847362,0.015754131790962047,0.017258908397511576,0.16771310857724125,0.042654661698806585,0.01759400468545975,0.03256882525295048,0.02416647739255995,0.03238873475429742,0.018340404793167037
164,MI,Flint,0.4474811170141787,0.10810012664051706,0.05123820727714992,0.046502066279768835,0.010359853083598295,0.14143098272792293,0.04701538918781383,0.03494635579955235,0.017718012056192608,0.04175122568436413,0.027953279943431383,0.011357310763969694,0.01659596917946169,0.1699967277023073,0.05046815579972413,0.011467808040661734,0.03056596456824869,0.021212982461401908,0.03823943330466737,0.01804238352760349
165,MI,Grand Rapids-Wyoming,0.4461469472187849,0.09817310031900184,0.04997125941473897,0.039016720213797915,0.009185120690464952,0.14637888785082392,0.04787490630959882,0.03314415640811312,0.02243145371884874,0.042928371414263235,0.028651926672356512,0.013191875964609993,0.015460050707746519,0.1729430323766026,0.042214068538772985,0.019577078236912442,0.03593270517746031,0.028240668265193544,0.02954221495937492,0.01743629719888836
166,MI,Jackson,0.4503380001397251,0.1039310224215748,0.05165977203773964,0.04239602018728069,0.00987523019655445,0.14414886400079846,0.045707573333959306,0.033764374594356834,0.020659458195551143,0.04401745787693115,0.029695737278540364,0.013042516041693349,0.01665322123684701,0.1725623764388116,0.04784144973574274,0.01734208292575631,0.030998584499697977,0.026102588063490757,0.032291617442037436,0.01798605377208637
167,MI,Kalamazoo-Portage,0.4432156614039368,0.10164986879339392,0.04992477823795834,0.041877934960314125,0.00984715559512145,0.14184855898820575,0.04631107302246268,0.03379184152458665,0.020156302966616472,0.04158934147453994,0.028298577192863376,0.01226068617156767,0.01603789102129571,0.1714186564294737,0.04583412714602933,0.015821684202377898,0.03318787957372545,0.02539406522345205,0.03348746675420143,0.017693433529687524
168,MI,Lansing-East Lansing,0.4539286544607794,0.1140543844827642,0.059871370812246735,0.04426689804172294,0.009916115628794528,0.1458786576502969,0.05078916018923608,0.037902858765882265,0.01825672027315364,0.038929918422024916,0.03183963879153098,0.014458794105780732,0.01738084468575025,0.1621559735361874,0.043125679517318063,0.014103304714821916,0.03080554587268365,0.020925965772281167,0.03412554014325067,0.019069937515831952
169,MI,Monroe,0.4545798968667447,0.09566365539281373,0.04364684011822112,0.04219939726415541,0.009817418010437177,0.143942791341689,0.04336056694216503,0.030793902220949312,0.0205243653595532,0.04926395681902146,0.02516729545885024,0.009943111154588862,0.015224184304261375,0.1898061546733918,0.05545967929513933,0.0159118687550255,0.03840895750349404,0.028271949126988438,0.03436765330027077,0.01738604669247372
170,MI,Muskegon,0.4533304734929475,0.0988847373171343,0.04567713589814479,0.04390459734867358,0.009303004070315936,0.1486518134523172,0.04706321138456487,0.03370596090415446,0.02211606935328154,0.04576657181031635,0.026939336958737764,0.010834346311180458,0.016104990647557306,0.17885458576475824,0.05251365637545872,0.016865825526289777,0.029713654164656544,0.028259820555200037,0.034603509500990504,0.016898119642162642
171,MI,Niles-Benton Harbor,0.4513039706611889,0.10459249166631912,0.05320974568758425,0.04127889779850321,0.010103848180231656,0.1454548573564522,0.05019189820659116,0.03452875250926549,0.01959628400606915,0.0411379226345264,0.030554254381287005,0.013415378621449831,0.01713887575983717,0.17070236725713056,0.0453338630810518,0.01694307586016992,0.03251439097355313,0.02579124197452839,0.0315195876251797,0.018600207742647614
172,MI,Saginaw,0.4558941385231797,0.10785652978376277,0.052782102074855085,0.04500141524683636,0.01007301246207134,0.14573220367713186,0.047883183224568485,0.03647578546685077,0.01827124368698777,0.0431019912987248,0.02934072812586046,0.012752443559199805,0.016588284566660658,0.17296467693642462,0.049487389803662137,0.014980191264710644,0.03150841277467015,0.023598251487991603,0.03529668662039677,0.01809374498499331
173,MN-WI,Duluth,0.4458969329662135,0.1005452093405976,0.047707907734335635,0.04266959088649315,0.010167710719768807,0.13876090506159874,0.04622374518537605,0.0327628639666244,0.01934789829571321,0.0404263976138851,0.028989428575547017,0.012414806328087195,0.016574622247459824,0.17760138998847005,0.04773596447817576,0.014751783913080787,0.035427842637930154,0.023614292755315545,0.03769456443586184,0.018376941768105986
174,MN-WI,Minneapolis-St. Paul-Bloomington,0.44138975146762216,0.10876072361129943,0.05668325807676331,0.041763545402735705,0.010313920131800398,0.13967358034848093,0.0471446347688879,0.03725895587402678,0.018410889799559297,0.03685909990600695,0.035834549579524366,0.017079877972169026,0.018754671607355344,0.15712089792831746,0.03855640288792,0.016230243456967962,0.029288031277076486,0.021236636195845447,0.03187518479980712,0.019934399310700433
175,MN,Rochester,0.44839645613838464,0.10243519710538493,0.04924136969392887,0.042821921126684336,0.01037190628477172,0.14436615510345766,0.048444258317033285,0.035711402656468084,0.019406567090032315,0.040803927039923936,0.030400888911154476,0.0139281164679744,0.016472772443180073,0.17119421501838766,0.04856326552869336,0.0144213302208198,0.030067777931581562,0.02229168042255976,0.03719981478881882,0.01865034612591434
176,MN,St. Cloud,0.4459337695175684,0.09840837723706827,0.04756255584768645,0.04121773052038012,0.009628090869001715,0.14368049123625098,0.04574562092134117,0.03194217827218037,0.020767109090202168,0.045225582952527286,0.027703207456382432,0.011916309096006562,0.01578689836037587,0.17614169358786672,0.048150701376663295,0.016297725980586996,0.03460428809332952,0.026123016389081384,0.03376255680998538,0.01720340493822014
177,MO,Columbia,0.4634826191155642,0.11754210344911592,0.0596007461859749,0.04680221121781787,0.01113914604532316,0.14799853973897206,0.0507657368764145,0.0372342004129736,0.01883004843082223,0.04116855401876172,0.030493219972999544,0.013262890814735627,0.01723032915826392,0.16744875595447675,0.047912122027384985,0.013753641515004128,0.02997058314752863,0.021775885898384213,0.035819949776948884,0.018216573589225928
178,MO,Jefferson City,0.4558328577967616,0.11297964408644315,0.0610879023543952,0.0414227823809134,0.010468959351134548,0.14706887966025345,0.05309784113117837,0.038022331543902464,0.018404124964506663,0.03754458202066595,0.03297705130317678,0.01621320550442862,0.01676384579874816,0.16280728274688824,0.0404881001227585,0.015231891699780275,0.03478782165726798,0.022112092549922486,0.030733461463352638,0.019453915253806357
179,MO,Joplin,0.4611015482078729,0.09162553349305046,0.04349723955165138,0.03905212469073513,0.009076169250663945,0.1523306185873297,0.04751327162893528,0.031263072411182584,0.024446464166188512,0.04910781038102336,0.02386624470168308,0.010310780743279345,0.01355546395840374,0.19327915142580965,0.049926598962359,0.01937823503524379,0.04524243135169958,0.03040991942386722,0.03248014431825847,0.015841822334381597
180,MO-KS,Kansas City,0.4574178975548816,0.11001121521088462,0.05730322430480823,0.042434940931125216,0.010273049974951194,0.1468951302214387,0.05039725893796257,0.03756222164883287,0.01930844902876237,0.03962720060588091,0.03442342782495628,0.016091101103894254,0.01833232672106202,0.16608812429760195,0.04157325476175847,0.016706260673767383,0.0332716265317102,0.02289329400412582,0.03260377488613096,0.019039913440109132
181,MO-KS,St. Joseph,0.465880870093257,0.10087304169909768,0.046928190057202716,0.043734384762946284,0.010210466878948679,0.1521477291772002,0.04838528305275877,0.03235098052970535,0.02195840275506724,0.04945306283966885,0.02539793812766936,0.010444622260741129,0.01495331586692823,0.1874621610892897,0.05431760799741496,0.016346803356073775,0.03804253931370642,0.028297625751160963,0.0338078388727685,0.016649745798165097
182,MO-IL,St. Louis,0.4540232586357282,0.1080497712308962,0.055687878401480685,0.04241182546914957,0.009950067360265944,0.1452761855932237,0.04886400947487499,0.036343356944416316,0.019377570175560292,0.04069124899837207,0.03246582462150725,0.014987547860260431,0.017478276761246823,0.168231477190101,0.043989170821304914,0.01659888721957497,0.03352559136680139,0.02352513856126737,0.03236707159181964,0.018225617629332724
183,MO,Springfield,0.4609960675367382,0.10924204186815717,0.05523687036538556,0.044144179397882885,0.009860992104888716,0.14951711380497895,0.05002658771964777,0.035864464431451006,0.02038279909377744,0.04324326256010274,0.028750671111390562,0.012498270183860157,0.016252400927530403,0.17348624075221153,0.04668117319108159,0.01642172756573704,0.035657592625774545,0.024937719278104613,0.032838462819115434,0.016949565272398333
184,MS,Gulfport-Biloxi-Pascagoula,0.4676567114047668,0.10286897166555832,0.047783454833741766,0.043910131775972666,0.011175385055843902,0.1494003552698303,0.0487404760513935,0.03525704271843532,0.019157711975198142,0.04624512452480338,0.029895637486798368,0.012784623020872821,0.017111014465925552,0.1854917469825798,0.0533352278118306,0.014387781285891937,0.033914516845888,0.024871551320601745,0.038300007468597234,0.02068266224977034
185,MS,Hattiesburg,0.4677848738926549,0.1090311755243137,0.05108694102944348,0.0468464549583602,0.011097779536510014,0.14909879213806668,0.04931696561364269,0.035669911777395896,0.018997997613442053,0.045113917133586055,0.028113529369365883,0.011405690437822977,0.016707838931542908,0.1815413768609086,0.052926559165216026,0.012892197127785871,0.032341522213848554,0.02376841567219421,0.03979955422511982,0.019813128456744114
186,MS,Jackson,0.4697501068225826,0.1118854386203142,0.0575932421908865,0.04367705588777092,0.01061514054165678,0.1494733434397418,0.0519897047799593,0.03699145682678764,0.019887981543772262,0.040604200289222604,0.033364168806080625,0.014722833766064897,0.01864133504001573,0.17502715595644594,0.042959842538180484,0.015098905436596812,0.03551199397148227,0.024124149428715443,0.03635358470928686,0.0209786798721841
187,MT,Billings,0.462434661056007,0.10910957795772556,0.05388260131986305,0.045682601189369884,0.009544375448492626,0.14533550110677906,0.048799924834418924,0.035022607226303286,0.018516235230717472,0.04299673381533939,0.029384526882841388,0.012384360373496705,0.017000166509344692,0.17860505510866098,0.04959783102440159,0.01481273748101516,0.039169138052855636,0.023880032032496532,0.03301545895392987,0.018129857563962203
188,MT,Great Falls,0.4621164211436354,0.10701032142580462,0.051577137445800385,0.045791908133046816,0.009641275846957415,0.14633979684527815,0.049559847108206295,0.03452554236619691,0.017805071070899736,0.04444933629997524,0.028820499280790005,0.011637725389419602,0.017182773891370403,0.17994580359176254,0.05399576407682247,0.01255785594914505,0.0350814600032276,0.022594226177810817,0.03724970850808155,0.018466788876675102
189,MT,Missoula,0.4709053595968759,0.114600803004325,0.057033515439326915,0.04710534307295745,0.010461944492040659,0.14968093119531348,0.05054135080969376,0.03511368197977754,0.01930591731265061,0.04471998109319157,0.029375171779538245,0.012275300444088404,0.01709987133544984,0.1772484536176991,0.0524660880038717,0.013509927156564985,0.03406116075474688,0.02309628533898016,0.035049900198345064,0.0190650921651903
190,NC,Asheville,0.4654744048765723,0.10397190637666044,0.04885569294910034,0.044619558081591584,0.010496655345968496,0.14532777234449168,0.046016955509781333,0.03243527356570722,0.0206857826375093,0.04618976063149384,0.029385185011221882,0.012682078902625559,0.016703106108596318,0.18678954114419835,0.051948735075309366,0.016445149956780883,0.03570861829156852,0.02661535131648288,0.03672598026081602,0.019345706243240657
191,NC,Burlington,0.4618246878262969,0.09668073503426876,0.045336055239785816,0.0416449769071882,0.00969970288729476,0.1503701028073049,0.04597266796129625,0.031215518721125882,0.0225848477376896,0.05059706838719315,0.025564411518494472,0.011390855707618892,0.014173555810875578,0.1892094384662288,0.05360052348659727,0.01883411839166377,0.03710912835456389,0.02973019655349993,0.032610814400922186,0.017324657278981692
192,NC-SC,Charlotte-Concord-Gastonia,0.461194160798851,0.10903726995964966,0.05571012771871018,0.04301306279318856,0.010314079447750923,0.14476182167476515,0.04821094106473718,0.03670690235419959,0.019386056050340574,0.04045792220548782,0.03443365749871645,0.016080529758778106,0.018353127739938344,0.17296141166571966,0.04271398877211646,0.016846510428332948,0.03640154881447314,0.024237275336868442,0.032271250045518056,0.020490838268410617
193,NC,Durham-Chapel Hill,0.44742014839971933,0.11351598098210686,0.06182655617230945,0.0402781251305549,0.0114112996792425,0.14307013119281636,0.050460781106788144,0.042258015782950915,0.017548638438700588,0.032802695864376695,0.04216338836769633,0.02193163639675664,0.020231751970939696,0.1486706478570999,0.036611167306635835,0.017068901972215927,0.02452072950892124,0.018714107344573058,0.03092287212213866,0.020832869602615184
194,NC,Fayetteville,0.4506846532110347,0.1027409683283857,0.04848976976361925,0.044071945274913316,0.010179253289853132,0.1392382979638926,0.04462848471126261,0.03240618215389104,0.01892539272295975,0.04327823837577921,0.027457039401970813,0.011890253465200964,0.01556678593676985,0.1812483475167856,0.0517276293504305,0.014540320955949981,0.035514852621758165,0.0231974047657255,0.038227367634834857,0.018040772188086557
195,NC,Goldsboro,0.4707680746723599,0.10192537215239583,0.04637427626329944,0.04561540249671205,0.009935693392384351,0.14584255116969808,0.04437275099355887,0.029455953980623263,0.02083877080105425,0.051175075394461686,0.02374095979690093,0.009792503676286963,0.013948456120613965,0.19925919155336505,0.056543452607221024,0.014999244936856454,0.03982400581198748,0.027751229711174687,0.04198125666440986,0.01816000182171551
196,NC,Greensboro-High Point,0.4633316790923106,0.10186157146784773,0.05153588060510395,0.040698801529380775,0.009626889333362998,0.14910836337781494,0.04802422414904412,0.03335118757532099,0.02210435926434183,0.04562859238910802,0.030056014922554206,0.013620512943691284,0.01643550197886292,0.1823057293240937,0.045139760063243724,0.019384783988543947,0.038845508944966106,0.02851270457844167,0.031684994642820416,0.018737977106077792
197,NC,Greenville,0.45900559899862997,0.10911878865962686,0.0512771605681791,0.04715390659471637,0.010687721496731395,0.13956445564177372,0.04558200974839672,0.03332828960291525,0.018579583991464425,0.04207457229899735,0.0283295710564328,0.011909601400722085,0.016419969655710718,0.1819927836407966,0.052141330228921895,0.01422406977307585,0.03334318162036815,0.023012808676225942,0.04008712184534727,0.019184271496857502
198,NC,Hickory-Lenoir-Morganton,0.468743824630556,0.08654925929240519,0.04065863091100076,0.03675282779436045,0.009137800587043984,0.15297571707368038,0.044913129660776666,0.028056988244980943,0.0272533111697918,0.052752287998130976,0.025295770811907342,0.010905510531795098,0.014390260280112244,0.2039230774525631,0.05098731855447938,0.022145750453839062,0.0439106330244104,0.03645894115203974,0.03268138517478721,0.01773904909300731
199,NC,Jacksonville,0.468967629894356,0.11288689833859535,0.0495533885427439,0.05239437396063898,0.010939135835212459,0.14476651050444755,0.046078480459561665,0.033211529730143206,0.016617738834245662,0.04885876148049705,0.024434532468853097,0.008703539533616824,0.015730992935236273,0.18687968858245999,0.06461533338548034,0.01138945392819615,0.032501235536362166,0.02271666533486647,0.039499051843013964,0.016157948554540936
200,NC,Raleigh,0.4612187900663595,0.11341157997154006,0.05829653092053425,0.04423156855491325,0.010883480496092527,0.1413200437195842,0.04750148964850987,0.03785973119690152,0.01819643440751421,0.03776238846665859,0.038134589532866935,0.018177482564895316,0.01995710696797161,0.16835257684236835,0.041604703761325364,0.017078147556064724,0.03350149050673566,0.02182920312534812,0.032856035273077636,0.021482996619816883
201,NC,Rocky Mount,0.4742181032383339,0.09894600874946312,0.04665089567192675,0.04231334929478959,0.009981763782746777,0.15223989013011488,0.04610430276927255,0.030867561448317524,0.02318222757904899,0.05208579833347581,0.02708953908496138,0.011710060753262405,0.015379478331698976,0.19594266527379456,0.05178256012071715,0.019115415550227284,0.04022748828923937,0.03055829675488734,0.035351191374534324,0.01890771318418909
202,NC,Wilmington,0.4631382846664347,0.10869968137664572,0.0506126484644611,0.04704025995623047,0.01104677295595414,0.13991564669734974,0.04455044775256073,0.033086401744571274,0.0189289716149264,0.043349825585291324,0.02952178110926095,0.012531534389129802,0.01699024672013115,0.1850011754831783,0.05357743834238714,0.01451166211072422,0.03579254340108617,0.024179518844860547,0.03742283309832332,0.019517179685796898
203,NC,Winston-Salem,0.458625593794861,0.10463876742158634,0.052247793312751235,0.04223579691112781,0.010155177197707293,0.14609754088916274,0.047982064296011116,0.034493875873226755,0.020712107869981837,0.04290949284994305,0.030827636846975093,0.014142480205673356,0.016685156641301734,0.1770616486371368,0.04632845733621408,0.01670786207831455,0.034907009873138696,0.024915390192283532,0.03460398338165481,0.019598945775531115
204,ND,Bismarck,0.46242190773038,0.11587525416859272,0.05749709455733576,0.04727175333309143,0.011106406278165549,0.14601991794662467,0.051532430299316624,0.037742097947232836,0.01735822587428735,0.03938716382578785,0.031959662762320235,0.014069802249126994,0.01788986051319324,0.16856707285284234,0.04633758820450663,0.012556987099707616,0.03219320299058439,0.02072752666415948,0.03616700764785979,0.020584760246024448
205,ND-MN,Fargo,0.4621165046063762,0.10947174835001472,0.05515325099830341,0.04419056548159567,0.01012793187011564,0.14754074342476758,0.049064935417880234,0.0359236212222873,0.019262761499534698,0.04328942528506533,0.0306058994779965,0.01325750836791319,0.017348391110083308,0.1744981133535974,0.04674216381911106,0.016433318760156662,0.03598679699197422,0.02448932082674757,0.03250417610427625,0.01834233685133166
206,ND-MN,Grand Forks,0.4569448992823736,0.10612818466983323,0.04927970139484852,0.04651297593753904,0.010335507337445659,0.1419006263843014,0.04743200977841633,0.03308715171808755,0.018343015796132952,0.043038449091664564,0.027197565757259345,0.010790337904958031,0.016407227852301313,0.18171852247097964,0.054205819580091054,0.013086267421387788,0.03518835800997573,0.023430252124072532,0.038047054306938465,0.017760771028514095
207,NE,Lincoln,0.4609639639167743,0.11148035928694036,0.05849864990344812,0.04310425751610295,0.009877451867389302,0.15104602265156605,0.05240707721318396,0.03802970728293942,0.019960612809672484,0.04064862534577016,0.03200445982729057,0.014322897904521115,0.017681561922769453,0.16643312215097733,0.04325345586535798,0.016664056072936657,0.0333563564099057,0.023357702807314192,0.031886041902957185,0.017915509092505617
208,NE-IA,Omaha-Council Bluffs,0.453388936118353,0.1071729606983304,0.05531492410514238,0.04224431100593053,0.009613725587257468,0.14599945144071402,0.04982303910647205,0.03710066330767702,0.019023822398190414,0.040051926628374535,0.03265705727003592,0.015015083242470329,0.01764197402756559,0.16755946670927274,0.04232742534964869,0.015453382884491747,0.035305700033414204,0.023177501595481164,0.032790374276799976,0.01850508256943701
209,NH,Manchester,0.443284968063127,0.11319409668022208,0.05822840011598435,0.04454253829945758,0.010423158264780135,0.14000557304825656,0.04835665432652718,0.03687715373092236,0.01715523810193596,0.03761652688887107,0.03442354825785865,0.015954220306336017,0.018469327951522632,0.15566175007678976,0.04029489909240586,0.01461909490500261,0.028415583704822805,0.01944953237292561,0.03339039878466708,0.019492241216965762
210,NJ,Atlantic City-Hammonton,0.4484523104857658,0.09962310131945018,0.0442348793832367,0.0448520807176495,0.01053614121856399,0.1432577142300252,0.04573563871107605,0.03166574553179487,0.01740851969835603,0.048447810288798236,0.026345277152503864,0.010379960423131706,0.015965316729372157,0.17922621778378656,0.057973269627317275,0.012189503955052469,0.028947439676286876,0.022467841116083995,0.03994160550429465,0.017706557904751313
