,Job Code,Job Title,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,General Physical Task,Machine Control,Hazardous Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Conflict Resolution,Management and Supervision
348,39-3012,Gambling and Sports Book Writers and Runners,0.11791283487264773,0.03952377270534499,0.06317974657670772,0.015209315590595003,0.2621173854586221,0.08776489016151648,0.0679321158540838,0.05506517785470765,0.0,0.051355201588314185,0.01167462013671566,0.0,0.01167462013671566,0.13184773539654998,0.06030885990938409,4.286332602722504e-05,0.01734051010497674,0.05415550205616192,0.0
349,39-3021,Motion Picture Projectionists,0.03191359495265543,0.02917234915430237,0.002741245798353059,0.0,0.2477631815466323,0.09070251971617344,0.0,0.025606287885851575,0.06951528949981492,0.06193908444479236,0.0,0.0,0.0,0.2462222922585273,0.004698535641939893,0.14189502573959129,0.09962873087699617,0.0,0.0
350,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",0.16580441149457004,0.025525131472974832,0.13080737426024294,0.009471905761352244,0.03698137383064645,0.0,0.0,0.008870778301940867,0.003683115975423936,0.024427479553281648,0.0,0.0,0.0,0.2731794731003363,0.07943406072384973,0.0,0.008872507389416947,0.18487290498706965,0.0
351,39-3091,Amusement and Recreation Attendants,0.14706945432196128,0.004329229899194588,0.11645121852153667,0.026289005901230008,0.05418398420379149,0.0,0.0,0.030358402773233876,0.02382558143055762,0.0,0.02327769509515237,0.0,0.02327769509515237,0.22968008851902105,0.09108820445607448,0.002121231690951689,0.09776898419040038,0.03476941665656828,0.003932251525026165
352,39-3092,Costume Attendants,0.10067384604478938,0.028046910105814747,0.010067039060812176,0.06255989687816246,0.2216743626652973,0.0170981843296099,0.016702684688123692,0.13766328351697413,0.028216192404873525,0.021994017725716082,0.035802725354660336,0.004427511012029479,0.03137521434263087,0.11961175992391618,0.03035188748193843,0.010222895525499508,0.01898655403373233,0.02750328878772581,0.032547134095020094
353,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",0.2193094524723712,0.043650037757320764,0.17565941471505045,0.0,0.07805505931542682,0.0,0.0,0.07327018713180583,0.0,0.004784872183620975,0.0,0.0,0.0,0.17334296495977894,0.1277994580506721,0.0,0.0,0.04554350690910682,0.0
354,39-4011,Embalmers,0.09470579334890758,0.04463709720300792,0.03307306163755438,0.01699563450834528,0.22271132398272647,0.03570381888190382,0.035297588919539394,0.047929774274085415,0.04045762122553079,0.06332252068166709,0.005551485148482349,3.4408475257247415e-05,0.0055170766732251025,0.16728372458034313,0.013733713191441968,0.03167304352193963,0.053820647271615805,0.06524723096687013,0.0028090896284755818
355,39-4021,Funeral Attendants,0.10737041621355473,0.028912725980752712,0.050493729788706886,0.0279639604440951,0.10751475366809117,0.011960327578395895,0.03514619837212336,0.025705594355678842,0.023298314796452845,0.01140431856544023,0.017560505437820874,0.014033097488877428,0.0035274079489434483,0.2377481172414708,0.02621471651520704,0.004381283799082096,0.09718266036843548,0.07013614972873382,0.039833306830012384
356,39-5011,Barbers,0.06811910294821033,0.028952146103990207,0.03916695684422011,0.0,0.19285337888966214,0.019979520730692,0.0,0.11092205429329788,0.04577323979421265,0.016178564071459643,0.036486283360970116,0.0013388813995237289,0.0351474019614464,0.1739921231726934,0.06789464121340992,0.03407037507176352,0.0,0.07031602982531371,0.0017110770622062294
357,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",0.1262629235777352,0.04924547211888778,0.07019082457731991,0.0068266268815274905,0.18023985603488016,0.03179472700468128,0.004056798589957746,0.10426795057075176,0.022051582780403808,0.018068797089085605,0.04506423973618934,0.01218040999012432,0.03288382974606502,0.11341238261959252,0.03464522583686081,0.02780258830009356,0.0,0.04033414890176434,0.010630419580873816
358,39-5091,"Makeup Artists, Theatrical and Performance",0.033444677360646095,0.016253386237384773,0.010909307182929606,0.0062819839403317175,0.15970982549966378,0.03772919426386902,0.012041809864092298,0.08857806755654664,0.021360753815155828,0.0,0.07453052435335597,0.02275373104856722,0.05177679330478877,0.19965070076691652,0.023837682467033654,0.03357894880747163,0.06706525366126442,0.01985897512510249,0.05530984070604435
359,39-5092,Manicurists and Pedicurists,0.08888384354928366,0.05464549028777857,0.034238353261505095,0.0,0.3216336081548472,0.00028086252855862693,0.0,0.16984755068803792,0.046031652707917016,0.10547354223033363,0.005962117207285586,0.005962117207285586,0.0,0.09100543344883083,0.0,0.018014226941770198,0.0,0.07299120650706062,0.0
360,39-5094,Skincare Specialists,0.15712087444267225,0.04856940728128364,0.09267373965627554,0.015877727505113085,0.16629863927514085,0.017942942181473322,0.0,0.10199679822534057,0.0238469285768368,0.02251197029149015,0.052975760292744985,0.009461486825801084,0.0435142734669439,0.08828087398339186,0.011013354238695143,0.01415264477115385,0.0,0.06311487497354287,0.0
361,39-6011,Baggage Porters and Bellhops,0.06939729418829912,0.022748773726023557,0.044140613288656136,0.0025079071736194237,0.11472422890493499,0.018853190390219383,0.005856672912043334,0.05464944304934497,0.024914096374621646,0.010450826178705672,0.009042388085240513,0.009042388085240513,0.0,0.2729925650124023,0.09661600451151396,0.004041035651829139,0.12599533157289694,0.03383884836437902,0.01250134491178319
362,39-6012,Concierges,0.2549519949203764,0.1082337738852546,0.11883488113937095,0.02788333989575088,0.035125113221836896,0.009378033680987434,0.02574707954084946,0.0,0.0,0.0,0.050972710705566984,0.01923957812082007,0.03173313258474692,0.1197879435467743,0.00788548590367312,0.0,0.0,0.0592866291008778,0.052615828542223374
363,39-7010,Tour and Travel Guides,0.20715968473292604,0.0761764540628172,0.10814174592585088,0.02284148474425797,0.022634060108616856,0.0094428211568689,0.01319123895174796,0.0,0.0,0.0,0.07374175980829395,0.0,0.07374175980829395,0.13423075757683,0.05460123272762762,0.0,0.0562221416239785,0.0234073832252239,0.0
364,39-9011,Childcare Workers,0.08161066057913688,0.022233467036912483,0.039082549672441534,0.020294643869782854,0.1206659953845178,0.030890800659413,0.0,0.06737316433204595,0.0,0.022402030393058853,0.044731071037119916,0.005784525424418123,0.038946545612701784,0.2048769614423404,0.050236637596843936,0.00010674565887560476,0.02963446117254001,0.1130286635531054,0.01187045346097537
365,39-9031,Exercise Trainers and Group Fitness Instructors,0.06064443779143075,0.024449699918386854,0.0361947378730439,0.0,0.08571145351480858,5.812277687417902e-05,0.0064285111191772675,0.07643653019989906,0.0027882894188580786,0.0,0.03050216871354227,0.013365517415364929,0.01713665129817734,0.26437728667232524,0.2149677769833252,0.002286771559048393,0.010502707286360866,0.016255392057909778,0.020364638785681
366,39-9032,Recreation Workers,0.1364297831762462,0.044728507812624704,0.08261653112683658,0.009084744236784924,0.08457566162237687,0.015182849097365588,0.03739005934290306,0.009426609365449676,0.016601482570070394,0.005974661246588154,0.06532876485033229,0.0374465726467126,0.027882192203619687,0.1713410134526747,0.03385216717368415,0.003989965845373744,0.0041594870571691174,0.04325047499532783,0.08608891838111984
367,39-9041,Residential Advisors,0.15882224053631894,0.04841498564588997,0.09803787431958567,0.012369380570843316,0.07508126145826308,0.017511690681692754,0.02377134296687236,0.0017645869374055612,0.02213030031258437,0.00990334055970804,0.0552202112796905,0.03575187237946547,0.019468338900225025,0.18006057066727693,0.007390912402904362,0.0,0.015142556016800294,0.09035931072032237,0.06716779152724989
368,41-1011,First-Line Supervisors of Retail Sales Workers,0.19625832180955485,0.05669392414864473,0.0994252579183594,0.04013913974255072,0.052955593850447534,0.023169406575342336,0.012210962079522096,0.00810163863092285,0.00384837161247614,0.0056252149521841145,0.0457556427152048,0.02521927916062383,0.02053636355458097,0.1774931459045136,0.0235596230825876,0.0,0.005797314676921497,0.05567920433009528,0.0924570038149092
369,41-1012,First-Line Supervisors of Non-Retail Sales Workers,0.17441844625713548,0.05922933551198936,0.08441629166047276,0.030772819084673345,0.08095321509900995,0.03045512871374997,0.046874452930964684,0.00102794633915684,0.0006123932598311411,0.0019832938553072887,0.07883267906178931,0.03904995878904144,0.03978272027274787,0.14025509128565958,0.0,3.172902303469532e-05,0.012182294596344442,0.03996684676362506,0.08807422090265538
370,41-2011,Cashiers,0.14041268379446156,0.021409396467389902,0.10951282611178836,0.009490461215283305,0.18521771969836628,0.027802339338888763,0.07951479843906968,0.04461707426440115,0.027378699996485963,0.005904807659520749,0.018582131711418908,0.0,0.018582131711418908,0.1420026005272056,0.05354909466188695,0.0,0.0,0.07996388753424634,0.008489618331072325
371,41-2012,Gambling Change Persons and Booth Cashiers,0.06211200555119245,0.012080811035893516,0.04500044901950763,0.0050307454957913104,0.2399706882487764,0.0884506943432001,0.05779089018761108,0.04589563427531435,0.014441056710121618,0.03339241273252927,0.0,0.0,0.0,0.22445767831119312,0.033952792694623035,0.03161182755945783,0.005420521121384232,0.11359967346992522,0.039872863465802814
372,41-2021,Counter and Rental Clerks,0.19818270548936104,0.05944056263335225,0.10560458518730384,0.033137557668704944,0.09997070672407166,0.014810204778908525,0.04713254118094525,0.0024229508898325532,0.01425069022938336,0.021354319645001982,1.736469814023442e-05,0.0,1.736469814023442e-05,0.1981267001175536,0.01367272320946332,0.016535392365282658,0.05596943707240138,0.0905293488323126,0.021419798638093623
373,41-2022,Parts Salespersons,0.19297377728274653,0.08745317918650146,0.09083326722719894,0.014687330869046129,0.11824231067708972,0.05281667864170394,0.020574058340414453,0.02770782193478301,0.00565025623920452,0.011493495520983794,0.012736783738276341,0.004409939451736593,0.008326844286539747,0.1616992671911847,0.027046418291563675,0.0303198430374948,0.044533425534476936,0.03634224616383526,0.02345733416381399
374,41-2031,Retail Salespersons,0.23680226998532866,0.04159355751341637,0.1742926035821321,0.020916108889780183,0.037870142197778636,0.014397646922627657,0.010649145395099964,0.008914920175096104,0.003908429704954919,0.0,0.03758227585454567,0.006744624213204402,0.03083765164134127,0.15350669485366214,0.049655936682194736,0.0,0.005270008623722636,0.08682213111111076,0.011758618436634031
375,41-3011,Advertising Sales Agents,0.2691672666982925,0.12312171568859935,0.1390027810613583,0.007042769948334937,0.038952003168237694,0.02558038312025136,0.013371620047986336,0.0,0.0,0.0,0.07476860220849851,0.032166982683951836,0.042601619524546684,0.07636136314211385,0.0,0.0018978434415045148,0.017567502691442857,0.05239194558236771,0.004504071426798776
376,41-3021,Insurance Sales Agents,0.2795073688641396,0.14187970189329302,0.1252951843491962,0.012332482621650372,0.09231168904118232,0.05552000422227253,0.036791684818909785,0.0,0.0,0.0,0.04574975894197457,0.015201466881556925,0.030548292060417644,0.08080227041012288,0.0,0.0,0.012221918900660931,0.06858035150946194,0.0
377,41-3031,"Securities, Commodities, and Financial Services Sales Agents",0.22457028673402016,0.1224893249400933,0.10139151586059356,0.0006894459333332889,0.1303794509378348,0.03973118613431734,0.08576450563579162,0.0,0.004883759167725826,0.0,0.08544534621866545,0.04035555933219168,0.04508978688647378,0.03837840381544474,0.0,0.0,0.0,0.030234055203873792,0.00814434861157095
378,41-3041,Travel Agents,0.2951333613655882,0.16295544869951742,0.12960537052435964,0.002572542141711096,0.1235071397848082,0.04969374661804391,0.05556353798182647,0.0037906089581603492,0.014459246226777469,0.0,0.039065507809429065,0.005502757980283478,0.03356274982914559,0.031099906720717926,0.0,0.0,0.0,0.02230872050738031,0.008791186213337616
379,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.25394244329997523,0.12237605317964707,0.12535745845947016,0.006208931660857993,0.04091371295685435,0.019834431298248842,0.02097565120617892,0.0,0.0,0.00010363045242658763,0.05944734144226155,0.016694943576761438,0.042752397865500114,0.11727186030264655,0.0,0.0,0.01717653463712409,0.07117146671927728,0.0289238589462452
380,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.2506339599096179,0.10193968881154436,0.11832092172564562,0.03037334937242792,0.06642090016006481,0.0046325604536998815,0.0421238639876921,0.007843144900748809,0.010012336228703615,0.0018089945892203988,0.030040348468888558,0.001162501956901535,0.028877846511987017,0.12484830074511602,0.0,0.0,0.04236555572304497,0.07187265497149879,0.010610090050572264
381,41-9011,Demonstrators and Product Promoters,0.2370645990995985,0.05450143349686582,0.18256316560273272,0.0,0.08527558920803616,0.03208586209398095,0.0064137332252828675,0.046775993888772335,0.0,0.0,0.03106324926101948,0.007669016084141202,0.02339423317687828,0.10014920295492252,0.059432540511163826,0.01107188945959365,0.0,0.02027647689445379,0.009368296089711256
382,41-9021,Real Estate Brokers,0.2408963533114864,0.14749028318702212,0.07940018775547686,0.014005882368987404,0.05452280725995076,0.005795583065978324,0.04548427465002212,0.0,0.0032429495439503077,0.0,0.06493816018530775,0.014250449779628463,0.050687710405679286,0.10953153921927042,0.0,0.003757359200445921,0.032930431601323154,0.06014184681228873,0.012701901605212623
383,41-9022,Real Estate Sales Agents,0.1901413153780477,0.0878107660246715,0.09619481204515276,0.0061357373082234394,0.06157783029327719,0.01828814494359418,0.03898509986303732,0.0,0.004304585486645689,0.0,0.06374908452577141,0.028991323025911394,0.03475776149986002,0.1521245537017457,0.0,0.0012773304025283155,0.06117430925094178,0.061491896118232976,0.028181017930042632
384,41-9031,Sales Engineers,0.19128903284303855,0.08092370736811885,0.09773787859707783,0.012627446877841866,0.093005124510793,0.036446780151997586,0.04572645898967897,0.000496947364771674,0.010334938004344749,0.0,0.11716686929855175,0.0695385259979266,0.04762834330062517,0.06578961517640677,0.0,0.005947191723569967,0.004282227545136731,0.03256240942377718,0.02299778648392289
385,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.3083645752218665,0.11097601437877012,0.1973885608430964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034883750934367755,0.0067335333598778635,0.028150217574489895,0.09181138993137472,0.0,0.0,0.008130380517065503,0.02713625700139399,0.056544752412915227
386,43-1011,First-Line Supervisors of Office and Administrative Support Workers,0.1937064836755103,0.082697732529684,0.08362069750108504,0.027388053644741263,0.07783719351102422,0.031250347627786716,0.0433958859939944,0.0005043682018944844,0.0026865916873486354,0.0,0.07888738962567134,0.03291666792741566,0.04597072169825568,0.12319443080683184,0.0,0.004887402548032353,0.0,0.032390178867457695,0.08591684939134178
387,43-2011,"Switchboard Operators, Including Answering Service",0.2860168311426399,0.15380409463332356,0.1283118586056488,0.003900877903667561,0.10039795454318452,0.045947607855159264,0.02093818162602771,0.02389403871424384,0.0,0.009618126347753688,0.0,0.0,0.0,0.12212275660803225,0.0,0.0,0.0,0.1189080706795152,0.0032146859285170303
388,43-3011,Bill and Account Collectors,0.25833995141963745,0.1691371588178211,0.08920279260181634,0.0,0.08091200115468404,0.04898654629575356,0.028580965199946493,0.0,0.003344489658983979,0.0,0.02926106149384444,0.011486109641444165,0.017774951852400276,0.15269796158152124,0.0,0.0,0.0,0.15141070848432786,0.0012872530971934045
389,43-3021,Billing and Posting Clerks,0.2771318256706209,0.2317135764038988,0.04541824926672208,0.0,0.2469369508520193,0.14245472603429232,0.08402431087596307,0.020457913941763883,0.0,0.0,0.0,0.0,0.0,0.03962498762024713,0.0,0.0,0.0,0.027267328450816374,0.012357659169430752
390,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",0.2271713515722895,0.20554047130573289,0.021630880266556633,0.0,0.3140946591310524,0.12574499502286604,0.1550925715853871,0.032027467793555815,0.0,0.0012296247292434305,0.0025815306227103822,0.0025585698233059296,2.296079940445252e-05,0.019462182229631683,0.0,0.0,0.0,0.006401423221351024,0.013060759008280659
391,43-3041,Gambling Cage Workers,0.13816391126483174,0.04221942294413336,0.07877063681289426,0.01717385150780415,0.2556602332239524,0.08884352243311602,0.12078586114753558,0.02022289198130809,0.01386086371360697,0.011947093948385695,0.009732169581299016,0.0,0.009732169581299016,0.12394794493835565,0.027986678362053315,0.0,0.009033415188049985,0.08664836710016069,0.0002794842880916496
392,43-3051,Payroll and Timekeeping Clerks,0.1964585188933304,0.18294658465653585,0.003247436266094869,0.01026449797069967,0.3431556394640001,0.14958084107885145,0.16991567035330346,0.017512221075428245,0.00360315197208264,0.002543754984334367,0.006566473049666872,0.006566473049666872,0.0,0.02187650590145019,0.0,0.0,0.0,0.01786635337903815,0.004010152522412039
393,43-3061,Procurement Clerks,0.2614755862078155,0.18267990425933134,0.04794014099533351,0.030855540953150577,0.13963472106900335,0.08543173701142669,0.05071169278724521,0.0,0.0034912912703314665,0.0,0.04609832104554064,0.01789561481223045,0.028202706233310188,0.06765327764870202,0.0,0.0,0.0,0.03477164684116936,0.032881630807532675
394,43-3071,Tellers,0.1642031034998037,0.055907476537842005,0.08474992847882071,0.023545698483140986,0.24463361167319095,0.09634854730907526,0.09442351379660274,0.03363548267430072,0.015119363853198496,0.005106704040013725,0.006927480745044524,0.0009588294498242698,0.005968651295220255,0.10945490452928823,0.003630677410431199,0.005221224786685503,0.0,0.09388155332932156,0.006721449002849943
395,43-4011,Brokerage Clerks,0.2554338232615457,0.17092437553919074,0.07321413136716863,0.011295316355186337,0.23706630321212974,0.13493382955888472,0.08040681635798234,0.012427446656340192,0.004116585958501144,0.00518162468042136,0.011298163821737338,0.006790741202751658,0.004507422618985679,0.03109223942005056,0.0,0.0,0.0,0.02591721006912432,0.005175029350926235
396,43-4021,Correspondence Clerks,0.2577707554435105,0.1830874552437392,0.04684059834565564,0.02784270185411563,0.1425346103571853,0.07399035384069251,0.0578589012021694,0.0,0.010685355314323365,0.0,0.05908975682547001,0.02316579851823118,0.035923958307238824,0.05329256293196774,0.0,0.0,0.0,0.031137473126222344,0.0221550898057454
397,43-4031,"Court, Municipal, and License Clerks",0.31111878015114003,0.21690637482540984,0.07879126868619578,0.015421136639534457,0.13788764292919942,0.08312672501738398,0.04077071550933838,0.013990202402477071,0.0,0.0,0.011628115416735495,0.0,0.011628115416735495,0.06615695316125722,0.0,0.0,0.0,0.06615695316125722,0.0
398,43-4051,Customer Service Representatives,0.3207726750640699,0.19357467740975007,0.1271979976543198,0.0,0.118377392352101,0.0692034752138251,0.041242964481288114,0.007930952656987808,0.0,0.0,0.0033054685763184263,0.00328503525594278,2.043332037564634e-05,0.061827525523966524,0.0,0.0,0.0,0.04913730740875552,0.012690218115211005
399,43-4061,"Eligibility Interviewers, Government Programs",0.2797461444049397,0.1827671872900529,0.0969789571148868,0.0,0.09994744910300568,0.030659950291267887,0.053180204385518084,0.01253755499877349,0.0,0.0035697394274462023,0.032492631279138866,0.01635875644111487,0.01613387483802399,0.07826037049067204,0.0,0.0,0.0,0.07807548327652811,0.00018488721414393545
400,43-4071,File Clerks,0.2315899769016567,0.16822891462704162,0.01827731974658249,0.04508374252803261,0.2556219203304469,0.2337269522663954,0.0,0.011903258233987402,0.009991709830064073,0.0,0.01435657519622489,0.005196142402253711,0.009160432793971178,0.027737090816497462,0.015437155516072509,0.0,0.0,0.00977397910558998,0.002525956194834976
401,43-4081,"Hotel, Motel, and Resort Desk Clerks",0.26038383221867184,0.09614201350308807,0.11404477114860505,0.050197047566978736,0.07555329201087083,0.018727670904446433,0.042109301808753975,0.013672599681172893,0.0,0.001043719616497528,0.010687096884841766,0.006076158459461504,0.004610938425380263,0.15058837748492113,0.014143281278471791,0.0,0.00384290841971493,0.1107925262919862,0.02180966149474823
402,43-4111,"Interviewers, Except Eligibility and Loan",0.27648128569239194,0.17673479851915655,0.094267213237361,0.00547927393587439,0.16787328348771785,0.1060976132406908,0.012889409201665095,0.048886261045361964,0.0,0.0,0.0,0.0,0.0,0.08734891976963817,0.0,0.0,0.0,0.08734891976963817,0.0
403,43-4121,"Library Assistants, Clerical",0.20508217279977148,0.10915675076151747,0.07004336874058567,0.02588205329766833,0.15744683325993933,0.05698748584979808,0.02573872927235233,0.0616395376017773,0.013081080536011614,0.0,0.016225468081142728,0.0,0.016225468081142728,0.11570213443587662,0.026350906111368158,0.0007125771764159305,0.011230861034627577,0.05325239548220108,0.024155394631263868
404,43-4131,Loan Interviewers and Clerks,0.2357994364138448,0.14606554056045473,0.08050979021433584,0.009224105639054216,0.17021559385679627,0.08646518497017919,0.08326130443841516,0.00045577110597202716,3.333334222988652e-05,0.0,0.04333351177844018,0.014464101006443497,0.028869410771996687,0.05834980220553339,0.0,0.0,0.0,0.04797301567026313,0.01037678653527026
405,43-4141,New Accounts Clerks,0.26239090528143183,0.12280413827289285,0.1248223996544211,0.014764367354117885,0.17600776393910375,0.0913857538826886,0.06415067905403077,0.014286315616048338,0.006185015386336047,0.0,0.010196197157670207,0.0,0.010196197157670207,0.06433038740364119,0.001079392312698149,0.0,0.0,0.05209829757932018,0.011152697511622851
406,43-4151,Order Clerks,0.2350972359283167,0.13880335753153375,0.08856734743524841,0.007726530961534534,0.1627003459802098,0.07881068169518983,0.05635424176214082,0.002962489343527791,0.02434509874485579,0.00022783443449553344,0.017257836938470567,0.013367188102575629,0.0038906488358949392,0.088877993609006,0.0,0.004948454826787635,0.0,0.04200820248861117,0.04192133629360719
407,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",0.2363787415822865,0.1604856231801977,0.05750560252877465,0.018387515873314112,0.15011521683300827,0.059289501692298026,0.07226773124598186,0.005861447862998252,0.01269653603173015,0.0,0.03578002733484738,0.02612043737040768,0.009659589964439694,0.0934943127480286,0.0,0.0,0.0,0.04896958191698516,0.04452473083104344
408,43-4171,Receptionists and Information Clerks,0.3065679426037061,0.18246511263238527,0.10776688469340556,0.016335945277915282,0.1007169004174809,0.05462255810216951,0.037600021298855466,0.008494321016455905,0.0,0.0,0.020403428252419118,0.0007671529943153084,0.01963627525810381,0.08153534828501953,0.0,0.0,0.0,0.07252423338328932,0.009011114901730193
409,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,0.18009517884157925,0.0768648587502615,0.09715751038003316,0.0060728097112846035,0.2111856906956393,0.07417561618542949,0.0643820627346727,0.0273828838018064,0.026699094634032004,0.018546033339698717,0.011947568964255324,0.002726704189042293,0.009220864775213031,0.10097512066270337,0.011514384008130044,0.0,0.00723946624736605,0.07546379670015459,0.006757473707052669
410,43-5011,Cargo and Freight Agents,0.2844362399822996,0.20169567591006776,0.058787428877881874,0.02395313519434994,0.14957856904169553,0.09487343788516082,0.04386219028102668,0.009771873026683149,0.0,0.0010710678488248717,0.01697686100948534,0.002391408404412688,0.01458545260507265,0.06490766145898423,0.0,0.0,0.0,0.06037861874232087,0.004529042716663346
411,43-5021,Couriers and Messengers,0.05718199780960701,0.038536999233194515,0.012007820456298706,0.006637178120113793,0.1567577576669431,0.03818344192221541,0.006271511477140098,0.054754060340779634,0.017153424700939494,0.04039531922586848,0.0,0.0,0.0,0.2786082035588129,0.06920862619266438,0.000359515662923796,0.16083024660563872,0.048209815097585984,0.0
412,43-5031,Public Safety Telecommunicators,0.15702741790260716,0.08281694506482519,0.06646434346328915,0.007746129374492819,0.21368921053378212,0.12822559019327612,0.05106162939108845,0.016017658979923008,0.01416195141019791,0.0042223805592966675,0.028565934510225058,0.01014198065652395,0.01842395385370111,0.10560433428765943,0.0,0.002366960681016032,0.004585087021255863,0.07362579930171123,0.0250264872836763
413,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",0.22440920470597148,0.1079829146365931,0.08335882070127283,0.033067469368105576,0.1164164991122418,0.07000575247082305,0.029623625265193555,0.002323592707066423,0.008281033279528166,0.006182495389630603,0.053177755803104985,0.03268367268492685,0.02049408311817814,0.0950691315000052,0.0,0.0016377845371437366,0.0,0.03745060751019736,0.05598073945266411
414,43-5041,"Meter Readers, Utilities",0.01948736636666088,0.00977848675981348,0.007987896785386814,0.0017209828214605814,0.21215165803935104,0.02520671146611992,0.01284871459328218,0.08362263632205387,0.027430801872966832,0.06304279378492815,0.0,0.0,0.0,0.2666773436222249,0.07262952070244913,0.013759104091101385,0.14650434860106878,0.033264832861576075,0.0005195373660296121
415,43-5051,Postal Service Clerks,0.09592901340607693,0.03889288287497737,0.057036130531099564,0.0,0.2558929561208008,0.0603499923682736,0.055811094727969766,0.11369833553607113,0.009487941264837351,0.01654559222364892,0.0,0.0,0.0,0.14804617547824792,0.07317372169608857,0.0,0.0015412162587637715,0.07220841165602647,0.00112282586736908
416,43-5052,Postal Service Mail Carriers,0.017321198737696875,0.004381010813841623,0.012940187923855252,0.0,0.19714802336328185,0.046325049814952016,0.0,0.11216758415253024,0.01825403087401755,0.020401358521782004,0.0,0.0,0.0,0.2815323111742151,0.08134779550287616,0.0,0.1966418016345704,0.0035427140367685194,0.0
417,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.01855535776272285,0.01855535776272285,0.0,0.0,0.3731861238848931,0.06743354614666239,0.0,0.15807806297469976,0.043014993853164415,0.10465952091036658,0.0,0.0,0.0,0.12894648593061026,0.10918334468789516,0.0015384351589946776,0.00500715607477633,0.013217550008944095,0.0
418,43-5061,"Production, Planning, and Expediting Clerks",0.16549156915554528,0.09703815751953453,0.03430456943185437,0.034148842204156364,0.18978097367584829,0.05948440266310472,0.0570401324962573,0.0,0.02768929524936081,0.045567143267125416,0.041305508134045335,0.030117146788100582,0.011188361345944756,0.11053801090065324,0.0031271937991197343,0.010348420113163809,0.012632583619859028,0.027481150158117737,0.056948663210392936
419,43-5071,"Shipping, Receiving, and Inventory Clerks",0.08501210070082885,0.03356326447331598,0.016235985813625627,0.03521285041388725,0.2143557706256216,0.07205377059690805,0.010444170414944923,0.06247868068899881,0.02281288299812009,0.04656626592664968,0.008916960456788301,0.008916960456788301,0.0,0.2025067403872943,0.0449507170852773,0.005352112219111144,0.1173771649435028,0.01219502351308421,0.02263172262631882
420,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.020606838364785555,0.014510344273446838,0.004943722540241913,0.0011527715510968063,0.3288924699714868,0.09409389953216574,0.07796464751990312,0.04061213210992673,0.05427266300723648,0.06194912780225475,0.011953821055824885,0.007762239547877124,0.004191581507947761,0.16380420980064048,0.02750209497523536,0.0325640957885684,0.049314147279043374,0.0008266650745903925,0.05359720668320296
421,43-6011,Executive Secretaries and Executive Administrative Assistants,0.2771733249359736,0.17649113734592126,0.07753833532374882,0.02314385226630349,0.11014635909178036,0.059517540262126,0.04098479194312607,0.0029016963871050924,0.006742330499423194,0.0,0.06276241632072671,0.03450789544028623,0.028254520880440486,0.0386263509235736,0.0,0.0,0.0,0.01495582228062498,0.023670528642948618
422,43-6012,Legal Secretaries and Administrative Assistants,0.34628147976736445,0.2726953882722293,0.0607195642104377,0.012866527284697485,0.1291624845180408,0.10214958351376098,0.012531555079315412,0.0010323260391768537,0.013449019885787549,0.0,0.04330654898946637,0.022545532476957803,0.020761016512508564,0.0,0.0,0.0,0.0,0.0,0.0
423,43-6013,Medical Secretaries and Administrative Assistants,0.2870746199824469,0.16482857339407844,0.0852863294324636,0.03695971715590492,0.11890786668093555,0.06542217490627207,0.0341718376110496,0.019313854163613874,0.0,0.0,0.023790516155176283,0.023790516155176283,0.0,0.07453900245601966,0.0,0.0,0.0,0.07105749644540256,0.0034815060106170984
424,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.3539588554122364,0.239550912717465,0.09143429837303407,0.022973644321737246,0.10436453535211417,0.09135238116293302,0.0016458429296888949,0.0,0.011366311259492244,0.0,0.01834931231771689,0.0038170060641537773,0.014532306253563113,0.03261387413402528,0.0,0.0,0.0,0.02405658192512261,0.008557292208902664
425,43-9011,Computer Operators,0.14271974109553368,0.12953407849486742,0.011786701216885893,0.0013989613837803825,0.2568638083204015,0.17941288341497813,0.027418792351707008,0.0133081456191452,0.03640765793118568,0.00031632900338545214,0.059211067942235476,0.03400434558611352,0.025206722356121963,0.07722114155772136,0.0006688468008052418,0.04729443668302464,0.018032090238050046,0.0012627003627342856,0.009963067473107151
