,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
170, MI,Muskegon,48.69161812,13.43500337,4.8242585280000005,2.03854322,4.69506174,1.8771398780000002,18.06580804,3.645877151,2.709938746,4.049349478,2.997196677,4.66344599,1.876667237,1.876667237,12.70119045,5.529100551,2.090964681,1.273616683,3.165519703,0.641988831,2.612949027,2.612949027
171, MI,Niles-Benton Harbor,48.87237787,14.39517021,4.69818666,2.2922386880000003,5.553119382999999,1.851625479,17.48960846,3.8046918880000002,2.937522959,3.4766814569999998,3.171062907,4.099649245,2.211538436,2.211538436,11.71595084,4.77043986,1.859693455,1.396677555,2.9687586639999997,0.72038131,3.0601099210000005,3.0601099210000005
172, MI,Saginaw,48.77367852,14.08316272,4.893853579,2.165996956,5.315457953,1.707854227,17.52568727,3.926214755,2.9129274560000002,3.386332355,2.958201119,4.342011578999999,2.056727707,2.056727707,12.17199396,5.171733735,1.730402777,1.372337029,3.249483516,0.648036901,2.936106872,2.936106872
173, MN-WI,Duluth,48.45282395,13.58695816,4.715896998,2.25776885,4.872528489,1.740763824,17.70236877,3.545605807,3.283496862,3.603505773,3.0206340089999997,4.249126317,2.086350624,2.086350624,12.4478602,5.0491447439999995,1.897040407,1.391081106,3.461725949,0.648867992,2.629286198,2.629286198
174, MN-WI,Minneapolis-St. Paul-Bloomington,48.90017255,15.15589643,4.762134577,2.487629803,5.932568301,1.973563749,17.10812199,4.143034883,2.767182968,3.25855295,3.15216481,3.78718638,2.683388023,2.683388023,10.95878491,4.156738066,1.624333426,1.398761725,2.955084908,0.823866788,2.993981195,2.993981195
175, MN,Rochester,48.63642901,13.99685778,4.77671015,2.193553498,5.267239721,1.75935441,17.40190849,3.7861534339999996,2.850676488,3.472476152,2.967447918,4.325154495,2.243248292,2.243248292,12.17401228,5.086468181,1.761247667,1.3872697719999998,3.251766312,0.687260346,2.820402173,2.820402173
176, MN,St. Cloud,48.62618307,13.694309699999998,4.734430058,2.155853546,4.9996454880000005,1.804380609,18.00160553,3.5657915030000003,3.1288881039999996,3.7960501069999997,2.957623445,4.5532523739999995,2.056317726,2.056317726,12.14761014,5.073575212,1.9172992009999998,1.337278867,3.1618889,0.657567964,2.726339965,2.726339965
177, MO,Columbia,48.8970416,14.91075421,5.0782649719999995,2.178540468,6.122486946,1.531461825,16.91930238,3.936274211,2.751225126,3.208563266,2.8250272180000002,4.198212555,2.2105633780000002,2.2105633780000002,11.71030392,4.844178428999999,1.600283165,1.429285474,3.1728201830000002,0.663736665,3.146117722,3.146117722
178, MO,Jefferson City,49.19810296,15.04014944,4.586706929,2.342692422,6.296465822999999,1.814284269,17.58960648,4.177761921,3.22923605,3.221677454,3.1481542460000003,3.812776813,2.447683642,2.447683642,10.67240387,4.151872238,1.670401012,1.4092489380000002,2.7879794469999997,0.652902238,3.448259518,3.448259518
179, MO,Joplin,48.68885039999999,12.7246131,4.3438966410000015,1.904261161,4.507330014,1.9691252819999998,19.58255911,3.444584552,3.986247775,4.362252258,2.9961100380000003,4.793364487,1.6889702130000002,1.6889702130000002,12.07169294,5.092520341,2.1866113240000002,1.264436008,2.9921583989999996,0.5359668679999999,2.621015041,2.621015041
180, MO-KS,Kansas City,48.93121556,14.74945544,4.69790952,2.289083362,5.798678913,1.963783641,17.59659919,4.048513585,3.032416975,3.374587123,3.177251735,3.96382977,2.490483384,2.490483384,11.01645876,4.278129955,1.697372254,1.3668192280000002,2.913985789,0.760151535,3.0782187839999997,3.0782187839999997
181, MO-KS,St. Joseph,48.64735246,13.20677215,4.732546071,2.0029906509999997,4.814032704,1.6572027269999998,18.47462275,3.5068286,3.363419315,3.8573989760000003,2.9607573680000003,4.786218494,1.776567176,1.776567176,12.49274118,5.476628074,1.961575167,1.382578324,3.1051447619999997,0.566814855,2.69664919,2.69664919
182, MO-IL,St. Louis,48.85710676,14.563137699999999,4.697245225,2.225230228,5.691481845,1.949180397,17.64234471,3.938237828,3.086539099,3.4395827289999996,3.053837878,4.1241471710000015,2.356742707,2.356742707,11.310951800000002,4.541142523,1.7773281269999999,1.343556959,2.932773459,0.716150733,2.983929849,2.983929849
183, MO,Springfield,48.91517485,14.28907328,4.783886542,2.052424237,5.603372604,1.849389895,18.1843538,3.849134189,3.219048355,3.690340276,3.061811814,4.364019162,2.024568256,2.024568256,11.47800342,4.726822294,1.8461534519999998,1.3132453179999999,2.9309540810000003,0.660828277,2.939176102,2.939176102
184, MS,Gulfport-Biloxi-Pascagoula,48.50352144,13.25015912,4.612141582,2.326963044,4.649026327,1.662028165,17.85749229,3.579027191,3.081908775,3.520996942,3.01124185,4.664317536,2.017257663,2.017257663,12.70538953,5.4808036389999994,1.841734832,1.4792876519999998,3.2496527939999997,0.653910607,2.67322284,2.67322284
185, MS,Hattiesburg,48.62795154,13.78224509,5.003530246,2.256490366,5.132827788,1.3893966919999998,17.41464866,3.7074233189999997,2.948527302,3.4143208639999996,2.83346102,4.510916158,1.928084453,1.928084453,12.67111452,5.4131417939999995,1.678735146,1.46556136,3.464482292,0.649193931,2.831858804,2.831858804
186, MS,Jackson,48.82852443,14.48649526,4.723818941,2.396851457,5.665292039,1.7005328180000001,17.57400192,3.850433805,3.185209046,3.460485429,3.1093507060000003,3.968522932,2.3507262730000003,2.3507262730000003,11.37184321,4.398179976000001,1.713543755,1.42559854,3.1135878480000003,0.720933092,3.045457772,3.045457772
187, MT,Billings,48.65786076,13.94885835,4.819330486,2.097208333,5.315144595,1.7171749319999998,17.97230713,3.6904131560000004,3.5658125839999997,3.5319392310000004,2.816737673,4.367404489,2.0269420830000002,2.0269420830000002,11.78027752,5.08350903,1.842108796,1.262507828,2.8919938789999997,0.70015799,2.9294756769999997,2.9294756769999997
188, MT,Great Falls,48.54802336,13.58320261,4.871355186000001,2.133331407,5.13920416,1.439311861,17.5402669,3.6201786719999998,3.260689401,3.333002446,2.772136966,4.554259418,1.9824976269999999,1.9824976269999999,12.46040244,5.544511206,1.724081989,1.2770345570000001,3.263146657,0.6516280320000001,2.981653775,2.981653775
189, MT,Missoula,48.67610872,14.20075788,4.990655652,2.105800829,5.537622807999999,1.566678594,17.33217516,3.6101701389999996,3.0201020219999997,3.475291093,2.754847051,4.471764852,2.017994091,2.017994091,12.05888455,5.336085814,1.721936747,1.380857811,2.9415904580000003,0.678413723,3.066297032,3.066297032
190, NC,Asheville,48.42976089,13.56790404,4.685836742,2.27519436,4.8464690169999995,1.760403916,17.793240700000005,3.4024407169999997,3.2364587769999997,3.698950955,2.9125407780000003,4.542849476000001,2.0227452269999997,2.0227452269999997,12.52980923,5.3013582239999995,1.954320381,1.38799469,3.2409014660000004,0.645234465,2.5160617000000003,2.5160617000000003
191, NC,Burlington,48.63083959,13.22672013,4.558621777,2.0924070809999997,4.689794451,1.885896821,18.57349301,3.3924817889999996,3.3766577539999996,4.025145455,2.893913271,4.885294745,1.8231973369999999,1.8231973369999999,12.43462257,5.529035042,2.008942631,1.31775137,2.9851465260000003,0.593747004,2.572806538,2.572806538
192, NC-SC,Charlotte-Concord-Gastonia,48.75674571,14.54686131,4.678688866,2.410079732,5.52258702,1.9355056880000001,17.78919621,3.893148433,3.339518538,3.443041744,3.12022582,3.99326168,2.429697053,2.429697053,11.16224658,4.390366221,1.7967143909999999,1.366954941,2.850079637,0.758131385,2.828744565,2.828744565
193, NC,Durham-Chapel Hill,49.04780476,15.82075272,4.553543065,2.5763577019999997,6.4713752520000005,2.2194766980000002,16.38705349,4.537458528,2.37510063,2.812211659,3.244097752,3.418184918,3.214789976,3.214789976,10.37626681,3.871564844,1.459867995,1.5162381230000002,2.695918443,0.8326774090000001,3.2489417639999996,3.2489417639999996
194, NC,Fayetteville,48.42728921,13.42929962,4.655191912,2.165861558,4.900280606,1.7079655480000002,17.76650957,3.506996379,3.3628049339999997,3.527888424,2.886946879,4.481872955,1.960652162,1.960652162,12.70104149,5.400007762,1.850932965,1.3640201109999999,3.475127009,0.610953644,2.569786363,2.569786363
195, NC,Goldsboro,48.32700821,12.80171371,4.64238591,2.027769825,4.572328333,1.559229641,18.21894557,3.0901404180000003,3.638524281,3.889033095,2.605085394,4.996162382,1.601505404,1.601505404,13.26054192,5.659947662,2.06357025,1.290879388,3.671720932,0.574423685,2.444301609,2.444301609
196, NC,Greensboro-High Point,48.75276418,13.95721924,4.444636489,2.240346415,5.184578299999999,2.0876580369999997,18.48369438,3.60631574,3.4982125319999997,3.894616137,3.078265125,4.406284851000001,2.128538684,2.128538684,11.44178957,4.59837444,2.031226213,1.296910686,2.8436921230000003,0.671586108,2.7415222999999997,2.7415222999999997
197, NC,Greenville,48.41898271,14.11609922,5.043708659,2.283411142,5.240844297,1.548135126,16.97130109,3.568581365,3.0909975939999996,3.275257945,2.7941394269999997,4.242324762,1.9950122719999999,1.9950122719999999,12.73197539,5.319205315,1.767589375,1.3951472530000002,3.609097829,0.640935622,2.604594728,2.604594728
198, NC,Hickory-Lenoir-Morganton,48.53189052,12.34539544,3.8874677710000003,2.112593666,4.070477693,2.274856308,19.71287028,3.067429914,3.795640662,4.936416901,2.899626643,5.013756156,1.716853133,1.716853133,12.41407963,5.157854434,2.4959372440000003,1.2159195040000002,2.957309758,0.587058686,2.342692049,2.342692049
199, NC,Jacksonville,48.37792442,13.25022233,5.215562431,1.9013731130000002,4.820704027,1.312582755,17.37301709,3.454644507,2.9562416989999996,3.252570597,2.6941067189999997,5.015453572,1.650947385,1.650947385,13.55259525,6.235115639,1.764425834,1.3709823019999998,3.56575801,0.61631346,2.551142374,2.551142374
200, NC,Raleigh,48.68962338,15.11036642,4.784157181,2.550733152,5.77432599,2.001150099,16.97252504,3.994836753,3.060059548,3.1240157460000004,3.081255053,3.7123579380000002,2.7211183039999995,2.7211183039999995,11.02051908,4.262183814,1.628218348,1.413600894,2.9013027439999997,0.815213282,2.865094538,2.865094538
201, NC,Rocky Mount,48.52456594,13.40482051,4.607640679,2.2303852230000003,4.782286847,1.784507765,18.34048404,3.371299389,3.470555143,3.910704675,2.8401885589999996,4.747736271,1.9082170509999998,1.9082170509999998,12.29685393,5.170703241,1.9678973530000001,1.313932059,3.240028945,0.604292333,2.5741904069999997,2.5741904069999997
202, NC,Wilmington,48.34466891,13.83267735,4.936610667,2.28489856,4.960416413,1.650751707,17.30241255,3.471238292,3.2696073660000002,3.405682835,2.83730139,4.31858267,2.030591845,2.030591845,12.68911152,5.4458218710000015,1.842857185,1.464666154,3.276720322,0.65904599,2.489875642,2.489875642
203, NC,Winston-Salem,48.67780629999999,14.07814868,4.58391095,2.3388550219999997,5.29719439,1.858188317,17.89436825,3.673272949,3.2192872930000003,3.6710818169999997,3.025919088,4.304807103,2.2243460230000003,2.2243460230000003,11.70567439,4.773993156,1.879862759,1.353116915,3.050568277,0.64813328,2.775268965,2.775268965
204, ND,Bismarck,48.78013852,14.75758158,5.107279076,2.384346536,5.763559269,1.502396702,17.04509004,3.92349084,2.946034935,3.190538625,2.948786749,4.036238893,2.246747115,2.246747115,11.63420854,4.732956363,1.56874327,1.474079329,3.1220972039999997,0.73633237,3.096511239,3.096511239
205, ND-MN,Fargo,48.78460487,14.35193233,4.806898755,2.193148079,5.550997107000001,1.80088839,17.76588334,3.847149752,3.229666003,3.437426639,2.991944008,4.2596969389999995,2.134572301,2.134572301,11.58967407,4.8081741110000005,1.7669040269999998,1.3629856669999998,2.907954873,0.743655397,2.942542825,2.942542825
206, ND-MN,Grand Forks,48.47691331,13.55693158,4.960284928,2.121665804,4.9446966980000004,1.5302841530000002,17.59817663,3.53449901,3.151185553,3.5317310539999998,2.9323617160000004,4.448399296,1.873613939,1.873613939,12.76673964,5.492773659,1.828316404,1.390940775,3.452042175,0.602666629,2.6814515180000003,2.6814515180000003
207, NE,Lincoln,49.05860398,14.71820263,4.712249263,2.146519079,5.981515792000001,1.877918498,17.84960246,4.088948676,2.959861679,3.536179394,3.2017558210000003,4.062856889,2.2727300759999998,2.2727300759999998,11.05393617,4.445982938,1.6977707640000002,1.3144427379999999,2.857849404,0.7378903259999999,3.164132637,3.164132637
208, NE-IA,Omaha-Council Bluffs,48.89879017,14.28038902,4.626182268,2.198526364,5.58366124,1.872019151,18.10486813,3.99995831,3.253136993,3.589070431,3.128680241,4.134022156,2.3582984540000003,2.3582984540000003,11.15885646,4.448097299,1.749492616,1.311567223,2.932870447,0.7168288690000001,2.9963781060000003,2.9963781060000003
209, NH,Manchester,48.91229606,15.28682514,5.103726364,2.369361838,6.086939148,1.726797792,16.871265700000002,4.034387923,2.74716349,3.093342588,3.0988008039999997,3.8975708960000004,2.544082003,2.544082003,11.06150259,4.33223284,1.4732793480000002,1.412120361,3.053037167,0.7908328729999999,3.1486206269999997,3.1486206269999997
210, NJ,Atlantic City-Hammonton,48.31745554,12.90077876,4.844411439,2.115986118,4.475967809,1.464413397,17.47776246,3.345607815,2.7261411289999997,3.39677728,2.942541222,5.066695018,1.8415521719999999,1.8415521719999999,13.58532179,6.156672603,1.77021272,1.447241178,3.617818854,0.593376436,2.512040348,2.512040348
211, NJ,Ocean City,48.36203094,13.19769667,5.074752149,2.057884845,4.838084887,1.226974787,17.29918682,3.367030513,2.92656391,3.353267689,2.721821087,4.930503626,1.7887209609999999,1.7887209609999999,13.45268915,6.133046402000001,1.827634646,1.4703001740000001,3.484149575,0.537558356,2.6237373319999997,2.6237373319999997
212, NJ,Trenton,49.31684426,16.37878523,4.873495081000001,2.615923342,7.092172037,1.7971947730000002,16.42403365,4.682746272,2.382318853,2.796564043,3.285542975,3.276861508,3.0928301410000003,3.0928301410000003,9.812201613,3.525246292,1.280751395,1.41935496,2.773807521,0.813041445,3.608993617,3.608993617
213, NJ,Vineland-Bridgeton,48.63387426,12.93228114,4.333414145,2.160497861,4.684688915,1.7536802180000002,19.00096139,3.401422045,3.417461916,4.1649913010000015,2.976394926,5.040691203,1.8358971919999998,1.8358971919999998,12.22761459,5.087484968,2.021491175,1.322041316,3.181711487,0.614885647,2.637119943,2.637119943
214, NM,Albuquerque,48.65624622,14.56030823,4.828195528,2.3357443819999997,5.525621592,1.870746732,17.15424734,3.868346915,3.09380093,3.184546852,3.0256241360000002,3.9819285110000004,2.349567071,2.349567071,11.69396563,4.694215015,1.69354428,1.456853393,3.1569867830000002,0.692366157,2.898157947,2.898157947
215, NM,Farmington,48.30455731,13.10198262,4.431170449,2.141694961,4.412562138,2.1165550769999997,18.7102296,3.0635698189999996,4.430027888,3.865677663,2.7926092560000004,4.558344975,1.80092116,1.80092116,12.19587877,5.011862393,2.261173215,1.362681302,2.998077571,0.562084294,2.495545145,2.495545145
216, NM,Las Cruces,48.40514329,14.20547919,4.960089648,2.3102394630000003,5.222340364,1.71280972,16.95716496,3.58296177,3.1855391060000002,3.238418261,2.81274519,4.137500631,2.256775142,2.256775142,12.26669715,4.986924373,1.71342776,1.4429682369999999,3.472100133,0.651276646,2.71902685,2.71902685
217, NM,Santa Fe,48.61416348,15.36567277,5.3885851129999995,2.731869122,5.879716212999999,1.365502325,15.88676106,4.00750385,2.487746543,2.803740252,2.7940121089999996,3.793758308,2.431455087,2.431455087,12.11711712,4.957632176000001,1.3878277680000002,1.596906889,3.414522468,0.760227823,2.813157431,2.813157431
218, NV,Carson City,49.50382186,15.36364776,4.606712708,2.288366399,6.532116295,1.936452361,17.52030066,4.238025094,2.488648446,3.433526089,3.0650671519999997,4.2950338839999995,2.207968569,2.207968569,10.74524938,4.617425379,1.7368808430000002,1.306146889,2.5141151969999997,0.570681071,3.666655485,3.666655485
219, NV,Las Vegas-Henderson-Paradise,48.4324244,12.83880963,4.475736491,2.049834104,4.519764266,1.793474767,18.35875813,3.3606379260000003,3.561008715,3.6652711539999996,2.747844455,5.023995875,1.7114897390000001,1.7114897390000001,12.95654424,5.88292061,1.999966765,1.374000835,3.120841618,0.578814407,2.566822669,2.566822669
220, NV,Reno,48.71683159,13.46226971,4.452452716,2.0860105719999997,5.046504865,1.877301558,18.58184249,3.539576447,3.679494482,3.705142093,2.7793662880000003,4.878263181,1.882541389,1.882541389,11.95730505,5.2401341089999995,1.908410875,1.3158088079999999,2.883179272,0.609771986,2.8328729480000003,2.8328729480000003
221, NY,Albany-Schenectady-Troy,49.03791011,15.47656821,4.836140952,2.450009601,6.446940153,1.7434775040000001,16.89678445,4.303950754,2.7337235489999996,3.0682991139999998,3.246294612,3.544516423,2.726760485,2.726760485,10.61407428,4.011052423,1.45737644,1.341569427,3.031494185,0.7725818040000001,3.323722685,3.323722685
222, NY,Binghamton,48.876631,14.4925535,4.709949382,2.26717315,5.73658861,1.778842361,17.58923359,3.9177625330000003,2.9602424480000002,3.501793819,3.011669537,4.197765254,2.302386022,2.302386022,11.44701164,4.723719021,1.667123579,1.331616144,3.07198048,0.652572412,3.045446243,3.045446243
223, NY,Buffalo-Cheektowaga-Niagara Falls,48.8801411,14.64859203,4.770979518,2.2725804530000002,5.8123445170000005,1.792687545,17.40701618,3.909443599,2.900257365,3.45150674,3.0822995289999997,4.063508944,2.35610138,2.35610138,11.396817,4.550572722,1.735237055,1.320671993,3.083046633,0.707288597,3.0716145089999998,3.0716145089999998
224, NY,Elmira,48.64719174,13.93060011,4.8384544389999995,2.232611304,5.009869006000001,1.849665359,17.86905949,3.693292425,3.0053803410000004,3.6999792989999998,3.015907649,4.454499778,2.0819691369999997,2.0819691369999997,12.02788298,5.062997146,1.895794851,1.297476332,3.100589925,0.671024724,2.737680028,2.737680028
225, NY,Glens Falls,48.54515983,13.6714848,4.771153781000001,2.239970911,4.968472867,1.6918872409999999,17.6127042,3.47294366,3.0644358460000003,3.623470395,2.906414615,4.545439684,2.084792372,2.084792372,12.41108358,5.315812782,1.84055415,1.356826125,3.2802506460000003,0.61763988,2.765094874,2.765094874
226, NY,Ithaca,48.96982485,15.67682331,4.887787568999999,2.554943249,6.56197155,1.672120945,16.00387041,4.044531802,2.285133587,2.8588894760000003,2.9726831910000002,3.842632356,2.71908484,2.71908484,11.14562824,4.475595737,1.366485914,1.4773706930000001,3.071092044,0.7550838540000001,3.424418048,3.424418048
227, NY,Kingston,48.52818359,14.28881037,5.1360460880000005,2.361820814,5.3789957610000005,1.411947709,16.89785552,3.582516338,2.86358907,3.3162958369999997,2.898954345,4.23649993,2.217218472,2.217218472,12.23251384,5.115900989,1.6077389709999999,1.4314806009999999,3.394150317,0.683242962,2.89178539,2.89178539
228, NY-NJ-PA,New York-Newark-Jersey City,48.90461214,15.40900654,4.888907903,2.486247749,6.324824068,1.709026815,16.81087938,4.172090852,2.810732985,3.066236107,3.1225291439999996,3.63929029,2.710445309,2.710445309,10.78254843,4.054441528,1.481828191,1.37152795,3.027048048,0.847702712,3.191732485,3.191732485
229, NY,Rochester,48.7519713,14.77861211,4.670348673,2.465541569,5.675161955,1.96755991,17.12104248,3.907170279,2.840403708,3.368462959,3.10334321,3.9016623210000003,2.611737211,2.611737211,11.27709648,4.417581935,1.705504757,1.353384598,3.032879977,0.767745215,2.963483024,2.963483024
230, NY,Syracuse,48.82262097,14.57751029,4.62844377,2.343665084,5.714816673,1.8905847580000001,17.57920568,3.8578195060000002,3.1305250389999997,3.479878686,3.053305902,4.057676551,2.375951577,2.375951577,11.2656742,4.430546308,1.760431082,1.32514477,3.0444924039999997,0.705059634,3.0242792260000004,3.0242792260000004
231, NY,Utica-Rome,48.87026513,14.59514189,4.800134479,2.330154181,5.785104174,1.679749056,17.3692302,3.92778621,2.8134198039999996,3.44927492,3.16441775,4.014331515,2.363675943,2.363675943,11.41072421,4.512342758,1.6545746680000002,1.301159708,3.2603131760000004,0.682333898,3.131492888,3.131492888
232, OH,Akron,48.83318285,14.27788023,4.570881357,2.2690304759999997,5.447985794,1.989982598,17.93955325,3.74708369,3.147574877,3.696276848,3.044045785,4.304572048,2.282337641,2.282337641,11.43123805,4.578782342,1.944356536,1.326186507,2.881245863,0.700666806,2.902173687,2.902173687
233, OH,Canton-Massillon,48.67034355,13.33827098,4.36019653,2.142701831,4.850865541,1.9845070759999999,18.45650673,3.427993658,3.366131537,3.987633502,2.969592824,4.7051552039999995,1.966017858,1.966017858,12.21094726,5.11098729,2.201421842,1.310912083,2.974506547,0.613119495,2.698600734,2.698600734
234, OH-KY-IN,Cincinnati,48.79951032,14.26658137,4.587505402,2.2793885830000002,5.447547617000001,1.952139773,17.93861189,3.843177005,3.148828126,3.586263691,3.100541068,4.259802003,2.384915852,2.384915852,11.31286346,4.536002701,1.857589877,1.338262494,2.864064105,0.7169442859999999,2.89653774,2.89653774
235, OH,Cleveland-Elyria,48.89062757,14.26653065,4.553030141,2.244914691,5.502181021,1.9664047999999998,17.92885925,3.837227257,3.1402479139999997,3.6363101039999997,3.151401095,4.16367288,2.321230806,2.321230806,11.37027895,4.486858397,1.924152024,1.332039374,2.9342958080000003,0.6929333440000001,3.003727917,3.003727917
236, OH,Columbus,48.91704160000001,14.57955167,4.55011787,2.291881038,5.826091769,1.9114609980000001,17.74227661,4.046465097,3.065777637,3.398646493,3.099003183,4.132384204,2.512712353,2.512712353,11.03206797,4.419591254,1.7007143180000002,1.3322042170000001,2.862805158,0.7167530259999999,3.0504329880000003,3.0504329880000003
237, OH,Dayton,48.81760171,14.33203001,4.540091604,2.3097546490000003,5.381699349,2.1004844080000002,17.69510518,3.884415193,2.8829095089999996,3.59167422,3.0765783110000005,4.259527943999999,2.487612504,2.487612504,11.41412734,4.611399819,1.837059519,1.3516190330000002,2.9003904460000003,0.713658528,2.888726675,2.888726675
238, OH,Lima,48.55075419,13.02146488,4.58269645,2.091647495,4.66471272,1.682408214,18.55208289,3.45477198,3.5777976910000002,3.8454160039999996,2.821351215,4.852746002,1.767819002,1.767819002,12.561985,5.446326222000001,2.050066452,1.3637869669999998,3.163334537,0.5384708220000001,2.647402421,2.647402421
239, OH,Mansfield,48.53400739,13.14016921,4.520078782,2.1823587730000003,4.536533888,1.9011977619999998,18.29819266,3.3068580880000003,3.2737297080000003,3.9725737569999997,2.828815992,4.91621512,1.9212008919999999,1.9212008919999999,12.60761644,5.41400695,2.0919682369999997,1.370299285,3.102946455,0.6283955139999999,2.566828186,2.566828186
240, OH,Springfield,48.54558886,12.95268314,4.4582007919999995,2.144338772,4.618206633,1.7319369409999998,18.47273307,3.309835347,3.34597572,3.9754326680000003,2.779968138,5.061521192,1.8147733480000001,1.8147733480000001,12.67342578,5.59571111,2.04134247,1.350147271,3.126609596,0.559615333,2.63197353,2.63197353
241, OH,Toledo,48.57792208,13.36890703,4.417689159,2.196008064,4.827933949,1.9272758559999998,18.39706218,3.4773385689999996,3.350139043,3.901952656,2.942620469,4.725011447,2.080784008,2.080784008,12.0920564,5.085918343,2.0351203890000003,1.301831109,3.036526387,0.632660172,2.63911246,2.63911246
242, OH-PA,Youngstown-Warren-Boardman,48.58372635,13.29038663,4.61070151,2.092302621,4.751083574,1.836298922,18.37469333,3.457304147,3.389472085,3.9281041689999996,2.9419355080000003,4.657877418,1.9074351090000001,1.9074351090000001,12.37571932,5.23498032,2.043866472,1.339765223,3.1711348189999997,0.5859724829999999,2.635491973,2.635491973
243, OK,Lawton,48.87307818,14.0860525,4.957343536000001,2.269163446,5.545646637999999,1.31389888,17.28028393,3.895514697,2.617494483,3.306849358,2.975191777,4.485233614,1.96310974,1.96310974,12.423804400000002,5.307657787,1.565875446,1.549209202,3.432827548,0.568234414,3.119827617,3.119827617
244, OK,Oklahoma City,48.99153521,14.89136401,4.738354961000001,2.392094795,5.850181098999999,1.910733154,17.4979173,4.085161552,3.042194126,3.3658595489999996,3.216249468,3.7884526060000003,2.386079775,2.386079775,11.06486869,4.247948206,1.741605469,1.4153493830000001,2.9420021380000003,0.7179634970000001,3.151305435,3.151305435
245, OK,Tulsa,48.94517688,14.47706727,4.492209503,2.367406102,5.522521707,2.094929954,17.91419372,4.007565261,3.2063766360000003,3.543148617,3.1918441730000002,3.965259035,2.3579769,2.3579769,11.1367006,4.317289388,1.899684806,1.35986768,2.8396362710000003,0.7202224559999999,3.0592383930000002,3.0592383930000002
246, OR,Bend-Redmond,48.63668752,14.12930784,4.958416908999999,2.249411929,5.217766662,1.70371234,17.23676219,3.7445805080000003,3.061104766,3.390349793,2.833936357,4.206790766,1.9824724790000001,1.9824724790000001,12.48122584,5.323206631000001,1.842978306,1.469041517,3.1216544589999997,0.724344923,2.806919176,2.806919176
247, OR,Corvallis,48.70792028,14.83276754,5.121956655,2.396789284,5.666673032,1.647348566,16.28929441,3.789990902,2.3549853730000003,3.1582115639999997,2.866110948,4.119995623,2.270867697,2.270867697,12.36424598,5.104441592,1.575659792,1.504479141,3.4739738019999997,0.70569165,2.950744662,2.950744662
248, OR,Eugene,48.67016634,13.916630300000001,4.712927789,2.218889239,5.1268320880000005,1.857981184,17.78459876,3.596958692,3.184230061,3.792723405,2.8921188489999996,4.318567755,2.07008963,2.07008963,12.11917201,5.052995668,1.9575474019999999,1.3574744859999999,3.049947772,0.7012066840000001,2.7796756339999997,2.7796756339999997
249, OR,Medford,48.77315356,14.09562081,4.867305235,2.2025791359999998,5.363218725,1.662517715,17.75224482,3.640628296,3.209798857,3.6761583030000002,2.8482302010000002,4.377429162,1.933407813,1.933407813,12.11892706,4.996474963,1.886948244,1.403942597,3.1740472110000004,0.6575140420000001,2.872953055,2.872953055
250, OR-WA,Portland-Vancouver-Hillsboro,48.83490873,14.77212621,4.682690598,2.354099874,5.635461172,2.0998745690000002,17.47686069,3.9411100360000004,3.118775467,3.456104898,3.015624077,3.945246211,2.438628444,2.438628444,11.19813079,4.395881717,1.805379457,1.372159343,2.855829861,0.7688804159999999,2.9491625889999997,2.9491625889999997
251, OR,Salem,48.81241078,14.26390339,4.719395496000001,2.286552475,5.526408166,1.731547256,17.75981443,3.7822886689999997,3.2802287710000004,3.6935918510000003,2.8888788639999996,4.114826278,2.19892359,2.19892359,11.67107508,4.752962108999999,1.82019861,1.316661901,3.0954772239999997,0.685775238,2.9186942780000003,2.9186942780000003
252, PA-NJ,Allentown-Bethlehem-Easton,48.84052994,14.16263422,4.682978018,2.156988352,5.466841856,1.85582599,18.10362772,3.797563648,3.2478425539999995,3.7141368089999998,3.049168625,4.294916087,2.176981332,2.176981332,11.47787449,4.589212847,1.8979184869999999,1.261396843,3.051176629,0.6781696859999999,2.91941218,2.91941218
253, PA,Altoona,48.71627351,13.63152339,4.917716208,1.910882264,5.083020371,1.7199045480000001,18.22943767,3.657437392,3.323743355,3.84163548,2.815437993,4.591183453999999,1.836701723,1.836701723,12.20817574,5.239222589,1.88721372,1.257757563,3.196278439,0.627703433,2.8104349739999996,2.8104349739999996
254, PA,Erie,48.70352991,13.975866,4.758554392,2.162393853,5.1387495030000006,1.9161682480000002,17.64512888,3.6614245619999997,2.875688827,3.7522792369999998,3.009431918,4.346304334,2.059996443,2.059996443,12.2962251,5.104700028,2.001354209,1.3304181370000001,3.1940029119999997,0.665749813,2.726313495,2.726313495
255, PA,Harrisburg-Carlisle,49.05832098,14.658922199999996,4.623601528,2.20312611,6.002526277,1.8296682869999998,17.94679445,4.149604974,3.095534598,3.456220684,3.148452493,4.096981702,2.460354065,2.460354065,10.81425186,4.299965604,1.69498516,1.278317295,2.863562281,0.6774215170000001,3.177998408,3.177998408
256, PA,Johnstown,48.8564118,14.08018097,4.910746391,2.0393404630000003,5.503726324,1.626367796,18.07740059,3.79600212,3.154249444,3.698729619,3.0817270430000003,4.346692364,1.979481848,1.979481848,11.71197977,4.956260633,1.7360804140000001,1.23473829,3.145131006,0.639769431,3.007368612,3.007368612
