,State,Metropolitan Areas,Automation Index,Race with the Machine,Interpersonal Task,Administrative Task and Communication,Race against the Machine,Information Processing,Routine Problem Solving,Vehicle and Equipment Operation,Machine Control,General Physical Task,Race ahead of the Machine,Systems Thinking,Creative and Critical Thinking,Running a Different Race,Equipment Maintenance,Dynamic Physical Task,Hazardous and Group Task,Conflict Resolution,Management and Supervision
135,KY,Bowling Green,0.006553627262885997,0.0176071519231977,0.011345248236566338,0.006261903686631334,-0.02074813643612622,-0.00589584691222398,-0.0029184835614315123,-0.002224212448246096,0.00030548551285033634,-0.01001507902707495,0.0017099562395174429,0.002026263042948062,-0.00031630680343059514,0.007984655536297292,-0.002647370233441561,-0.004258361350193952,0.0031536038608656336,0.006050175181047883,0.005686608078019261
136,KY,Elizabethtown-Fort Knox,0.008282131503641044,0.030000892588827807,0.01413399606815064,0.015866896520677208,-0.021924545710588272,-0.0017343184510546505,0.0004208629008628021,-0.0037877477096233056,-0.003993267413351237,-0.012830075037421895,0.0027304479896091416,0.002730977748593254,-5.297589841281314e-07,-0.002524663364207508,-0.006628372143412848,-0.008853801256879942,-0.00017811069397993815,0.00783249551591332,0.005303125214151914
137,KY,Lexington-Fayette,0.004406055187726521,0.014415225537614415,0.011683480818660108,0.0027317447189542307,-0.017776412742812192,-0.0041804929426617135,-0.0045930517862962155,-0.0016190930162705214,-0.0009965917304387804,-0.006387183267144964,0.0014972010082818926,0.001274752595299168,0.00022244841298276263,0.006270041384642404,-0.00579065789725336,-0.0007209409313191986,0.0010046954328207169,0.006233700907557722,0.00554324387283657
138,KY-IN,Louisville/Jefferson County,0.006602507093554422,0.01500335339427357,0.008124434789584765,0.00687891860468874,-0.013940632875495074,-0.004837825969451551,-0.0023652291312337703,-0.0008621918462011491,-0.00026683134191115773,-0.005608554586697477,-0.0006164308696185866,0.000654923510281704,-0.0012713543799002284,0.006156217444394403,-0.0033875301539839924,-0.001117960461396679,0.0021376439920719123,0.00410682004532828,0.004417244022374863
139,KY,Owensboro,0.006775284921439362,0.01418357951930732,0.009506226672105336,0.00467735284720186,-0.01269000506214965,-0.005784367759302796,-0.0030932704719132953,0.002482263685281219,0.0002626080226441896,-0.006557238538858971,-0.00045298257659995647,0.0006843130335430577,-0.0011372956101430196,0.0057346930408817,-0.004098474071617692,-0.001744726960065758,0.0024976025337515788,0.003933159949342145,0.005147131589471412
140,LA,Alexandria,0.006470506789725772,0.02020870709840636,0.010511547257255343,0.009697159841150993,-0.01753509917892096,-0.002004019413542834,-0.0038084203172520717,-0.00739530817879664,-0.001810785657516984,-0.0025165656118124324,-0.0004104170713230861,3.975650929183977e-05,-0.00045017358061490154,0.004207315941563232,-0.007069030060939394,0.0008202616671277517,0.00011491895100700088,0.007734729797831422,0.002606435586536501
141,LA,Baton Rouge,0.005030345894239507,0.007693892866022471,0.006545689029747705,0.0011482038362748484,-0.010856400300421898,-0.00681406083347362,-0.005622640842016671,0.002390774014895257,0.0008310451243139574,-0.0016415177641408288,-0.002354224419306987,-0.0009462874775545779,-0.0014079369417524107,0.01054707774794533,-0.0034961551707140093,0.0025458214290112954,0.003981349119714879,0.004554643876241594,0.002961418493691557
142,LA,Houma-Thibodaux,0.0055852908435569115,0.017707104817513822,0.010490092546224128,0.007217012271289756,-0.01904287814469624,-0.0036765221295117258,-0.002009740032690055,-0.004286939147382768,-0.003871426505146929,-0.005198250329964772,5.973711649515795e-05,0.00031421105954242996,-0.00025447394304728074,0.006861327054243943,-0.005209675483935874,0.000991785202132375,-0.0004962441430746908,0.007198296536188892,0.004377164942933215
143,LA,Lafayette,0.0035268857314215696,0.013194168385715688,0.01091244423355832,0.002281724152157313,-0.02047464522949444,-0.005474700487311593,-0.005714219863150218,-0.004665826295800314,-0.0009690574394453574,-0.0036508411437869695,0.00044704179476633826,-0.0004811972673043497,0.0009282390620707207,0.010360320780434085,-0.007324325771787837,0.00044859937697918484,0.0019889074484607944,0.010094011179285878,0.0051531285474960475
144,LA,Lake Charles,0.005091697462441036,0.00951563616736302,0.006500474157905632,0.003015162009457506,-0.013114669672459443,-0.006256854967955635,-0.005414896774216339,0.0010129845009678245,-0.0005235600352101813,-0.0019323423960451308,0.0002737172329137054,0.00034458173318831914,-7.086450027458599e-05,0.008417013734623141,-0.0036930396654991783,0.0007752041860983258,0.003601620125528407,0.002649358258066344,0.005083870830429245
145,LA,Monroe,0.0045609544162082405,0.012751082394837812,0.009374822196469776,0.0033762601983680363,-0.017284552632078842,-0.005579788962937142,-0.0053899352661498645,-0.0009619775674061526,-0.002231979166869389,-0.003120871668716281,-0.0008692628253932425,0.0005565247617626261,-0.001425787587155853,0.009963687478842577,-0.00522908497719779,0.0014654114530716009,0.002343501125613961,0.006976770499061222,0.004407089378293538
146,LA,New Orleans-Metairie,0.0045818155085803345,0.011870930208972105,0.00939086311213323,0.002480067096839025,-0.0175068408942797,-0.00501583590672921,-0.005193179643807278,-0.004144475471290064,-0.0010536728729391778,-0.0020996769995139594,-0.00026323885453636425,0.00022629975684206226,-0.0004895386113784109,0.01048096504842444,-0.005201652454082401,0.0013560820496196085,0.0019891367907244675,0.006816465005418104,0.005520933656744654
147,LA,Shreveport-Bossier City,0.0053415700492945315,0.014589575607097284,0.011260973174156716,0.0033286024329405033,-0.017629338927912463,-0.004979638558412922,-0.004745992902914643,-0.003139645273020832,-0.0005107459875220328,-0.0042533162060420645,-0.0005344559303741003,0.00035740822102070004,-0.0008918641513948021,0.008915789300484006,-0.00482703662209007,0.00023274142820828286,0.002335492561681543,0.0066528691531238604,0.004521722779560385
148,MA,Barnstable Town,0.006751200141294157,0.014424902195242603,0.009649679276037321,0.004775222919205249,-0.014323990995681712,-0.004934892751545565,-0.003783510614169303,-0.0014880350858712914,-0.00013904453329934355,-0.003978508010796218,0.00126127260962048,0.002239340349678898,-0.0009780677400583748,0.005389016332112723,-0.004995878855598251,-0.004610076828262276,0.0017009049232598605,0.005284553572277785,0.008009513520435621
149,MA-NH,Boston-Cambridge-Nashua,0.004268152205558985,0.009340962159640505,0.00481056571722166,0.004530396442418663,-0.0153730866516614,-0.0009085164825118412,-0.004077511217833021,-0.0031411444752154558,-0.0017479363803080616,-0.00549797809579302,0.005788914860465413,0.0050899692567846,0.0006989456036808166,0.004511361837114147,-0.003374785946518584,-0.0027501596895252237,0.00098342081962087,0.00434354244909736,0.005309344204439685
150,MA,Pittsfield,0.0036023474783876135,0.010113588880897278,0.010002319503437676,0.00011126937745955383,-0.018077664971659912,-0.005577386807884277,-0.0064553842204770895,-0.0003833863040685337,-0.00039140161674819715,-0.005270106022481812,-0.00019815604699907619,0.002087492795168934,-0.0022856488421680275,0.01176457961614927,-0.003820182878701471,-0.0006323119461857582,0.0031854011250038484,0.005689809890196511,0.0073418634258361455
151,MA-CT,Springfield,0.003741053038917308,0.012283757782952641,0.00817201406364857,0.00411174371930393,-0.017933712868221957,-0.0042210069091683095,-0.00521124389700306,-0.0015951362073613337,-0.0023945117667606287,-0.004511814087928653,0.0020687110357803795,0.002033501826724989,3.520920905542707e-05,0.007322297088406676,-0.0056198173128409025,-0.0007258845572607474,0.001506434376899117,0.00662724120256921,0.00553432337903996
152,MA-CT,Worcester,0.0036779420024619647,0.0071636782003027125,0.006328536452340751,0.000835141747961822,-0.012303511277654944,-0.005008666266043224,-0.006249250308709584,0.0006699593452737032,0.0007844964214491387,-0.002500050469624968,3.438195402690608e-05,0.0005783266916647467,-0.0005439447376378165,0.008783393125786909,-0.004543092478318578,0.00023704674606440931,0.002401400262348849,0.005731320492113827,0.0049567181035784285
153,MD,Baltimore-Columbia-Towson,0.004749219152364426,0.011841251061264824,0.007037639670366414,0.004803611390898237,-0.013211449071654864,-0.00406215266489382,-0.003338713445630928,-0.0010843188703600765,-0.0009293393085328776,-0.003796924782237122,0.0015060849235511847,0.001936474177585152,-0.00043038925403394984,0.004613332239202822,-0.0045122046044013715,-0.0016897158201460427,0.0015677745114650937,0.004251749790924894,0.004995728361360228
154,MD-WV,Cumberland,0.005868778016070497,0.023354831198371548,0.014414803228538291,0.00894002796983321,-0.021274481467832982,-0.006851606302306343,-0.0042660756222166266,-0.0013354778331624087,-0.0017343502438693474,-0.0070869714662782435,0.0006042742817275945,0.0019620917636661624,-0.001357817481938568,0.0031841540038040905,-0.0040795289980939215,-0.005795052714282718,0.0015592209627733056,0.005093046087108526,0.006406468666298896
155,MD-WV,Hagerstown-Martinsburg,0.005165100504869624,0.014702387150115641,0.010990253471571232,0.003712133678544491,-0.0201090180546323,-0.006516071710453274,-0.003236050077166479,0.0010270815179989554,-0.0021891007880758644,-0.009194876996935664,0.0007211915025839705,0.0021216053316817727,-0.001400413829097804,0.009850539906802595,-0.003099925164121598,-0.002771983520061132,0.0033752330221132197,0.006461299598702452,0.005885915970169678
156,MD-DE,Salisbury,0.005517109578184853,0.000147608361530549,0.005212365726521638,-0.0050647573649910405,-0.006416218008515384,-0.0096536380612713,-0.006660081515067293,0.002007270915146589,0.006920309332464007,0.0009699213202126328,-0.004265626137476223,-0.0009755265768161043,-0.0032900995606600647,0.016051345362645825,-0.0033308312837393994,0.003160114781156229,0.005427638185209374,0.005393158654612901,0.005401265025406724
157,ME,Bangor,0.004427332328814704,0.014983399277624763,0.01058986824862928,0.0043935310289955065,-0.01883728868367318,-0.005390547508462454,-0.004725474193955839,-0.0045372356456745535,-0.0012251530802162985,-0.002958878255363999,-0.0015610380867217347,0.00010827061654301516,-0.001669308703264729,0.00984225982158507,-0.006845634124191591,0.002166475927094673,0.0023801646784415782,0.0076780482434024985,0.004463205096837879
158,ME,Lewiston-Auburn,0.004739325883183709,0.010499418498939692,0.006349204509263379,0.00415021398967632,-0.012745716643795424,-0.005072793553228608,-0.0050664851980229825,0.0005615525298035065,0.0010978044004519118,-0.004265794822799235,0.0010277186126730897,0.0017941207511620336,-0.0007664021384889211,0.005957905415366144,-0.0035002916227709828,-0.0007882625700674424,0.0033853902126329623,0.003641642365027557,0.0032194270305440434
159,ME,Portland-South Portland,0.0046180583159162744,0.01281296424150945,0.007701717032027891,0.005111247209481563,-0.016754261279407708,-0.004194577009650376,-0.004720815626203599,-0.004325706064677463,-0.0013382470339873484,-0.0021749155448888904,0.0019292899303449962,0.002254920850324752,-0.00032563091997986696,0.006630065423469418,-0.0061301326979090074,0.0013321612018528176,0.001211072159014795,0.0048545765249543025,0.005362388235556535
160,MI,Ann Arbor,0.0014717035068049222,0.020745145865330147,0.008231580859254892,0.01251356500607545,-0.024589993489916303,-0.003565124467292194,-0.005319324455297925,-0.004328142435721043,-0.0038410695825979134,-0.007536332549007242,0.009329654308208285,0.0029183018050263805,0.0064113525031818976,-0.004013103176817523,-0.009068383370353702,-0.004411865851446754,-6.583069970481775e-05,0.0021463711101317173,0.007386605634556021
161,MI,Battle Creek,0.004462181198542192,0.008350484040263256,0.007671579652873517,0.0006789043873897879,-0.012396837215698177,-0.008185318871059999,-0.0044121062360176965,0.001391374958888178,0.0010910794226712784,-0.0022818664901799453,-0.0008927957733374446,0.0011569027330010134,-0.002049698506338457,0.00940133014731434,-0.005285632682677927,-0.0005907121745686097,0.004009669607497192,0.0064061066932203856,0.004861898703843275
162,MI,Bay City,0.006536181758863446,0.01971623924404681,0.012613627313658277,0.007102611930388546,-0.01948347477281745,-0.005354557638640765,-0.0019819768333301647,-0.0022579914439359553,-0.0002766112334107521,-0.009612337623499834,0.0011224163385131422,0.0014056756023554694,-0.00028325926384233785,0.005181000949120772,-0.004416945672532747,-0.007877674638969108,0.002375313078639397,0.0071261754741064045,0.00797413270787682
163,MI,Detroit-Warren-Dearborn,0.006115513020414132,0.011373724724311668,0.0055664534804499574,0.0058072712438617035,-0.015900487705115485,-0.00325698516251198,-0.0004904644136906404,-0.0021664284889664413,-0.0016025679262108641,-0.008384041713735559,0.005010476073315778,0.004735676317767378,0.0002747997555483661,0.005631799927902359,0.0004784553945950086,-0.004651667586561006,0.002593925737422016,0.0028805816103911405,0.004330504772055165
164,MI,Flint,0.005928416000914594,0.014879503843916982,0.00970341785310594,0.005176085990811111,-0.017075176452489654,-0.006124516278809354,-0.0028056606634707104,-0.00020931902209378459,-0.0003667672479187936,-0.007568913240196999,0.001041200785095047,0.0019467126767410239,-0.00090551189164597,0.007082887824391788,-0.0014698535532304616,-0.005283907779655332,0.0033350013833256392,0.00429916360527887,0.006202484168673037
165,MI,Grand Rapids-Wyoming,0.004890496523583089,0.0054121302148213285,0.00408175252727174,0.0013303776875496429,-0.011942394015378777,-0.007449040855806276,-0.004709422683922118,0.0010877996989230863,0.0006849924735020385,-0.0015567226480754856,0.00028418336132646216,0.0012724976214002533,-0.0009883142600737964,0.01113657696281431,-0.0023312869016502355,0.0015343705929125595,0.004652887076043673,0.00343973467375586,0.0038408715217524243
166,MI,Jackson,0.005555239509757115,0.014867431664133415,0.008904713766797509,0.005962717897335851,-0.019494518832220503,-0.005044157707710086,-0.0008055375808891442,-0.0012006468681623544,-0.001206178038084985,-0.01123799863737393,0.001312616715442992,0.002794363621317936,-0.0014817469058749366,0.008869709962401467,-0.0013331608990981914,-0.00547030029456487,0.004240107264828853,0.005408133657349719,0.006024930233885981
167,MI,Kalamazoo-Portage,0.005160466151147625,0.0158234087740044,0.01070951574178918,0.005113893032215225,-0.018304359528280214,-0.006262688203853423,-0.0031646951912347662,-0.002848820251344468,-0.0004600039158505869,-0.005568151965996977,0.0015879599449572163,0.002183611183129805,-0.0005956512381725608,0.006053456960466247,-0.004466004990118736,-0.0020253665424568093,0.0019171769646813828,0.00495547393878111,0.0056721775895792895
168,MI,Lansing-East Lansing,0.004268162194774604,0.014619155956449791,0.008038625708668645,0.006580530247781213,-0.01836527735668475,-0.005477005615444098,-0.004406634281160532,-0.0003380401508938091,-0.0013762366734726625,-0.0067673606357136545,0.00441267094073438,0.0036844253943206853,0.000728245546413691,0.003601612654275221,-0.0026857172171813604,-0.004593463958386321,0.0025468170154702738,0.002832743896372745,0.005501232917999885
169,MI,Monroe,0.0071240974489743545,0.029730932107415318,0.01560676168097121,0.014124170426444038,-0.028861125709518883,-0.006353451830083297,0.000533573910454839,-0.006717148616072603,-0.003448731462953988,-0.01287536771086384,0.0036612798290326896,0.0032149151438024565,0.0004463646852302453,0.002593011222045166,-0.005506134842586889,-0.006027165372861909,5.715846989176598e-05,0.006969960132601996,0.007099192835000231
170,MI,Muskegon,0.006088931004839371,0.011487295703985335,0.009788131801236123,0.0016991639027491082,-0.015373559221969368,-0.010190621725403087,-0.003958699549715519,0.0046511803380005845,0.0016420576227784214,-0.007517475907629746,-0.0001633883764143099,0.001361639524181047,-0.0015250279005953606,0.010138582899238052,-0.0011396782305939936,-0.0040592823097989825,0.006598742816399938,0.002600293720737383,0.006138506902493722
171,MI,Niles-Benton Harbor,0.004890442290599596,0.008867959916254359,0.009498446591116956,-0.0006304866748625264,-0.01403277198370767,-0.011959307590198098,-0.009067308281495538,0.0011004037889091184,0.005264774189758697,0.000628665909318156,-0.004532405399364333,-0.00145931693326656,-0.0030730884660977835,0.014587659757417187,-0.0033489073670640995,0.003908586160658242,0.004790478972845493,0.004972823825360087,0.004264678165617455
172,MI,Saginaw,0.004422174222634412,0.019287228889690842,0.014526840398809068,0.004760388490881694,-0.02324112205697315,-0.00887884311321644,-0.003505491233560379,-0.0034763359884870185,-0.0012233851569842561,-0.006157066564725054,-0.0019296414079353133,-3.3818486102501696e-05,-0.001895822921832831,0.01030570879785192,-0.004727410809813419,-0.0007830221128055509,0.0031003410092752537,0.007521302887786067,0.005194497823409571
173,MN-WI,Duluth,0.006295003171499725,0.01840250904591557,0.011099150493951923,0.007303358551963666,-0.01735759197281314,-0.0028909079823850464,-0.003533250546803653,-0.005414237007990812,-0.001790690954092091,-0.0037285054815415493,0.001104118635326147,0.0016012420755742822,-0.0004971234402482358,0.004145967463071415,-0.005091174890996378,-0.002801037016876305,0.0008091136082899603,0.0057082699249751115,0.005520795837679031
174,MN-WI,Minneapolis-St. Paul-Bloomington,0.003695477848929818,0.0122606080625116,0.00856720493247879,0.0036934031300327602,-0.01586175760002284,-0.004178275770237653,-0.004075559753771607,-0.002427791857078695,-0.001532872908373499,-0.0036472573105613827,0.0011822981429747484,0.001399733809046403,-0.00021743566607164078,0.006114329243466332,-0.005504641884527633,-0.00023017693506205414,0.0014977518764498624,0.0063095152340602,0.004041880952545963
175,MN,Rochester,0.002748272446124023,0.008686599562207242,0.009789072832613786,-0.0011024732704065787,-0.014861537252820828,-0.013890635187166444,-0.011099239228634143,0.004329990077936789,0.001987776609224154,0.003810570475818863,-0.004659929835214852,-0.002416195910069658,-0.0022437339251451427,0.013583139971952374,-0.0051362435709390595,0.0042353653429391055,0.004638606270460428,0.005491737094476333,0.004353674835015569
176,MN,St. Cloud,0.006683076312535452,0.013668519520031744,0.008470687392200901,0.005197832127830661,-0.012889218393329209,-0.006353381151537576,-0.003728641048975599,0.001729077521972787,0.0006505583560898338,-0.0051868320708786725,-0.0005201867000424742,0.0013023664550485886,-0.001822553155091045,0.006423961885874852,-0.0012540596820547964,-0.003415389423413122,0.003530703092544725,0.0036701192180280603,0.0038925886807699883
177,MO,Columbia,0.005570442018136501,0.014092116831641743,0.008590292768841221,0.005501824062800517,-0.015433253498734534,-0.00498271885532746,-0.0034668046418554962,-0.0034112634479856532,0.0013712915434968727,-0.004943758097062796,-0.0006743490267946613,0.0014675006588255569,-0.0021418496856202007,0.007585927712023988,-0.004051147445377136,-0.0008574257428345944,0.0012386235131574069,0.005724357287560274,0.005531520099518032
178,MO,Jefferson City,0.003592166738835667,0.017368240722806794,0.010201073580828668,0.007167167141978056,-0.020669957868682698,-0.0058726785652817035,-0.005820095687424552,-0.0032133839594551405,-0.0002358380691629275,-0.005527961587358361,0.00010087646292080558,0.0006681040089837817,-0.0005672275460629901,0.006793007421790592,-0.004299824161410518,-0.0012047847137379721,0.002793722704438457,0.005805844561457701,0.00369804903104292
179,MO,Joplin,0.00581719811387893,0.01769423605769706,0.01082784944459865,0.006866386613098303,-0.020628687575270397,-0.006057486634189372,-0.00240286204435345,-0.003281835931107681,0.00011292057065245137,-0.008999423536272373,0.0022385965814460678,0.001664764496864887,0.0005738320845811787,0.006513053050006351,-0.0045339279185061905,-0.0030099259076186435,0.0036576119188977962,0.005353070490089283,0.0050462244671441005
180,MO-KS,Kansas City,0.005175991280843839,0.014011244197872185,0.008135073868960292,0.005876170328911821,-0.014548788815170329,-0.0044862481930451606,-0.0037123857683916336,-0.001549118888830539,-0.00040482399101114333,-0.004396211973891825,0.00023411185210841373,0.0012916180606611163,-0.0010575062085526263,0.0054794240460329935,-0.004619546542201394,-0.0007921420069409296,0.0015454810843133215,0.004963025733324834,0.004382605777537164
181,MO-KS,St. Joseph,0.005399447577398409,0.018370932197719902,0.010372583242243669,0.007998348955476318,-0.02104287448268349,-0.005958145257239426,-0.002553195366259857,-0.0023956437289399182,-0.0018893164170412679,-0.008246573713203045,0.0031792026145256763,0.002791194883123469,0.00038800773140220887,0.004892187247836216,-0.0029478075017457463,-0.006133942202732418,0.0027372853308485906,0.005585130967844146,0.005651520653621626
182,MO-IL,St. Louis,0.005190509693359269,0.013867486755203051,0.008324263737676252,0.005543223017526772,-0.015506397411205438,-0.004146828006050131,-0.002984480693722688,-0.002540907152720741,-0.0006136800457468942,-0.005220501512964985,0.00046433033672625684,0.0011402598044297982,-0.0006759294677035378,0.006365090012635077,-0.0048980176668397294,-0.0014213252526239367,0.0019520843711667288,0.005593369791938023,0.005138978768993979
183,MO,Springfield,0.004477235971193204,0.012763455451609606,0.008489133632473986,0.004274321819135681,-0.01639589151889065,-0.007306708373120399,-0.004635658038504291,0.0007110339879651054,0.00039956582634575327,-0.005564124921576805,-0.0001818173549256799,0.0010363886495457274,-0.0012182060044714435,0.008291489393399605,-0.0047951231749040245,-0.0011772144542273116,0.002842924462991267,0.006439759527248141,0.00498114303229154
184,MS,Gulfport-Biloxi-Pascagoula,0.00672669975008805,0.01212535437848332,0.009011203593113998,0.00311415078536937,-0.014542611761393681,-0.004690725546337989,-0.004256306253866257,-0.0007496763979418648,0.002614877510537676,-0.007460781073785206,0.0005632698501184807,0.0007709327726792524,-0.000207662922560789,0.00858068728287967,-0.001482787784817155,-0.003096365029410769,0.001826401453203938,0.0058580470026319215,0.005475391641271771
185,MS,Hattiesburg,0.006637543575568783,0.02124449710069133,0.01267381477692004,0.008570682323771471,-0.016721801166314082,-0.005640830224416304,-0.0038491032121218205,0.000369501820190056,0.0012329651487147618,-0.00883433469868078,-0.0007399459493110591,0.0003864553045570384,-0.001126401253868134,0.0028547935905024746,-0.004534767928294138,-0.004969391917409242,0.0015711367165141196,0.005479245203241188,0.005308571516450523
186,MS,Jackson,0.00531440447170406,0.0137032359007377,0.008745194845254912,0.004958041055482815,-0.016193471361256626,-0.0034518779732619284,-0.005173895311209445,-0.0017087586268830224,0.00021296362056412443,-0.0060719030704663455,0.001534048131765782,0.0014583027709439368,7.574536082184669e-05,0.006270591800456915,-0.00407271045035592,-0.0015225937981495352,0.0021718050707635887,0.0043322752323335595,0.005361815745865211
187,MT,Billings,0.005334162899296224,0.0146848208328869,0.009055767547726287,0.005629053285160557,-0.02150034924163036,-0.004235730135405777,-0.004928580124320743,-0.0053347821620364074,-0.0008941849772300287,-0.006107071842637417,0.002900559632463891,0.00259426650969658,0.00030629312276727466,0.00924913167557595,-0.002402512426689332,-0.004090506524281848,0.002569950340002645,0.006769662861275207,0.006402537425269304
188,MT,Great Falls,0.007681013695458982,0.016786442715185982,0.009022919921780607,0.007763522793405407,-0.015718038213827945,-0.006245061690653607,-0.005423005522330937,-0.0010811046902121854,0.0017909980275628184,-0.0047598643381940595,-0.0016002510556260773,0.0002076510338375106,-0.0018079020894635788,0.008212860249727144,-0.0017207089606376851,-0.003342985142454534,0.0035291402936598157,0.004559843707589418,0.005187570351570124
189,MT,Missoula,0.0061755351696523575,0.016442005383548744,0.009331622031310641,0.007110383352237974,-0.020167280631415815,-0.0039613809583406425,-0.004686798622716919,-0.002818372066427939,-0.0020280908398707144,-0.006672638144059578,0.0021089102317024926,0.002698782237505578,-0.0005898720058030785,0.007791900185816686,-0.0022530261899074144,-0.0044197149445759365,0.0015211563788348342,0.006891143364601858,0.006052341576863339
190,NC,Asheville,0.0069455109000439155,0.01751875607100188,0.011838017297715107,0.0056807387732868975,-0.01580914713952608,-0.004546418643953963,-0.0022141424550265604,-0.0038941539200037225,-0.000562179935717496,-0.0045922521848243405,8.486731480312343e-05,0.0005392078099787888,-0.0004543404951756861,0.005151034653764514,-0.004581955986694232,-0.0016726083235538008,0.0015118713216459025,0.005332155342896619,0.0045615722994700285
191,NC,Burlington,0.0060787338044844255,0.01630862696087576,0.014022186549986076,0.0022864404108897253,-0.01818648772106476,-0.010593924223389804,-0.003716375503807365,-0.00048178583743496017,0.0017322602018708321,-0.005126662358303454,-0.002437081758732626,-0.001541158299884002,-0.0008959234588486152,0.01039367632340571,-0.005125016484949282,-0.0003919877409927705,0.005228350533199894,0.006270625117913768,0.0044117048982341206
192,NC-SC,Charlotte-Concord-Gastonia,0.006316076376150059,0.012897989822600152,0.007826217601738468,0.005071772220861824,-0.012491708228504315,-0.003771438282673649,-0.003179796130902586,-0.0017168168208204144,0.0006049981782955441,-0.004428655172403179,0.0010090182355453267,0.0015708335469398554,-0.0005618153113945597,0.004900776546508417,-0.003540047600474393,-0.0010576195242593608,0.001666891729972815,0.004037896876872633,0.003793655064396721
193,NC,Durham-Chapel Hill,0.0033737446586526447,0.019088044308263843,0.010659334342698508,0.008428709965565287,-0.01629866034615568,-0.002294376093107037,-0.0035233914565642797,-0.004139001125417003,-0.0013954725261546633,-0.004946419144912666,0.0024908481112512967,0.0005955578237172679,0.0018952902875339801,-0.001906487414706476,-0.008525061584786286,-0.002984906006440025,-0.00012581421443168955,0.0048555826063759215,0.004873711784575597
194,NC,Fayetteville,0.008213055203717791,0.022066699270374857,0.013805615204773051,0.008261084065601852,-0.016597777517437934,-0.004493105090225026,1.9817405787249387e-05,-0.005662402584480947,0.0008725834603719729,-0.0073346707088911825,0.00196125681050386,0.001451244967947067,0.0005100118425567893,0.0007828766402769027,-0.005538415050816477,-0.005632100528557185,0.0018819358067069453,0.0039367802531248474,0.0061346761598187775
195,NC,Goldsboro,0.009759827508422914,0.017673346704874183,0.011861731174784292,0.005811615530089985,-0.010763597913612505,-0.005091827263835048,-0.001801926282758319,-0.0020482049565872656,0.0028356268656297558,-0.00465726627606166,-0.0020107129248833656,-0.0004905294805906835,-0.0015201834442926613,0.0048607916420446975,-0.0023403711616097537,-0.0018412842389112988,0.0035335537057372,0.0014313461927333224,0.00407754714409525
196,NC,Greensboro-High Point,0.0059559490478302566,0.012675100469361723,0.008393448563226713,0.004281651906134838,-0.013015976766628272,-0.005378727371325255,-0.0037618261194574186,2.173048827824181e-05,0.00032505550345042483,-0.004222209267574238,-2.4589255237232602e-05,0.0005543340340766149,-0.0005789232893138942,0.006321414600334557,-0.0039045103019723533,0.00012790104404349079,0.00253457549840698,0.003958357250828395,0.0036050911090280404
197,NC,Greenville,0.008374998887985874,0.02111697107055062,0.012639892642477349,0.008477078428073173,-0.013207026068897315,-0.004006958880017107,0.0015043609853083867,-0.005528357838773323,0.0007749372430637461,-0.005951007578479009,0.0005317935993299668,0.0010452358146520804,-0.0005134422153220858,-6.673971299742122e-05,-0.00504469606980525,-0.0047114553592615405,0.0012920626093206875,0.002979816970885785,0.005417532135862907
198,NC,Hickory-Lenoir-Morganton,0.007973548100000005,0.015183573629029641,0.009681339656129322,0.0055022339729002565,-0.010978319151523195,-0.004289650909912391,-0.0007083901636601303,-0.0022243921548503252,0.00012015277173901828,-0.003876038694839358,4.765254001421956e-05,0.0007304600625261358,-0.0006828075225118971,0.003720641082479936,-0.0015187159895770908,-0.0014370791596774039,0.001634944315295081,0.0016243098077513632,0.003417182108687985
199,NC,Jacksonville,0.009288369282380748,0.02266122147684009,0.01547991574891744,0.00718130572792272,-0.01584969706439121,-0.006817439352995218,-0.002949214095721548,-0.0016356589638607394,0.005031493216729386,-0.009478877868543116,-0.0026090076905646784,0.0006276598163039455,-0.00323666750686865,0.0050858525604961504,-0.0042901832483261465,-0.006497005737458143,0.0027688978729853227,0.005202449831627584,0.007901693841667513
200,NC,Raleigh,0.00630885098603684,0.015423482514864,0.008850838559155513,0.006572643955708446,-0.013271246739001373,-0.003808820110258661,-0.0020463927663981678,-0.002784356853975684,-0.00034254482162023384,-0.004289132186748611,0.0005413839274795787,0.0012419133381215385,-0.000700529410641991,0.0036152312826940596,-0.0045321195033515725,-0.001675142694991312,0.0010766774478288136,0.005147765281198733,0.003598050752009436
201,NC,Rocky Mount,0.007830696520741864,0.011459137858475174,0.008983586812888897,0.002475551045586312,-0.007586363490687725,-0.004800012055221129,-0.0025423799683202755,-0.001210738218287613,0.004037939409390699,-0.0030711726582494108,-0.002801902970191939,-0.0007379767884209357,-0.002063926181771012,0.006759825123146712,-0.003919258053395991,0.00021989248067652567,0.0034546626251553136,0.0034683235028874285,0.003536204567823421
202,NC,Wilmington,0.007931935955281244,0.020426783962024547,0.01182469187392024,0.008602092088104274,-0.01666182635465424,-0.003478172085785783,-0.0006302475280969207,-0.005944696234351069,-0.0006856020502074255,-0.00592310845621305,0.0018931634055362747,0.001877327482498175,1.5835923038137745e-05,0.002273814942373997,-0.0042674821638703465,-0.004734965235572694,0.00035430639713237433,0.005354061542814398,0.0055678944018702605
