,Job Code,Job Title,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
330,37-3011,Landscaping and Groundskeeping Workers,0.940867035,-2.323081082,0.0,-0.093614956,0.0,-2.229466126,-2.269887155,0.0,-1.294981483,0.628859198,-0.040475175,-1.563289695,-0.015758464,-0.015758464,5.549593735,3.412851913,0.199973715,-0.409577289,2.3262043390000002,0.020141056,0.0,0.0
331,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",-0.010716551000000001,-3.850887433,-0.37956950700000003,-0.8815786259999999,-0.083458955,-2.506280345,4.46957276,-0.807682439,4.978186288,0.41256731,-0.253836071,0.140337673,-2.47421599,-2.47421599,3.45115342,1.397762432,2.339935156,-0.580511276,0.293967109,0.0,-1.606339309,-1.606339309
332,37-3013,Tree Trimmers and Pruners,0.828191931,-1.895056855,-0.752201137,-1.6091286830000002,-0.09274769199999999,0.559020657,2.995485993,-0.34214005,-0.274915943,1.759723028,1.420208669,0.432610289,-0.243939078,-0.243939078,1.28105649,2.057404303,-0.098103629,-0.58793379,-0.269167096,0.178856702,-1.309354619,-1.309354619
333,39-1021,First-Line Supervisors of Personal Service Workers,1.8470410309999998,5.6423715460000015,2.860505312,1.5135817790000001,1.26382879,0.004455665,-2.26965661,1.1225129059999999,-1.319163592,-0.300311937,-0.38533053,-1.387363457,-2.934825698,-2.934825698,0.358541481,-0.3560235920000001,-0.9195885009999999,1.702635081,0.093707443,-0.162188951,1.050610312,1.050610312
334,39-2011,Animal Trainers,0.617845005,-3.587424533,-2.01165662,0.206598903,-0.5754396310000001,-1.206927185,2.044583234,0.278001299,0.588669478,-0.393622676,1.1039640929999999,0.467571041,-0.41979202200000004,-0.41979202200000004,2.221756964,1.221531259,0.698462329,0.718377099,-0.22381453899999998,-0.19279918399999998,0.35872136200000004,0.35872136200000004
335,39-2021,Nonfarm Animal Caretakers,2.761305945,-1.4022934519999999,-0.404343536,-0.711103603,0.26035072,-0.547197032,-2.10321781,-0.39500931100000003,-7.670332975,-1.3482766730000002,0.521072257,6.789328892,-0.404627219,-0.404627219,2.718778162,0.8136201679999999,2.5493964119999997,-0.46900821,-0.175230207,0.0,3.952666264,3.952666264
336,39-3011,Gaming Dealers,1.4242390759999999,-0.4023291020000001,0.140547976,-0.40733805,0.300947466,-0.436486494,-2.384184846,-1.332392882,0.08377975900000001,0.075566463,-1.6214505369999999,0.410312351,0.0,0.0,0.708298054,0.644485635,0.386633357,-0.287405023,0.5776963279999999,-0.613112243,3.50245497,3.50245497
337,39-3012,Gaming and Sports Book Writers and Runners,-0.919681663,-2.302894551,1.825600609,-1.028228995,-1.852208501,-1.248057663,-3.049415212,-1.192649262,-0.382358759,-1.940663414,0.282622983,0.18363324,0.0,0.0,5.324208281000001,5.311978536,1.9169234169999998,-0.7615516179999999,-0.221852888,-0.921289166,-0.891580182,-0.891580182
338,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",0.894962087,-0.589605896,1.114640911,-2.020562862,0.657603061,-0.341287006,-8.308435517000001,-0.134395414,-0.043683454000000004,-4.550757582,-0.348884078,-3.230714987,0.0,0.0,9.882177704,0.694838972,2.132332503,-0.19698478,7.251991007999999,0.0,-0.08917420300000001,-0.08917420300000001
339,39-3091,Amusement and Recreation Attendants,2.797895591,-5.992247838,-2.686064837,-2.8360975369999997,-0.470085465,0.0,0.7881498579999999,-0.223891303,-2.2745292040000002,1.23122876,-2.413651315,4.468992921,-1.499456219,-1.499456219,5.26930487,4.881399561,1.0672588170000001,0.585332756,-1.264686264,0.0,4.23214492,4.23214492
340,39-3092,Costume Attendants,0.697419582,-4.354841891,-4.180584103,-0.5618726079999999,0.362622255,0.024992565,0.838195458,1.855368247,3.085739152,-8.587682212,0.0,4.484770272,-1.022550388,-1.022550388,3.550709918,-0.350267405,0.770365231,4.267368778,-4.253705765,3.116949078,1.685906486,1.685906486
341,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",1.8912226840000002,6.16978817,9.772834431,-2.743685217,-0.8593610429999999,0.0,-0.753940127,-0.052873098,-3.04436237,3.6014425039999995,0.0,-1.2581471640000002,-0.044676506,-0.044676506,-3.4799488530000002,-0.501053655,-0.801361833,-5.232947071,3.0554137060000004,0.0,0.0,0.0
342,39-4011,Embalmers,1.902167891,-4.956648458,-2.194890096,-2.626088785,0.030142761,-0.165812339,5.581333079,-0.06466161200000001,2.1149719940000002,1.6707608330000001,0.372615201,1.487646663,-2.594946488,-2.594946488,2.425403443,0.161965253,1.3555293240000001,0.407152456,0.265665031,0.235091379,1.4470263159999999,1.4470263159999999
343,39-4021,Funeral Attendants,3.813030659,-1.361392406,-6.188958862000001,4.88898804,-1.060019973,0.99859839,-0.051468078,3.37863492,-2.656867316,-0.433714686,1.6164535580000001,-1.955974555,1.416695346,1.416695346,2.650610319,0.49670743,0.933446999,2.928934644,-1.7084787559999999,0.0,1.158585479,1.158585479
344,39-5011,Barbers,0.263990937,-6.064163196,-3.102378945,-3.514961112,-1.010796822,1.5639736830000002,1.381659756,0.0,0.0,-0.621882794,1.4980781419999998,0.5054644079999999,-0.751176165,-0.751176165,4.709715179,1.808962791,0.890463509,0.206206665,0.004352699,1.799729515,0.987955363,0.987955363
345,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",0.074108281,1.958349984,1.412059868,0.135306636,0.798021385,-0.387037905,-1.014193119,-0.241429675,0.0,0.26151141899999997,-1.166559093,0.132284231,-1.07470628,-1.07470628,-0.9861270740000001,0.503852309,-2.2646302609999998,-0.090242096,1.45288364,-0.587990666,1.19078477,1.19078477
346,39-5091,"Makeup Artists, Theatrical and Performance",-0.451032744,-5.766202448,-3.211444475,-0.931270287,-1.6880700309999999,0.064582346,5.908277527999999,0.137838283,2.092912138,0.759930033,-0.071027345,2.9886244189999998,-0.642716276,-0.642716276,-0.7671195759999999,0.722386518,-0.10569244300000001,-1.373673485,-1.705229066,1.6950888990000001,0.816728028,0.816728028
347,39-5092,Manicurists and Pedicurists,3.35396261,-9.237837076,-7.211028261,-2.48556641,-0.33075891,0.789516505,13.56478546,0.0,0.0,7.446435665,-0.205760515,6.324110315,-1.642509442,-1.642509442,1.749192576,0.0,3.364234955,0.075883054,1.4431693859999999,-3.1340948180000003,-1.079668913,-1.079668913
348,39-5094,Skincare Specialists,1.510690664,-7.430443995,-3.592801745,-1.537966094,-0.237202754,-2.0624734019999997,1.4510837509999999,-2.7282745289999997,0.0,3.053261735,-3.276340124,4.402436669,0.306429687,0.306429687,5.885319912000001,0.33567726299999995,1.640419078,1.0924800209999999,0.641296876,2.175446675,1.29830131,1.29830131
349,39-6011,Baggage Porters and Bellhops,-0.864476659,-0.5883178410000001,-1.601081314,1.102426259,-0.5218815170000001,0.432218731,3.582884421,-0.548480076,0.948517105,3.798920745,0.45541521,-1.071488563,0.260410233,0.260410233,-2.150980847,0.188116488,-1.5424485190000001,-1.728852165,0.932203349,0.0,-1.968472625,-1.968472625
350,39-6012,Concierges,0.162453533,6.57557498,3.1319086339999997,0.021302754,3.810403203,-0.388039611,-3.5127255689999997,-1.396144536,0.232692745,0.09762287800000001,-2.1314263469999997,-0.315470309,2.360359489,2.360359489,-5.717993337999999,-1.639356256,0.0,-0.71828581,-3.062493908,-0.297857363,0.457237971,0.457237971
351,39-9011,Childcare Workers,-0.016728306000000002,0.6773279459999999,0.021899948,-0.577039961,1.011232977,0.221234982,-2.4620294609999998,0.0,1.800062364,0.402826629,-6.766894216,2.101975762,0.313590265,0.313590265,1.7632159930000002,0.782983932,-0.122468361,1.611952185,2.341513758,-2.850765521,-0.30883305,-0.30883305
352,39-9021,Personal Care Aides,1.8613549969999998,-8.471761545,-7.454605054,1.285717462,-1.7098995080000001,-0.592974444,4.552934646000001,3.7650260839999996,-2.048041552,-1.524838397,-1.401137148,5.761925659,-1.32425516,-1.32425516,6.997758862,4.72908068,-0.382475754,0.468501536,2.182652401,0.0,0.106678193,0.106678193
353,39-9031,Fitness Trainers and Aerobics Instructors,-0.08334960599999999,-8.576656482999999,-2.821119453,-2.732346433,-1.001283712,-2.021906885,2.713446489,-1.1568146609999999,0.443457741,0.129019653,-0.375463906,3.673247663,-0.717685482,-0.717685482,6.49754587,6.6408079660000014,0.0,-0.677920926,0.11097781699999999,0.423681013,0.0,0.0
354,39-9032,Recreation Workers,1.2119973609999999,3.676599875,0.805837428,2.242343199,0.472503425,0.155915823,0.193623023,3.133680855,-0.988873537,0.120904521,-1.622937745,-0.44915106899999996,-2.782973915,-2.782973915,0.447232311,1.724900359,0.08960321800000001,-1.286998645,0.539435552,-0.619708174,-0.32248393399999997,-0.32248393399999997
355,39-9041,Residential Advisors,0.634086922,-2.918069519,1.521303695,-3.404142237,-1.172805404,0.137574427,1.12581307,0.15247078,2.179080292,0.36647640200000003,-1.626005155,0.053790751,0.548186387,0.548186387,0.6877251259999999,0.544862218,0.461335204,-0.360421695,0.18769924600000001,-0.145749847,1.190431859,1.190431859
356,41-1011,First-Line Supervisors of Retail Sales Workers,0.930016335,6.954990287,2.375518273,3.109810563,2.951373247,-1.481711796,-4.043311941,-1.0434983420000001,0.5964618620000001,-0.628103226,-2.099638658,-0.8685335759999999,0.17777905300000002,0.17777905300000002,-3.47796073,-2.94134459,-1.1340738540000002,0.30187179199999997,1.417551716,-1.121965795,1.3185196670000001,1.3185196670000001
357,41-1012,First-Line Supervisors of Non-Retail Sales Workers,0.494057624,3.524293843,1.8782285680000002,1.94502938,-0.942648259,0.643684154,-1.541413984,0.172477026,-1.0374340979999999,0.09866547199999999,-0.769125394,-0.005996989,0.7666811290000001,0.7666811290000001,-2.80674909,0.0,-0.024296567999999998,-1.6238819880000002,0.02728228,-1.185852815,0.551245726,0.551245726
358,41-2011,Cashiers,-0.7881699679999999,7.47873556,4.994555983,1.6272401680000002,0.856939408,0.0,-7.500227667000001,0.465564159,-0.15206345599999999,0.395106625,-3.465469437,-4.743365558,0.554157694,0.554157694,-0.544507591,-3.228961962,-0.617410549,0.951566383,2.350298536,0.0,-0.776327964,-0.776327964
359,41-2012,Gaming Change Persons and Booth Cashiers,2.14259669,-0.45113277700000004,2.2207699659999998,-0.3093504,-0.546138742,-1.816413602,1.021773598,0.898198618,0.337864144,0.6915162779999999,-1.38873183,0.482926388,0.0,0.0,-1.4787792919999998,-1.5483360940000002,-0.463288745,0.486343068,0.046502478,0.0,3.0507351610000004,3.0507351610000004
360,41-2021,Counter and Rental Clerks,1.6780052490000001,11.08636475,5.5049834639999995,1.555321236,4.026060049,0.0,-3.694784097,-2.0845563559999998,1.049728355,-0.60596945,-0.272049721,-1.781936925,-0.105939295,-0.105939295,-6.190641522999999,-5.311428483,-2.639119833,-2.170635953,6.4881155779999995,-2.557572831,0.5830054139999999,0.5830054139999999
361,41-2022,Parts Salespersons,-0.26249186399999996,1.795716025,-1.278661567,1.770407071,-0.612809799,1.91678032,-0.7106369370000001,0.016543735,3.569041402,0.324632254,-5.209185883,0.588331555,0.022689273,0.022689273,0.544649151,-1.147707208,-0.387481832,1.502227489,0.7442091759999999,-0.166598475,-1.914909376,-1.914909376
362,41-2031,Retail Salespersons,0.6846037759999999,10.63360923,6.589507072000001,1.342847004,1.9722506969999998,0.729004454,-8.56625108,-5.103976788,0.57342153,-1.383415801,0.20110878899999998,-2.8533888110000003,0.342120827,0.342120827,-2.649452131,-6.588289756,0.0,1.422461108,2.14932859,0.36704792799999997,0.9245769340000001,0.9245769340000001
363,41-3011,Advertising Sales Agents,-0.144038626,5.402302279,5.0722250319999995,-0.656084034,0.5405029689999999,0.4456583120000001,-1.652541515,-2.235703753,-1.279610209,0.0,1.8627724469999998,0.0,-0.351387634,-0.351387634,-2.3560441819999998,-0.17118976100000002,0.0,-0.70928987,-1.1149222490000001,-0.360642302,-1.1863675740000001,-1.1863675740000001
364,41-3021,Insurance Sales Agents,1.766662647,4.01523468,3.236270347,-2.00543157,2.562412265,0.22198363899999998,-1.766505919,-2.022667222,0.7773933670000001,-0.21422782199999998,-0.299864582,-0.00713966,-0.670651676,-0.670651676,-1.351321587,0.0,0.0,0.8762090159999999,0.136485615,-2.364016218,1.5399071480000002,1.5399071480000002
365,41-3031,"Securities, Commodities, and Financial Services Sales Agents",0.692562327,-0.447717491,-0.056159760999999996,-1.400948111,1.066741124,-0.057350744,3.233749043,2.2603929380000003,-0.044564799,0.168996399,0.848924505,0.0,2.12619366,2.12619366,-3.556814587,0.0,0.0,-1.467742219,-1.3452540119999998,-0.7438183559999999,-0.662848298,-0.662848298
366,41-3041,Travel Agents,1.6160604109999999,-0.7369709040000001,-0.585583216,-1.614293068,1.754526658,-0.291621278,-0.650464169,-0.449482473,0.0,-0.7970417340000001,0.22700634600000005,0.36905369200000004,0.116737958,0.116737958,0.43987729799999997,0.0,0.0,0.289265354,0.38906113600000003,-0.238449192,2.446880228,2.446880228
367,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.614889912,-1.2258147,-0.8534294309999999,0.416959719,-0.579711973,-0.209633016,1.653673788,-0.11647161800000001,0.856259385,-0.047257275999999994,0.9611432959999999,0.0,-1.775120709,-1.775120709,1.81303224,0.0,0.031641788,0.448285537,2.314610789,-0.981505875,1.149119295,1.149119295
368,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.406795267,4.213346779,0.6984175640000001,0.19808015699999998,2.82871273,0.48813632799999995,-5.432256896,-0.450077689,-3.9043594919999998,0.0,-0.42895087600000004,-0.648868839,0.315392197,0.315392197,3.227603367,-0.7017657409999999,-0.41024269,-0.286892899,3.4868317189999996,1.139672979,-0.9172901809999999,-0.9172901809999999
369,41-9011,Demonstrators and Product Promoters,-0.394306854,9.587716338,4.8842860660000005,0.427192175,3.9539973230000003,0.322240773,-6.29528614,-1.363989979,0.0,-4.581592382,-4.428258187,4.0785544069999995,-2.057212062,-2.057212062,-1.06224021,-1.182528757,0.0,0.0,1.89695647,-1.7766679230000002,-0.567284779,-0.567284779
370,41-9021,Real Estate Brokers,1.08201085,-0.402096479,-0.08015380400000001,-2.1062872280000002,1.3824825230000002,0.40186203,2.4736509840000003,1.9866031259999999,-0.731980172,0.270194075,0.948833955,0.0,1.8070548819999999,1.8070548819999999,-2.348891061,0.0,0.0,-0.645888636,-2.38719261,0.684190185,-0.447707475,-0.447707475
371,41-9022,Real Estate Sales Agents,-0.887813229,3.516787192,4.883824146,0.6885797229999999,-1.398572833,-0.6570438439999999,-2.349743615,-0.434762069,3.385457585,-0.148570803,-4.875236984,-0.27663134300000003,0.71267846,0.71267846,1.019716915,0.230864828,0.083912728,0.220866061,1.246106779,-0.76203348,-3.7872521810000004,-3.7872521810000004
372,41-9031,Sales Engineers,-0.182598277,1.070342776,3.1292142289999996,-1.148123374,0.775328499,-1.686076579,-2.64853715,-1.796692781,-0.32586280100000004,-0.78099973,0.410977589,-0.15595942699999998,-0.094377154,-0.094377154,0.870258903,0.0,-0.014144108999999997,0.039934361,0.219589935,0.624878716,0.6197143479999999,0.6197143479999999
373,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.385860362,0.7131925179999999,2.643081551,-1.391239689,-0.862125501,0.323476157,0.825940043,0.0,0.825940043,0.0,0.0,0.0,-2.003669688,-2.003669688,0.850397489,0.0,0.0,0.0,2.697795152,-1.8473976630000002,0.0,0.0
374,43-1011,First-Line Supervisors of Office and Administrative Support Workers,-0.278640096,3.7237329760000004,2.5156297469999997,0.588166691,0.480906509,0.13903003,-2.7520598339999998,-0.287760739,0.0,-0.504673449,-2.009136087,0.049510440999999995,0.39359070700000004,0.39359070700000004,0.122781784,0.0,-0.055457854,0.08304137,0.147460808,-0.05226254,-1.766685729,-1.766685729
375,43-2011,"Switchboard Operators, Including Answering Service",-0.513987209,-0.44478586200000003,-1.404308705,0.382749725,0.576773117,0.0,-0.670462688,2.336964492,0.0,-1.9044208919999999,1.5131135569999998,-2.616119845,0.0,0.0,0.911757185,0.0,0.0,0.381172237,0.530584948,0.0,-0.31049584399999997,-0.31049584399999997
376,43-3011,Bill and Account Collectors,0.8959013290000001,1.116022888,0.865212712,-1.026511966,1.94332742,-0.666005278,-2.107285736,-4.031311194,0.0,2.563986936,1.339744274,-1.979705751,-1.849526491,-1.849526491,5.721252729,0.0,0.0,-0.473897635,4.832166238,1.362984126,-1.984562062,-1.984562062
377,43-3021,Billing and Posting Clerks,0.116924376,8.827408363,2.394186649,0.980203673,5.453018042,0.0,-9.190160151,-7.029918449,0.0,0.0,-2.137829541,-0.022412161,-2.135079188,-2.135079188,-0.046802582999999995,0.0,0.0,-2.1291912159999997,2.0823886330000003,0.0,2.661557935,2.661557935
378,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",0.427818488,6.7244518410000005,-0.6812046079999999,-0.493403372,7.899059821,0.0,0.534193731,2.216549981,0.0,-0.195397944,-3.9840777239999996,2.497119417,-2.30741457,-2.30741457,-0.37263954299999996,0.0,0.15040199099999998,-0.554178752,0.031137217999999998,0.0,-4.1507729719999995,-4.1507729719999995
379,43-3041,Gaming Cage Workers,1.298904128,1.755131002,2.9498626339999996,-2.328573789,1.584404217,-0.45056205899999996,-0.30343379800000003,2.728477414,-0.19483427899999997,1.731366816,-0.386610399,-4.18183335,0.562859391,0.562859391,0.27120864899999997,-0.039927735,-0.538474748,-0.221328069,1.244133738,-0.17319453699999998,-0.986861115,-0.986861115
380,43-3051,Payroll and Timekeeping Clerks,1.6308574809999998,-1.791853975,-2.702562445,0.320125032,0.590583438,0.0,3.9109271989999996,2.4459538480000003,0.0,0.0,0.35970768299999994,1.105265668,-1.20117165,-1.20117165,0.789002835,0.0,0.005738458,0.386585681,0.396678696,0.0,-0.076046928,-0.076046928
381,43-3061,Procurement Clerks,1.764824266,-0.192602518,-2.038191673,-1.471086863,4.0631055210000016,-0.746429503,-0.457978465,1.757017875,0.0,0.09814326,-1.638779397,-0.674360203,-0.05200946,-0.05200946,-0.13136859,0.0,-0.41135151200000003,0.778401358,-0.14660642699999998,-0.351812009,2.598783299,2.598783299
382,43-3071,Tellers,-0.13841930300000002,-0.857718237,0.148705779,-1.338319168,-0.503351381,0.835246533,-3.375535892,-2.500236808,0.0,-0.196593889,-1.542068903,0.863363708,-0.518151747,-0.518151747,6.232858139,-0.425079414,-0.161230083,1.257151414,5.093452023999999,0.468564198,-1.619871566,-1.619871566
383,43-4011,Brokerage Clerks,0.40482474,-0.589059597,0.97654334,-0.62417789,-0.9414250479999999,0.0,-3.8032114010000004,-0.9267107459999999,0.0,-0.7693304240000001,-2.0075927769999997,-0.09957745400000001,-1.271334479,-1.271334479,3.1322894580000002,0.0,0.5503567070000001,1.1573438999999999,1.4245888519999999,0.0,2.9361407589999997,2.9361407589999997
384,43-4021,Correspondence Clerks,0.287769897,4.920658647,0.252687461,1.8386020580000002,3.184809335,-0.355440207,-4.025148378,3.512656647,-0.023749322000000003,-0.22068653600000002,-3.953238624,-3.340130542,-0.924914835,-0.924914835,0.5469101829999999,0.0,0.0,0.197268153,0.123543755,0.22609827600000001,-0.22973571899999998,-0.22973571899999998
385,43-4031,"Court, Municipal, and License Clerks",-0.701858306,-1.277004511,0.415821269,-1.3625477830000001,-0.330277996,0.0,-0.47332278,-0.997754202,0.0,0.11339588099999999,0.0,0.411035541,-0.421668065,-0.421668065,1.485396173,0.0,0.0,1.678008797,-0.192612623,0.0,-0.015259123000000001,-0.015259123000000001
386,43-4051,Customer Service Representatives,-0.315143047,14.10466596,6.171845407,0.580798567,7.623608332000001,-0.271586343,-13.49294541,-2.995402533,0.0,-0.980393071,-8.369442173,-1.147707636,-2.085525023,-2.085525023,-0.070014807,0.0,0.0,-0.7036858429999999,1.583461367,-0.949790331,1.228676233,1.228676233
387,43-4061,"Eligibility Interviewers, Government Programs",-1.373635498,3.313506228,3.3448278589999996,-0.314587463,0.429828583,-0.146562751,-0.41453626200000004,-1.154730751,0.0,0.262668152,0.32681616399999996,0.150710173,-0.382710234,-0.382710234,-0.5234532999999999,-0.026087707,0.246663175,-0.104021905,-0.640006864,0.0,-3.3664419289999996,-3.3664419289999996
388,43-4071,File Clerks,-0.8376541590000001,2.02544796,-0.45210190100000003,-1.2136132590000002,3.69116312,0.0,-5.370885428999999,-2.8600769839999995,0.0,0.14671468599999998,-0.125909304,-2.5316138269999997,-0.103890126,-0.103890126,3.062897915,0.137060775,0.0,2.481102919,0.47792585299999996,-0.033191632,-0.451224479,-0.451224479
389,43-4081,"Hotel, Motel, and Resort Desk Clerks",-0.051629949,3.6121235019999998,2.829419118,0.41046611299999997,-0.279933279,0.652171551,-5.282732706,-1.9508645669999998,0.0,-0.719624446,-2.72098335,0.10873965699999999,-1.116722955,-1.116722955,5.255099961,0.669353395,0.0,4.084029182,1.62767131,-1.125953926,-2.51939775,-2.51939775
390,43-4111,"Interviewers, Except Eligibility and Loan",3.051621848,-2.240034632,-1.243375657,-3.444975107,2.448316133,0.0,-0.108209178,-4.680741723,0.0,2.534876373,-1.195855762,3.2335119339999996,-1.30961716,-1.30961716,2.076627559,0.0,0.0,0.614079083,1.58861772,-0.126069243,4.632855258,4.632855258
391,43-4121,"Library Assistants, Clerical",-2.724635296,9.254621737999999,3.5233805910000005,3.4805488689999997,2.263706635,-0.013014356999999999,-0.223325883,4.161522099,0.0,-0.9980101570000001,-4.17595974,0.789121915,-2.348265469,-2.348265469,4.128474687,-2.145856188,0.0,2.767331632,3.939394075,-0.432394832,-13.53614037,-13.53614037
392,43-4131,Loan Interviewers and Clerks,-0.802640928,2.536519357,0.832375992,0.5321069,1.014584337,0.157452128,-2.029778715,-0.31494093100000004,0.0,-0.003913529000000001,-1.348083277,-0.362840978,1.828558497,1.828558497,-2.159546325,0.0,0.0,-2.338066337,-1.242827647,1.42134766,-0.9783937420000001,-0.9783937420000001
393,43-4141,New Accounts Clerks,1.094441732,-0.345373228,-0.9221377609999999,2.47563766,-1.8988731269999999,0.0,2.177254796,3.8244455000000004,0.0,-0.20832727899999998,-2.226756267,0.787892843,-2.001844046,-2.001844046,2.966109218,0.0,-0.096746836,-0.425313966,2.947207508,0.540962512,-1.701705009,-1.701705009
394,43-4151,Order Clerks,-2.18859052,11.50957984,2.43410872,4.873326133,2.9526553460000002,1.249489645,-7.095789826,2.272937216,-3.666519142,-0.7854522290000001,-4.21133511,-0.705420561,1.080890537,1.080890537,-2.585547553,-0.32970433600000004,-0.7398105629999999,0.8527097240000001,-2.369951966,0.0012095889999999998,-5.097723521,-5.097723521
395,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",-0.359697405,0.06448791799999999,0.39564945,1.5771326959999998,-1.9082942269999998,0.0,-2.7973682810000002,5.321516251,0.0,-0.362159889,-7.8019652960000005,0.045240653,1.3831502709999999,1.3831502709999999,3.50234053,0.0,-0.364408079,-0.305222686,4.379066808999999,-0.207095515,-2.5123078430000003,-2.5123078430000003
396,43-4171,Receptionists and Information Clerks,-0.250110159,-2.714535685,0.23081325100000002,0.916499918,-3.861848853,0.0,1.873246535,-1.6148147659999998,0.0,0.240994255,2.57799532,0.6690717270000001,-1.19736216,-1.19736216,4.153510133999999,0.0,0.0,0.5355990629999999,3.258184187,0.35972688399999997,-2.3649689819999997,-2.3649689819999997
397,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,0.661920417,-1.332379997,-0.25131914899999996,-0.24911775600000002,-1.31406012,0.482117029,3.260794461,2.477679046,-0.32980338800000003,0.459834378,0.562932597,0.090151828,-2.495433584,-2.495433584,-0.8160008990000001,0.823530531,0.316575903,0.632823484,-2.048307946,-0.54062287,2.044940436,2.044940436
398,43-5011,Cargo and Freight Agents,0.087823245,1.087737005,0.9657888790000001,0.033651948,1.112331308,-1.02403513,-2.8537505989999996,-1.021178798,0.0,-1.08150906,-0.7586106420000001,0.007547901,-1.5592921169999998,-1.5592921169999998,-0.16872293300000002,0.0,0.150010379,1.622657724,-1.569776843,-0.371614193,3.581851888,3.581851888
399,43-5021,Couriers and Messengers,1.120914491,0.056212288,-0.691146646,-0.01169456,2.001323698,-1.242270204,-2.3772093880000003,-0.137601684,-1.115902462,0.882438724,-0.00591284,-2.000231126,0.665138328,0.665138328,3.098736055,-0.9318751009999999,1.219620298,0.711658742,2.099332116,0.0,-0.321962791,-0.321962791
400,43-5031,"Police, Fire, and Ambulance Dispatchers",-0.853579621,4.572664983999999,1.5766873319999999,0.7370865390000001,1.7528900619999999,0.506001051,-2.458263857,-0.634943143,-0.783283928,-0.7050394959999999,0.565442129,-0.900439419,1.0388060940000001,1.0388060940000001,-3.164568655,-0.31804888800000003,-0.6731328459999999,-2.337365381,0.066255033,0.09772342699999999,-0.8422181870000001,-0.8422181870000001
401,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",-3.070094095,7.853147057,3.834134226,4.575845327,1.336544602,-1.8933770980000002,-6.392276365,-3.159479479,-0.08415371199999999,-1.11826743,0.009254489,-2.039630234,-1.212577504,-1.212577504,1.197784413,0.0,-0.5293715929999999,3.008789482,-1.42658939,0.144955915,-4.516171697,-4.516171697
402,43-5041,"Meter Readers, Utilities",0.824030002,-3.6137148939999997,-0.12883299,-1.101011365,-0.049101432,-2.334769107,3.074559648,-0.45699288600000004,2.609080432,1.069115258,-0.6551248789999999,0.5084817220000001,-0.6506577410000001,-0.6506577410000001,3.187383937,0.158673725,0.758626748,0.497457078,1.772626386,0.0,-1.1735409479999999,-1.1735409479999999
403,43-5051,Postal Service Clerks,0.523284003,3.113413874,1.499934099,0.095396372,1.518083403,0.0,-1.14001108,1.18966056,-0.9161028179999999,1.019516426,-1.221512625,-1.211572623,-0.324343187,-0.324343187,1.230769992,-0.579326012,-0.466714874,0.0,2.276810879,0.0,-2.3565455969999998,-2.3565455969999998
404,43-5052,Postal Service Mail Carriers,1.0526659409999999,-0.409851084,-0.436643593,0.0,0.026792509,0.0,5.105418785,0.0,2.63008363,1.91645932,-0.061792368,0.620668204,0.0,0.0,-3.715141025,-0.379954004,-2.1996185930000003,0.0,-1.135568427,0.0,0.072239264,0.072239264
405,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",-0.292908492,-0.752869589,0.0,0.0,-0.44982666200000004,-0.303042927,0.5137403460000001,0.0,-0.55421229,0.061528577,-0.38429433,1.390718389,0.0,0.0,2.265383089,3.720390115,0.84034481,-0.918578586,-1.37677325,0.0,-2.319162339,-2.319162339
406,43-5061,"Production, Planning, and Expediting Clerks",-0.5372738770000001,1.411353719,0.655620971,0.191397067,-0.034049895,0.598385576,1.528585681,1.2664514999999998,0.903173027,1.0284634559999999,-1.669502302,0.0,-1.902443745,-1.902443745,0.350311181,0.27734231800000003,1.54534493,-0.62180067,-0.814191691,-0.036383706,-1.9250807140000001,-1.9250807140000001
407,43-5071,"Shipping, Receiving, and Traffic Clerks",1.651875354,-3.0924883139999997,-0.9897300490000001,-0.183367867,-2.765705142,0.8463147440000001,3.016222959,0.11233022699999999,0.402914989,-0.127791596,0.088803723,2.539965615,-0.772027833,-0.772027833,1.126472804,1.782582619,-0.368928708,0.7207800120000001,-1.007961119,0.0,1.373695738,1.373695738
408,43-5081,Stock Clerks and Order Fillers,1.659597257,-1.6018021690000002,-1.1247295529999999,0.0,-0.477072616,0.0,-3.1755028760000004,-0.648726762,-2.1492564869999997,2.574996954,0.0,-2.95251658,0.0,0.0,4.937659451,0.708816025,-0.819601933,1.9447902719999999,3.103655088,0.0,1.499242851,1.499242851
