,Job Code,Job Title,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
195,25-4012,Curators,47.60502382,20.59005053,4.080661673,7.041551301,7.83398904,1.633848513,11.67944752,7.658975785,0.240167879,0.630694601,2.325831885,0.823777371,7.669288151,7.669288151,4.227606074,0,0,1.184639994,0.566012171,2.476953909,3.438631551,3.438631551
196,25-4013,Museum Technicians and Conservators,46.76006809,11.24857563,0.97783295,1.198575216,3.27254879,5.799618671,22.55032804,3.700793023,1.871570155,4.898531258,3.601645485,8.477788123,4.441441184,4.441441184,4.947749971,1.795452354,0.454710282,0,0,2.697587335,3.571973269,3.571973269
197,25-4021,Librarians,48.31517322,25.07716028,6.14703258,8.739662702,9.7029768,0.487488193,7.508320428,3.712965545,0,0,3.586945652,0.208409231,6.402880974,6.402880974,3.211055261,0.081351347,0,0.046629303,2.087165503,0.995909109,6.115756281,6.115756281
198,25-4031,Library Technicians,51.01513818,21.47997729,4.676292515,1.983378437,14.82030634,0,11.38806309,0.469698652,0,2.385852872,0.155432631,8.37707893,1.201675088,1.201675088,10.41937719,6.009383072,0,1.998486802,2.41150732,0,6.526045522,6.526045522
199,25-9011,Audio-Visual and Multimedia Collections Specialists,48.56520027,27.62362309,3.162509481,3.33173324,5.958301916,15.17107846,11.45224915,1.809622488,0.219771315,4.329328155,2.863070487,2.230456702,4.692308301,4.692308301,2.877220588,0,0,1.594126096,0.015154895,1.267939597,1.919799142,1.919799142
200,25-9021,Farm and Home Management Advisors,46.98649548,21.57935886,7.35672613,6.36131892,7.395407389,0.465906424,13.30165856,4.217000898,4.695122631,1.00140599,3.354425767,0.033703273,8.022860673,8.022860673,2.396629923,0,0.196829308,0.302024576,0.594782641,1.302993398,1.685987465,1.685987465
201,25-9031,Instructional Coordinators,47.49458083,23.32515707,8.105869071,7.787701902,7.129997534,0.30158856,7.793514528,4.994934618,0,0.287311369,2.511268541,0,8.440123154,8.440123154,5.042790876,0,0,2.539000248,1.01622994,1.487560688,2.892995207,2.892995207
202,25-9041,Teacher Assistants,46.88404727,15.39879287,6.31819818,1.624868098,6.931148154,0.524578434,8.064728292,0,1.230701933,3.603237136,1.956376439,1.274412784,1.339278339,1.339278339,22.08124777,5.512728194,0,3.459561624,12.91404323,0.194914724,0,0
203,27-1011,Art Directors,48.7652466,22.21238547,6.809352797,4.973749458,7.205620913,3.223662302,7.166931225,2.19750662,0.062531771,0.672320738,2.659010071,1.575562025,6.651501064,6.651501064,7.108590199,0,0,2.576123748,1.262982674,3.269483777,5.625838638,5.625838638
204,27-1012,Craft Artists,46.33164456,13.63965681,2.861427164,4.045397183,1.567851009,5.164981457,17.51430181,0,2.303940445,5.086598536,0,10.12376283,1.530490466,1.530490466,13.47917427,2.078538251,6.174074056,0,0,5.226561967,0.168021191,0.168021191
205,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",44.34249875,11.76014787,0,0.563743532,2.063777489,9.132626854,15.20472313,0,0,5.664831525,0,9.539891607,3.867639038,3.867639038,13.12037828,2.951713475,0.870356827,0,0,9.298307976,0.389610428,0.389610428
206,27-1014,Multimedia Artists and Animators,48.79755092,24.52837999,3.566025041,5.018490045,10.61087668,5.332988224,9.252166098,3.576944391,0.188047732,1.553897298,2.395187422,1.538089255,3.913069844,3.913069844,6.995423369,0,0.100205049,2.217915854,0.716315406,3.960987061,4.108511621,4.108511621
207,27-1021,Commercial and Industrial Designers,48.31050941,20.42041889,2.16973979,0.854092336,7.791069541,9.605517218,9.206750893,2.282869939,1.005681272,1.728147449,3.914697203,0.27535503,6.181058047,6.181058047,8.50819465,0,1.481299113,2.771282169,0.320818009,3.934795359,3.994086935,3.994086935
208,27-1023,Floral Designers,46.45377861,20.69767348,5.664697872,3.508188518,6.421520098,5.103266987,7.719787056,0,0.840643565,1.681490842,0,5.197652648,1.865956533,1.865956533,13.90160464,4.22372163,0.3482547,4.674734812,1.864458419,2.790435078,2.268756906,2.268756906
209,27-1024,Graphic Designers,47.8676027,20.92973475,2.96222973,0.878359844,11.16339943,5.925745753,6.329422381,3.85142051,0,0.300366337,0,2.177635534,3.480579359,3.480579359,9.955110209,0,0,0.431736859,0.788289113,8.735084238,7.172756003,7.172756003
210,27-1025,Interior Designers,48.05714638,26.26018761,6.110169769,6.964848522,7.995420131,5.189749188,6.890521945,4.290353794,0.112900776,0.552833198,1.934434177,0,4.784280665,4.784280665,7.47385863,0,0,2.156458394,1.683142046,3.634258189,2.648297531,2.648297531
211,27-1026,Merchandise Displayers and Window Trimmers,44.91706531,9.978637608,3.429220932,2.488764544,0.731442575,3.329209557,18.01420566,0.580173548,4.635441433,2.650427288,0.25195465,9.896208741,1.892904111,1.892904111,14.53968135,10.53198458,0.216300915,0.22560783,1.166618638,2.399169388,0.491636577,0.491636577
212,27-1027,Set and Exhibit Designers,47.68309702,20.46900032,4.145394997,6.953074378,4.064976671,5.305554276,13.47688617,4.137294602,2.851750107,1.98021054,3.332447898,1.175183024,4.928603222,4.928603222,6.879379413,0.890967758,0.677563667,1.39584629,0.432575251,3.482426447,1.92922789,1.92922789
213,27-2011,Actors,46.19257709,15.4185766,6.983293726,2.68255192,5.752730958,0,9.687227688,0,4.02725889,3.503149708,0.395850169,1.760968921,5.585888142,5.585888142,13.25475557,3.13821957,0,2.43471634,2.124604341,5.557215317,2.246129084,2.246129084
214,27-2012,Producers and Directors,47.91584017,24.58905554,8.582010288,7.561259967,7.666605874,0.77917941,7.034091042,2.594718825,0.045777469,0.391446913,4.002147836,0,5.544872585,5.544872585,7.617873729,0,0,2.965353797,1.97040618,2.682113752,3.129947274,3.129947274
215,27-2021,Athletes and Sports Competitors,46.24635283,7.95316689,2.22932017,2.474584961,1.276112092,1.973149667,16.81904525,1.174689025,5.839869938,2.831259785,1.907860963,5.065365543,1.685603106,1.685603106,19.23220833,14.07103048,1.955007104,1.082107902,0.741835784,1.382227061,0.556329247,0.556329247
216,27-2022,Coaches and Scouts,45.92207852,19.77500749,9.625541606,5.808751952,3.335297958,1.005415976,7.56997283,0.456310473,2.096410901,0.897885083,2.622031059,1.497335315,6.578236739,6.578236739,9.912723607,2.780363973,0.052158522,1.554428534,3.232057088,2.29371549,2.086137851,2.086137851
217,27-2023,"Umpires, Referees, and Other Sports Officials",47.71687581,4.843786047,1.070564214,3.460076565,0.313145269,0,19.29357567,2.820581398,3.723525714,3.440189736,7.077566236,2.231712586,3.420950447,3.420950447,18.14303316,8.396415056,1.071152747,0.24777279,7.048983857,1.378708712,2.015530488,2.015530488
218,27-2032,Choreographers,44.90191803,14.68927399,5.007743825,6.84010125,2.303958221,0.537470697,7.116959335,0.704977939,0.593909466,0.821634858,0.734112612,4.262324459,4.508059196,4.508059196,18.2455723,11.53653054,0.104553077,1.714837397,1.891317456,2.998333831,0.342053206,0.342053206
219,27-2041,Music Directors and Composers,47.24997607,18.17070774,6.56414958,5.795868198,5.780895457,0.029794508,12.82397564,0.667856939,2.218432125,0,8.896034145,1.041652433,6.749125333,6.749125333,6.151881929,0.009457793,0,0,0.441872419,5.700551716,3.354285421,3.354285421
220,27-3011,Radio and Television Announcers,48.67639018,21.36257883,7.896286615,2.378070816,9.272126688,1.816094715,14.37948333,7.049067078,1.141953722,0.976206589,5.023541682,0.188714253,4.36747644,4.36747644,6.591276099,0.228062833,0.032493709,1.02468606,1.699527795,3.606505702,1.975575477,1.975575477
221,27-3012,Public Address System and Other Announcers,46.28242146,22.0246474,8.842504297,4.574553051,8.275061994,0.332528057,18.38947521,0,6.182807468,3.086527702,8.069380765,1.050759272,0,0,5.171196962,0.435006467,0.47279759,0,2.068666673,2.194726232,0.697101889,0.697101889
222,27-3021,Broadcast News Analysts,48.5647599,22.27306414,9.551146556,2.29150015,10.26842286,0.161994577,13.12987774,6.697072995,1.403564936,0.537350148,4.491889658,0,3.842895217,3.842895217,3.883163832,0,0,0.102033627,0.97791088,2.803219325,5.435758974,5.435758974
223,27-3022,Reporters and Correspondents,48.34974905,19.89249182,7.296171457,0.293940872,12.30237949,0,13.51690377,7.042165559,3.183690697,0.095986116,3.195061402,0,4.412805209,4.412805209,5.666274979,0,0,0.241455698,1.49079182,3.93402746,4.861273268,4.861273268
224,27-3031,Public Relations Specialists,47.4636271,26.45059192,10.68792294,5.248773137,9.998020552,0.515875294,6.440104405,4.176046803,0.149863013,0.096462269,2.017732319,0,6.73999227,6.73999227,6.04046882,0,0,1.204107912,2.181413489,2.654947419,1.79246968,1.79246968
225,27-3041,Editors,50.35781942,22.25384967,5.042938938,2.00230674,13.46914529,1.739458694,8.054515062,4.192137027,0,0.009917858,3.456146629,0.396313548,4.583629278,4.583629278,7.661704987,0,0,3.038998669,1.151887971,3.470818347,7.804120428,7.804120428
226,27-3042,Technical Writers,52.98506047,16.10425205,0.786270324,0.341071479,12.97042609,2.006484155,17.86371747,12.72716493,0,1.917067902,0.957412485,2.262072154,5.232085417,5.232085417,2.524820788,0,0,1.527297058,0.061646771,0.935876958,11.26018475,11.26018475
227,27-3043,Writers and Authors,46.11112771,19.20642243,3.349477304,0,15.85694513,0,5.334064272,5.334064272,0,0,0,0,8.399425388,8.399425388,10.93465505,0,0,0,0.307186366,10.62746869,2.236560562,2.236560562
228,27-3091,Interpreters and Translators,48.8580201,19.10003244,9.221080987,0.692133159,8.977393299,0.209424997,17.0995991,5.822698151,0,0.47636986,10.80053109,0,3.960588338,3.960588338,4.419467222,0.170761631,0.574001563,0,3.111417738,0.56328629,4.278332995,4.278332995
229,27-4011,Audio and Video Equipment Technicians,50.33109783,18.07058805,2.011042093,1.269768879,4.563791272,10.2259858,18.02439231,2.900209247,0.850212954,5.152114859,6.481342432,2.640512815,2.90694334,2.90694334,6.145457942,1.10010823,0.325217901,3.963719142,0,0.756412669,5.183716193,5.183716193
230,27-4012,Broadcast Technicians,51.29907113,22.97804764,0.785991751,0.114527565,6.011262237,16.06626609,21.6066427,1.578390414,1.177457108,7.819033522,8.417614069,2.614147582,1.52209283,1.52209283,3.146524677,0.536639102,1.573159165,0,0.542532337,0.494194072,2.045763286,2.045763286
231,27-4014,Sound Engineering Technicians,50.04050959,18.97508294,2.337668808,2.116446148,5.920805477,8.600162504,18.62414106,2.949836094,1.213636572,3.939654269,7.99268766,2.528326463,2.477931998,2.477931998,6.820957764,0,0.920735796,1.022318536,1.599424923,3.27847851,3.142395834,3.142395834
232,27-4021,Photographers,46.0653293,18.30658833,5.596554224,1.698002823,6.389373939,4.622657349,15.51240306,0.70957333,5.923783297,4.967170656,0.347040093,3.564835687,2.434050363,2.434050363,8.964208389,0.852365048,1.326426014,0,0.646693609,6.138723719,0.848079154,0.848079154
233,27-4031,"Camera Operators, Television, Video, and Motion Picture",47.64814327,9.039351582,1.572444343,0.304321828,1.017300181,6.14528523,25.66584124,0.140933725,8.891287417,7.793401389,3.507450301,5.33276841,0.045513456,0.045513456,11.91095787,3.261073096,1.575127521,2.675907596,2.125049053,2.273800601,0.986479121,0.986479121
234,27-4032,Film and Video Editors,50.89554862,19.84127454,2.868005078,0.877832378,10.69342817,5.402008911,13.72818045,1.705706518,0,0.491169108,7.315436277,4.215868551,1.2305653,1.2305653,5.684182559,0,0,0.616006751,0.059041124,5.009134684,10.41134577,10.41134577
235,29-1011,Chiropractors,48.31622027,14.89581709,5.087932768,3.624855856,5.960597959,0.222430507,15.99955917,4.338138384,0,1.676437242,5.748219995,4.236763554,5.350398653,5.350398653,8.442394627,2.130796161,0.174535028,1.487605493,4.297671737,0.351786209,3.628050727,3.628050727
236,29-1021,"Dentists, General",49.183267,14.7647251,5.690432405,4.627657319,2.699496973,1.747138407,17.37318215,4.111968001,0.396445445,3.795713001,5.887631392,3.181424309,4.03989013,4.03989013,10.04725842,0.293910494,2.284075899,2.314097933,4.42839831,0.726775788,2.958211188,2.958211188
237,29-1022,Oral and Maxillofacial Surgeons,48.6444927,13.9018429,4.11979991,4.028935775,3.287495402,2.465611816,16.65451735,4.385525506,0.095879873,3.705070295,5.779025269,2.689016405,5.049761124,5.049761124,10.37362216,0.650160068,1.689512282,2.963028981,4.080481858,0.990438969,2.664749169,2.664749169
238,29-1023,Orthodontists,48.25952356,18.52503837,6.835125652,5.101635392,5.155581413,1.432695914,10.7413878,2.206011318,0,1.492833692,4.290253008,2.75228978,5.371085981,5.371085981,10.20423978,0,0.839814048,3.556693893,4.383109271,1.424622572,3.417771625,3.417771625
239,29-1024,Prosthodontists,48.55615641,18.31082043,4.68046678,6.039859847,4.30902788,3.281465926,11.30889297,2.133854115,0,2.419263737,3.406034407,3.349740708,3.890026072,3.890026072,11.98617802,0.143064701,3.097073462,3.498799871,4.736909745,0.510330243,3.060238915,3.060238915
240,29-1031,Dietitians and Nutritionists,47.69674655,23.39787678,7.463351371,8.327145404,6.811691671,0.795688337,8.800518694,6.345050353,0,0.003341267,2.452127074,0,7.256548692,7.256548692,5.700090496,0,0,1.000743567,3.79287516,0.906471769,2.541711887,2.541711887
241,29-1041,Optometrists,49.1788673,15.8149662,4.765830038,4.042541383,5.722584853,1.284009925,20.56187622,8.061175709,0,2.296942802,8.139411449,2.064346265,3.181769222,3.181769222,5.280558036,0.024963199,0.154940603,0.767200845,3.544596943,0.788856446,4.339697616,4.339697616
242,29-1051,Pharmacists,50.20910848,16.13470357,6.035150411,3.765488963,5.371803234,0.962260959,15.71031615,7.85377917,0,1.619323822,5.500576685,0.736636471,4.357800593,4.357800593,8.437734589,0.836360744,0,2.686713513,4.209209992,0.705450339,5.568553584,5.568553584
243,29-1061,Anesthesiologists,49.70695088,10.67754312,3.736881854,2.441910434,3.364801999,1.133948829,21.25981818,6.351255524,0.553576895,3.489707736,9.790869866,1.074408158,4.594447255,4.594447255,10.28596794,0.369048448,2.808553956,1.981092586,4.439753088,0.687519865,2.889174384,2.889174384
244,29-1062,Family and General Practitioners,48.44279636,13.93123692,6.658371132,0.423839996,6.515809531,0.333216264,16.90723887,6.619715716,0,1.507878724,8.779644433,0,6.929273602,6.929273602,8.693543197,0,0,2.820970805,5.559296687,0.313275704,1.981503766,1.981503766
245,29-1063,"Internists, General",48.11649274,11.90842136,4.514397817,2.430125495,4.868645908,0.095252137,15.11910262,7.139782638,0,0.302510862,7.552950174,0.123858948,8.483693224,8.483693224,8.693306918,0.604907325,0.793569009,1.57544012,4.487201913,1.232188552,3.911968618,3.911968618
246,29-1064,Obstetricians and Gynecologists,48.28035848,14.65120003,6.259919549,2.949582341,5.089335173,0.352362962,15.24510857,5.903125301,0,1.917223327,6.742889629,0.68187031,6.264877307,6.264877307,9.514384518,0.296681888,0.850982201,2.262666071,5.019447503,1.084606855,2.604788059,2.604788059
247,29-1065,"Pediatricians, General",47.91847346,16.42135157,7.289730384,1.465481636,7.666139547,0,13.9657065,4.909064801,0,1.227330188,7.82931151,0,7.09884259,7.09884259,7.798349666,0.084876597,0.270306275,2.564815702,4.548433248,0.329917845,2.634223139,2.634223139
248,29-1066,Psychiatrists,47.85177375,16.95703923,7.003004047,2.713616117,7.240419062,0,11.32199785,5.586060323,0,0.671347407,5.064590116,0,7.514811771,7.514811771,9.632894037,0.691053132,0.066743317,1.770075833,6.362664384,0.742357372,2.425030868,2.425030868
249,29-1067,Surgeons,48.70738242,11.87102608,4.29677925,2.552194615,3.603859355,1.418192863,17.75981954,4.567845855,0,2.808500899,8.00522893,2.378243855,5.797229866,5.797229866,9.853999378,0.740404804,1.105433092,2.554215523,4.266202762,1.187743198,3.425307556,3.425307556
250,29-1071,Physician Assistants,48.9166065,13.88894126,6.351618903,1.873199767,4.930498581,0.73362401,16.38440321,8.558190895,0,1.066267013,6.345069894,0.414875413,5.513579729,5.513579729,10.25017037,0.879237706,0.890724467,1.622015492,6.259717741,0.598474969,2.879511923,2.879511923
251,29-1081,Podiatrists,48.7447714,14.88990672,5.190995192,2.525273258,5.849223768,1.324414505,14.93691809,4.87536923,0.115434217,1.602421508,7.107454802,1.236238337,5.156226288,5.156226288,11.73774701,0,1.301673941,2.636605731,7.150690509,0.648776823,2.02397329,2.02397329
252,29-1122,Occupational Therapists,46.80898311,17.14854659,7.829724732,4.258261612,4.428668343,0.631891904,11.83134291,4.083548284,0.383133876,0.453079478,5.181159577,1.730421694,6.137021219,6.137021219,10.09614502,1.614330352,0.093896489,1.781054806,5.250326024,1.356537347,1.595927369,1.595927369
253,29-1123,Physical Therapists,46.50589903,13.37369727,8.067770112,0.501483581,4.079406274,0.725037308,14.8276636,3.735372991,0.23683581,0.836310472,5.458794725,4.5603496,5.119134204,5.119134204,11.49288282,3.933857855,0,2.48545747,4.307632496,0.765935003,1.69252113,1.69252113
254,29-1124,Radiation Therapists,50.56680333,13.36443647,2.170880275,2.775197805,3.294321046,5.124037344,20.89061186,5.113241059,2.117666536,6.930565433,3.268965192,3.460173644,1.063220431,1.063220431,11.82372041,2.14095718,1.87376036,1.235251062,5.874781217,0.698970591,3.42481416,3.42481416
255,29-1125,Recreational Therapists,46.18509901,18.87772016,7.520456685,5.911932024,5.180839616,0.264491833,7.700077768,2.381609764,1.185156872,0.108912212,2.518156935,1.506241986,4.813333991,4.813333991,14.26246052,3.356017252,0.141935741,2.354000463,7.331023821,1.079483242,0.531506576,0.531506576
256,29-1126,Respiratory Therapists,49.20577737,11.32995999,3.637306852,1.622516075,2.520683529,3.549453532,19.64132393,4.818703417,1.753090549,4.437113511,5.906890748,2.725525704,2.849534984,2.849534984,12.73043724,2.505442042,2.262323747,1.562229752,6.297130397,0.103311302,2.654521233,2.654521233
257,29-1127,Speech-Language Pathologists,47.11844331,15.48172477,6.677504785,1.368316322,6.865085943,0.570817721,13.00221147,4.844151982,0,0,8.131238666,0.026820826,8.90018366,8.90018366,6.912214176,0,0.071812928,1.228989295,3.606177215,2.005234738,2.822109226,2.822109226
258,29-1131,Veterinarians,48.19154723,10.95708884,4.884804316,1.595216204,3.350227947,1.126840372,18.1267131,5.649130755,0.810742798,2.40522855,6.958203077,2.30340792,4.275643756,4.275643756,13.17927398,1.066542249,3.020787041,3.037547658,5.600946432,0.453450602,1.652827554,1.652827554
259,29-1181,Audiologists,48.35911175,20.89807143,8.19313068,1.512161332,8.192156785,3.000622633,15.03195568,4.353295634,0.60183882,0.938937562,8.277693226,0.860190441,6.182198302,6.182198302,4.08758896,0,0.06529729,0.715347436,2.709524341,0.597419892,2.159297373,2.159297373
260,29-2021,Dental Hygienists,49.91859928,6.968648633,3.568228896,0.161982607,2.928100316,0.310336814,21.61934232,5.215712838,1.178884075,4.490216452,3.368698967,7.365829989,0.718312813,0.718312813,16.14862327,0.960547349,3.323336081,1.943320111,9.709950548,0.211469184,4.463672235,4.463672235
261,29-2031,Cardiovascular Technologists and Technicians,50.74462163,11.32935065,4.054452958,0.435530295,3.390594619,3.448772775,22.0235879,3.639011694,0.494295543,5.247971592,8.364126972,4.278182094,1.064738064,1.064738064,12.28148192,1.515432496,1.691614251,1.408383001,7.624448234,0.041603943,4.045463101,4.045463101
262,29-2032,Diagnostic Medical Sonographers,49.96297944,13.66435545,4.914939113,0.516418175,3.972094242,4.260903919,20.70353422,2.647611853,0.567739387,5.231603096,6.597018976,5.659560908,1.04295153,1.04295153,10.0788256,1.939853945,1.442521663,0.427747604,5.903334869,0.365367523,4.473312637,4.473312637
263,29-2033,Nuclear Medicine Technologists,50.53457397,13.51281955,4.011637618,1.359973251,4.231960724,3.909247957,17.11218544,5.332267845,0.0720893,5.818769672,4.313264654,1.575793964,1.713310303,1.713310303,14.74667585,1.095503162,2.152151704,1.17651591,9.5245225,0.797982575,3.449582826,3.449582826
264,29-2041,Emergency Medical Technicians and Paramedics,47.81892545,9.531262559,3.270735182,2.237207529,1.715960318,2.30735953,21.67530694,2.779884658,6.419318962,4.358463757,5.291928901,2.825710665,2.370108544,2.370108544,13.30323477,3.455091958,3.418721962,2.035882034,4.013009538,0.380529281,0.939012632,0.939012632
265,29-2051,Dietetic Technicians,48.74683372,17.28366345,2.971261673,9.260792911,2.668061635,2.383547227,13.27538072,4.095441685,0.192575822,3.687474333,2.42333532,2.876553558,1.470915937,1.470915937,14.05322355,4.914203201,2.382563863,0.668841221,5.638047924,0.449567342,2.663650071,2.663650071
266,29-2052,Pharmacy Technicians,51.21452227,12.22987729,4.159622471,1.616012478,5.640097301,0.81414504,16.73053402,6.201776631,0,3.657898191,2.145205722,4.725653476,1.323670399,1.323670399,13.475886,4.499349742,0,1.308167508,7.668368749,0,7.454554566,7.454554566
267,29-2053,Psychiatric Technicians,48.50042318,15.30768616,5.736336244,5.914251976,3.188754155,0.46834379,11.15526661,6.361735832,0.842779605,0.990862962,1.685674478,1.274213736,2.482316987,2.482316987,17.09811923,3.374024994,0.995413484,2.036085906,10.24324893,0.449345918,2.45703419,2.45703419
268,29-2054,Respiratory Therapy Technicians,49.22749924,12.01188083,3.839966763,2.57228604,2.090238978,3.509389048,20.23212677,5.769784974,0.402871333,4.287647871,7.128365119,2.643457476,2.509856097,2.509856097,12.46539823,2.742380752,1.489855366,1.600656402,6.601807411,0.030698298,2.008237317,2.008237317
269,29-2055,Surgical Technologists,49.62711323,11.60966525,2.260992795,3.747298912,0.748879027,4.85249452,20.43566906,4.15017595,0.861677167,4.526943912,6.437486945,4.459385087,1.018334432,1.018334432,14.2111947,2.919729185,4.113542606,2.478995492,4.572368559,0.126558857,2.35224978,2.35224978
270,29-2056,Veterinary Technologists and Technicians,49.41830299,9.412660969,3.05872061,1.467786655,2.720672177,2.165481527,21.48575299,5.734032528,0.479861841,4.21678314,6.492698197,4.562377284,1.449753779,1.449753779,14.7488369,3.4332362,3.444087174,1.770078891,6.065619715,0.035814922,2.321298348,2.321298348
271,29-2061,Licensed Practical and Licensed Vocational Nurses,48.53693158,15.70568482,7.60003816,4.37885401,3.109678765,0.617113881,14.04355076,5.005538109,0,1.840617483,4.63981963,2.557575539,3.671518082,3.671518082,12.60050186,3.416022892,0.910473533,2.210790836,5.95598546,0.107229138,2.515676064,2.515676064
272,29-2071,Medical Records and Health Information Technicians,57.83630584,17.78450962,1.711016765,1.707895441,13.85050653,0.515090882,19.60886054,14.77320764,0,0.311135439,0.771848822,3.752668643,3.338478733,3.338478733,0.59012099,0,0.071915556,0.236010879,0.282194555,0,16.51433595,16.51433595
273,29-2081,"Opticians, Dispensing",49.04721098,23.65513542,9.306590316,4.615918666,8.057212552,1.67541389,14.28954809,6.516469026,0,3.417126169,0.982191683,3.373761217,0.790404781,0.790404781,6.734147218,0.082889151,0,0.932968429,5.449257595,0.269032043,3.577975459,3.577975459
274,29-2091,Orthotists and Prosthetists,47.93897359,18.33910325,4.739421321,3.390409488,5.125817719,5.083454719,11.68898403,3.438720391,0.321825,1.875868849,4.166120168,1.886449622,4.209343252,4.209343252,10.82193508,0.534348178,4.27658681,1.514859948,3.376866082,1.119274058,2.879607989,2.879607989
275,29-9011,Occupational Health and Safety Specialists,48.95979389,14.47231619,3.236523676,4.034824013,4.88510385,2.315864655,20.20421452,6.619449455,5.269263286,1.468336386,6.745009926,0.102155467,6.346604438,6.346604438,6.311946578,0.338025056,2.684553303,1.403988165,1.506497949,0.378882106,1.624712162,1.624712162
276,29-9012,Occupational Health and Safety Technicians,49.0930705,12.3347487,1.10576971,3.027885134,7.0585802,1.142513653,23.25707005,4.588482113,9.604133189,3.142399516,5.4232299,0.498825327,3.390069889,3.390069889,9.488753123,1.330817658,4.408417962,1.713931113,1.777741109,0.257845281,0.62242875,0.62242875
277,29-9091,Athletic Trainers,46.68022038,14.63085836,5.704563644,3.398837836,4.320154295,1.207302586,13.82486855,3.15927862,1.300203054,1.435694519,4.709834654,3.219857707,4.736587626,4.736587626,12.54953361,4.489702157,0.601389875,2.515580038,3.630395966,1.312465577,0.938372225,0.938372225
278,31-1011,Home Health Aides,46.65761445,7.854990952,3.590653532,2.960935358,0.945080281,0.358321781,18.50966006,4.325438849,0.36789373,4.326452751,2.995471116,6.494403619,0.752644175,0.752644175,19.12134772,8.339224253,1.377591328,1.194513882,7.690342082,0.519676177,0.418971535,0.418971535
279,31-1013,Psychiatric Aides,47.45184882,9.877862972,4.597747531,3.644108902,1.63600654,0,13.47445269,3.513127148,0.698632009,2.10931482,4.236337702,2.917041007,0.386227862,0.386227862,22.99177845,6.180626621,2.981448453,2.122192985,11.46505948,0.242450909,0.721526853,0.721526853
280,31-2011,Occupational Therapy Assistants,47.05626375,13.20546974,5.959022748,3.060557092,4.006954184,0.178935719,14.01219635,3.490393446,0.630104864,1.203402977,3.389266338,5.299028729,1.953619344,1.953619344,16.16005038,5.601810024,1.342317596,2.165501574,6.109957294,0.940463887,1.724927932,1.724927932
281,31-2012,Occupational Therapy Aides,46.74306859,9.883813996,4.938641518,2.52379036,1.785464465,0.635917653,11.35826558,2.7293632,0.262311308,1.549914259,1.32455383,5.492122979,0.531948251,0.531948251,23.82290366,8.749991981,0.895145205,3.853272043,10.32449443,0,1.146137111,1.146137111
282,31-2021,Physical Therapist Assistants,46.33533709,14.43126259,7.025773041,3.257356464,2.7514963,1.396636783,14.26564124,4.194807729,0.338292792,1.384238741,2.195590741,6.152711235,1.225955116,1.225955116,16.1305657,6.704504009,0.090085225,2.430942734,6.071932946,0.83310079,0.281912442,0.281912442
283,31-2022,Physical Therapist Aides,46.16171822,10.2503686,4.715167791,2.891994336,1.813405586,0.829800889,13.60272182,1.635801564,0.314595563,2.862140652,0.34577121,8.444412834,0.013118598,0.013118598,22.2955092,10.50780451,0.523391168,3.166096902,8.098216614,0,0,0
284,31-9011,Massage Therapists,44.81687211,6.777119572,4.635028729,0,2.142090843,0,16.10323825,1.132817725,0,2.05225288,0,12.91816764,1.593862207,1.593862207,19.95232689,14.58343784,0,0,4.371960207,0.996928839,0.390325198,0.390325198
285,31-9091,Dental Assistants,49.37464709,10.34503768,3.849282863,1.486249355,2.132403621,2.87710184,18.89622139,7.046412181,1.603352186,3.39236256,0.782519558,6.071574901,0.535202095,0.535202095,18.36472675,1.634379816,3.984569623,2.570570945,10.12482613,0.050380237,1.233459177,1.233459177
286,31-9092,Medical Assistants,49.94572507,17.89643633,7.088229772,3.33668304,6.583995181,0.887528342,14.45921566,7.928795138,0,2.188722574,2.964357684,1.37734026,3.15971416,3.15971416,11.00397668,1.285117743,0.443832181,2.312487871,6.962538881,0,3.42638224,3.42638224
287,31-9093,Medical Equipment Preparers,50.70073845,9.734206277,0.683509385,2.001561117,1.437355597,5.611780178,22.82945641,6.649047711,1.634286088,5.81139896,3.257204574,5.477519082,0.782258759,0.782258759,14.16597534,4.061611932,5.201691737,1.676965488,3.221082318,0.004623864,3.188841659,3.188841659
288,31-9094,Medical Transcriptionists,56.7856568,20.54446649,3.189624246,0,17.35484225,0,19.38359596,9.385972642,0,1.391809417,1.501543926,7.104269972,1.464711399,1.464711399,0.016127893,0,0,0,0.016127893,0,15.37675506,15.37675506
289,31-9095,Pharmacy Aides,49.32411151,21.71680179,6.065523969,7.115985902,5.109209031,3.42608289,9.753048433,4.112373771,0.52467118,2.281553815,0.307199341,2.527250325,0.194032782,0.194032782,15.21402578,4.095482595,0,2.14387917,8.974664012,0,2.446202725,2.446202725
290,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,47.5269037,6.806051522,3.607632451,1.573708685,1.624710386,0,16.48100822,3.473654648,0.740647567,3.233655893,2.273191441,6.759858668,0.514551989,0.514551989,23.72529197,6.692856028,6.888787415,1.640984583,8.502663944,0,0,0
