,State,Metropolitan Areas,Automation Index,Race with the Machine,Communication,Managerial Task,Clerical Task,Equipment Maintenance,Race against the Machine,Information Processing,Perceptual Task,Equipment Operation,Operation Monitoring,Physical Task,Race ahead of the Machine,Strategic Thinking,Running a Different Race,Dynamic Physical Task,Hazardous Task,Group Task,Conflict Resolution,Creative Thinking,Changing the Course of a Race,Routine Task
178, MO,Jefferson City,49.34249349,17.21363374,5.6957312789999985,2.883067104,6.755594151,1.879241204,15.66234481,3.654948415,2.863969454,3.169471455,2.550052448,3.423903042,2.548626253,2.548626253,10.98621228,3.885406165,1.703851127,1.564990121,3.279306317,0.552658549,2.93167641,2.93167641
179, MO,Joplin,49.04678176,15.10289453,5.452542534,2.605830141,5.028981696000001,2.0155401580000003,17.26521606,2.847531448,3.667531762,4.266094837,2.405576062,4.07848195,1.873395364,1.873395364,12.34571174,4.612527299,2.193604188,1.540683326,3.49633938,0.502557543,2.459564077,2.459564077
180, MO-KS,Kansas City,49.245711,16.60243185,5.472518075,2.862483819,6.238079989,2.029349967,16.01459338,3.630310219,2.839723914,3.3073894860000004,2.547692502,3.689477255,2.5249093890000003,2.5249093890000003,11.25249256,4.069319631,1.642677474,1.51151944,3.350413521,0.678562498,2.851283817,2.851283817
181, MO-KS,St. Joseph,48.99287467,15.88328921,5.802317679,2.7297716710000004,5.41138179,1.939818069,16.22317751,2.972327465,3.135711677,3.630074401,2.367482339,4.1175816260000015,2.032146979,2.032146979,12.29500635,4.637112235,1.928261268,1.595043555,3.607712147,0.526877144,2.559254627,2.559254627
182, MO-IL,St. Louis,49.17249616,16.38689649,5.480450416,2.887555892,6.063987264,1.954902914,16.00469215,3.532517808,2.811092823,3.362318552,2.528728551,3.770034417,2.423713728,2.423713728,11.60800508,4.256234439,1.708348509,1.553076389,3.446895893,0.643449855,2.7491887110000004,2.7491887110000004
183, MO,Springfield,49.12756796,16.11512302,5.612228537000001,2.722737789,5.848227062,1.931929635,16.35570856,3.106832497,3.2168004,3.734483546,2.317792513,3.979799603,2.0642028480000003,2.0642028480000003,11.91266366,4.459182621,1.834537411,1.53874021,3.528995019,0.551208403,2.679869869,2.679869869
184, MS,Gulfport-Biloxi-Pascagoula,48.9544529,15.42328565,5.661953922,2.963612367,4.812864909,1.984854451,16.38296893,3.098530411,2.954790205,3.672578416,2.490842293,4.16622761,2.057140354,2.057140354,12.66664065,4.907919961,1.86290963,1.605798953,3.800895765,0.489116337,2.424417319,2.424417319
185, MS,Hattiesburg,49.09689535,16.69911087,6.443460452999999,2.922184811,5.83757497,1.495890636,15.52807543,3.144657109,2.877346867,3.441993027,2.157902397,3.906176027,1.906364598,1.906364598,12.33217774,4.6520372860000005,1.5821494619999998,1.658761534,3.986534431,0.45269503,2.631166714,2.631166714
186, MS,Jackson,49.14290571,16.62027542,5.710110946,3.119501725,6.022547242000001,1.7681155030000002,15.91616136,3.491478539,2.9420164680000003,3.3725296960000004,2.51513893,3.594997724,2.43628085,2.43628085,11.48976589,4.08700396,1.701961097,1.605018343,3.497021184,0.5987613070000001,2.680422201,2.680422201
187, MT,Billings,49.00534589,16.23887748,5.7109938210000015,2.8566123360000004,5.7156677060000005,1.955603616,16.01505305,3.220622142,3.0351223010000004,3.421183509,2.370137702,3.967987392,2.262337693,2.262337693,11.9463722,4.466039611999999,1.712525349,1.579936698,3.57522273,0.612647811,2.542705471,2.542705471
188, MT,Great Falls,49.10082341,16.01899131,5.789376817999999,2.6916085,5.7353422,1.802663788,15.99278625,3.062131927,2.975577927,3.46067566,2.243386322,4.251014415,1.938716778,1.938716778,12.45232703,4.870286684,1.711208979,1.593228782,3.747159116,0.530443464,2.698002044,2.698002044
189, MT,Missoula,49.11537403,16.67086283,5.922269758,2.805076039,6.077693867000001,1.865823165,15.48489884,3.172167507,2.721701699,3.324451707,2.254740975,4.011836955,2.13459131,2.13459131,12.11059658,4.646880063999999,1.574227819,1.630012255,3.647939021,0.611537425,2.71442446,2.71442446
190, NC,Asheville,48.93069068,15.76774143,5.864669367,2.809763588,5.272453134,1.820855343,15.98253782,2.910190969,2.864965032,3.638671282,2.333820575,4.2348899630000005,2.023482258,2.023482258,12.74917791,4.983282451,1.7895557290000002,1.648468754,3.781009489,0.546861491,2.407751251,2.407751251
191, NC,Burlington,49.00171341,15.28692815,5.966566444,2.593726876,4.7867252460000005,1.939909583,16.52286009,2.433457645,3.210330431,4.1640685180000006,2.249678105,4.465325392,1.630670091,1.630670091,13.18128566,5.248050911,2.05180185,1.725092955,3.632939572,0.523400375,2.379969421,2.379969421
192, NC-SC,Charlotte-Concord-Gastonia,49.18345181,16.31582758,5.415246382,2.900243915,5.899168927000001,2.1011683530000003,16.36399353,3.514651713,3.104041768,3.510230142,2.54837728,3.686692623,2.500468327,2.500468327,11.3300047,4.152752273,1.759289121,1.502843491,3.226510504,0.6886093090000001,2.67315768,2.67315768
193, NC,Durham-Chapel Hill,49.21887839,17.83111072,5.608510045,3.329950767,7.032646904,1.860003003,14.63966388,4.286932593,1.968473239,2.637450664,2.670840295,3.0759670860000004,3.367037728,3.367037728,10.42131934,3.474062617,1.290910854,1.63154683,3.21864645,0.806152588,2.959746729,2.959746729
194, NC,Fayetteville,49.08513974,16.13421304,5.968357254,2.926677663,5.574252313,1.664925809,15.80795457,3.074811619,2.8028850430000003,3.590989805,2.428797697,3.910470402,2.121468836,2.121468836,12.42193438,4.658545818,1.66568694,1.706883099,3.863956518,0.5268620079999999,2.599568917,2.599568917
195, NC,Goldsboro,49.09471127,15.00656195,5.767754275,2.4847078280000003,4.974202808,1.779897035,16.91041153,2.697308852,3.29900444,4.136760306,2.248695957,4.528641975,1.546460716,1.546460716,13.20067177,5.282031036,1.969724078,1.6538984490000002,3.856144394,0.438873808,2.430605316,2.430605316
196, NC,Greensboro-High Point,49.12480214,15.60736723,5.232170105,2.697648245,5.46706041,2.210488472,17.024158399999994,3.060147285,3.425321447,3.991308108,2.44181329,4.105568267,2.134626769,2.134626769,11.82291426,4.514070128,2.030235666,1.478811892,3.215080667,0.584715909,2.535735479,2.535735479
197, NC,Greenville,49.11108852,16.71287657,6.341605417999999,2.90706067,5.906209302000001,1.558001182,15.27952647,3.024827174,2.594686244,3.376961677,2.382638292,3.900413083,2.04195308,2.04195308,12.40231077,4.72601342,1.586076606,1.6490520919999998,3.92814218,0.513026471,2.674421629,2.674421629
198, NC,Hickory-Lenoir-Morganton,49.11673165,14.41424672,4.820020957,2.499404403,4.509299379,2.585521977,18.27410349,2.59120497,3.565158323,4.926591145,2.5256331380000003,4.665515911,1.759150772,1.759150772,12.35463597,4.863957433,2.408188186,1.448115985,3.124430594,0.509943771,2.314594708,2.314594708
199, NC,Jacksonville,49.13832102,16.29411282,6.662831075,2.808310006,5.453273038,1.369698705,15.6290162,2.749928393,2.76574275,3.80090045,1.984814496,4.327630108,1.51287565,1.51287565,13.15286285,5.31999716,1.628686927,1.727324922,4.101416752,0.375437092,2.549453494,2.549453494
200, NC,Raleigh,49.14148033,16.98747111,5.673496631,2.977527846,6.2905218010000015,2.045924828,15.50623374,3.631053934,2.7680107080000003,3.065139145,2.606007247,3.436022705,2.717301698,2.717301698,11.18277553,3.962257002,1.527972321,1.564993667,3.371079892,0.756472646,2.747698261,2.747698261
201, NC,Rocky Mount,49.08857243,14.86622063,5.457286429,2.646373693,4.892722209,1.869838297,17.35535213,2.893325548,3.309877195,4.357238346,2.232815511,4.562095535,1.781257151,1.781257151,12.63263741,5.067394003,2.010913527,1.5653107869999998,3.5646734330000003,0.424345664,2.453105105,2.453105105
202, NC,Wilmington,48.96953433,16.53003863,6.130089258,2.943164054,5.690949314,1.765836002,15.32056983,3.093181282,2.6872235110000005,3.2447792360000003,2.351772407,3.943613392,2.173012544,2.173012544,12.44264943,4.75413286,1.627981315,1.6685298919999998,3.788903853,0.6031015120000001,2.503263899,2.503263899
203, NC,Winston-Salem,49.11286681,15.62310182,5.404949003,2.736302556,5.464967237000001,2.016883023,16.74806209,3.128662382,3.177721879,3.882934063,2.492386574,4.066357197,2.1514229940000003,2.1514229940000003,12.04930955,4.573988009,1.970404819,1.52920242,3.416077327,0.559636979,2.540970344,2.540970344
204, ND,Bismarck,49.03269086,16.72941321,5.9312782739999985,2.922442343,6.122854885,1.752837705,15.39238632,3.34616311,2.794908298,3.072340163,2.4791547080000003,3.699820039,2.421694942,2.421694942,11.80007819,4.292843541,1.54346817,1.634204143,3.69844203,0.631120305,2.689118203,2.689118203
205, ND-MN,Fargo,49.0200381,16.57298623,5.6530507939999985,2.957574659,6.004066533,1.958294244,15.70891274,3.34537299,2.93067387,3.234765509,2.423368194,3.774732175,2.445741285,2.445741285,11.64836643,4.275453314,1.63140596,1.553722543,3.53667956,0.651105049,2.644031425,2.644031425
206, ND-MN,Grand Forks,48.75207013,15.70710693,6.009854362,2.8672118610000004,5.144654108,1.685386597,15.67118913,2.7727184260000004,2.983428152,3.454803493,2.198472493,4.261766564,2.038303687,2.038303687,13.00056095,5.103704625,1.716644841,1.6777964769999998,3.951967599,0.550447404,2.334909443,2.334909443
207, NE,Lincoln,49.2225848,16.71305817,5.4880855739999985,2.936066667,6.375834322999999,1.91307161,15.98422058,3.517045345,2.953382789,3.4189675360000003,2.567424101,3.527400806,2.527462901,2.527462901,11.20407226,3.983696316,1.686618359,1.547888598,3.323134844,0.66273414,2.793770889,2.793770889
208, NE-IA,Omaha-Council Bluffs,49.15500102,16.61531007,5.563592712,2.93161803,6.1348937060000015,1.985205625,15.97458383,3.504432439,2.952829524,3.362084239,2.54673263,3.608505001,2.49243381,2.49243381,11.38272006,4.051061666,1.679958496,1.550002916,3.410202279,0.691494708,2.689953237,2.689953237
209, NH,Manchester,49.28576177,17.38473633,5.802828305,2.94583755,6.660048959,1.976021519,15.30130183,3.471240342,2.574854112,3.109234888,2.486834858,3.65913763,2.51311305,2.51311305,11.1583253,3.985176201,1.515871182,1.5350052630000002,3.465767834,0.65650482,2.928285252,2.928285252
210, NJ,Atlantic City-Hammonton,48.79973142,15.42300944,6.0576301510000015,2.866972599,4.941765785,1.556640903,15.58280254,2.8499404260000003,2.505051834,3.342757845,2.430214455,4.454837984,1.99791725,1.99791725,13.39626783,5.370842541,1.578224792,1.642296646,4.278496997,0.526406852,2.399734367,2.399734367
211, NJ,Ocean City,48.68371053,14.98129116,6.108580687999999,2.677459668,4.755031219,1.440219582,15.75441035,2.503040925,2.743101757,3.626959872,1.935001304,4.94630649,1.6017511480000002,1.6017511480000002,14.17938446,6.126357794,1.686072574,1.754302604,4.21585217,0.396799314,2.166873416,2.166873416
212, NJ,Trenton,49.28053983,17.4947365,5.549501299,3.17436831,7.050824205,1.720042682,15.15947071,4.326431625,2.322788227,2.694778387,2.715046519,3.100425957,3.2471497310000004,3.2471497310000004,10.31447152,3.43964547,1.245959467,1.5507120419999998,3.29649907,0.781655467,3.064711371,3.064711371
213, NJ,Vineland-Bridgeton,49.00162604,14.59864265,5.248752211,2.60388936,4.928208644,1.817792434,17.22986012,2.692528092,3.462103969,4.275199971,2.543775827,4.256252261,1.885536222,1.885536222,12.89648559,5.010182719,2.0899269,1.577578326,3.759311734,0.459485914,2.391101461,2.391101461
214, NM,Albuquerque,49.01457861,16.93628539,6.0980323720000005,2.993056523,6.155549722000001,1.689646774,15.24015266,3.535303251,2.6436538730000003,3.0406459,2.353147336,3.667402295,2.275937925,2.275937925,11.91594536,4.362878603,1.549107864,1.577382462,3.845886867,0.580689566,2.646257279,2.646257279
215, NM,Farmington,48.80991224,14.89931041,5.414085526,2.687195413,4.631995741,2.16603373,17.09628682,2.737087685,3.824536338,3.966079189,2.291164181,4.277419425,1.705211449,1.705211449,12.91994075,5.004605939,2.2007952790000003,1.6669561780000002,3.635048095,0.412535261,2.189162809,2.189162809
216, NM,Las Cruces,48.82660516,16.26882601,5.944765661,2.872231676,5.786083365,1.665745305,15.31015599,3.26929906,2.640089948,3.149739018,2.326073336,3.924954632,2.22571919,2.22571919,12.57097124,4.819493242,1.5308360680000002,1.636314801,4.040095254,0.544231872,2.450932737,2.450932737
217, NM,Santa Fe,48.97904769,17.5591172,6.5438866220000005,3.314072779,6.225200398999998,1.475957405,14.41066276,3.44218005,2.232360157,2.831272427,2.32361931,3.58123082,2.592620371,2.592620371,11.82398012,4.435145539,1.314784577,1.762098702,3.660806078,0.651145223,2.592667236,2.592667236
218, NV,Carson City,49.46651763,17.61769809,6.047960903,2.983592891,6.745310083,1.840834209,15.05310248,3.470318267,2.291703779,3.205342612,2.330147964,3.755589859,2.349571839,2.349571839,11.32353618,4.256709601,1.495818413,1.607061526,3.465612037,0.498334604,3.122609039,3.122609039
219, NV,Las Vegas-Henderson-Paradise,48.90752658,15.06229686,5.57404486,2.828957315,5.021361682,1.637933,16.44274164,2.830765022,2.94717805,3.653664935,2.279317866,4.731815769,1.819026345,1.819026345,13.13901048,5.52712645,1.7611217469999998,1.543703156,3.804292009,0.502767116,2.444451261,2.444451261
220, NV,Reno,49.01484523,15.01473311,5.151585199,2.608348431,5.20045758,2.054341897,17.16951345,2.885826188,3.580459261,3.860354273,2.287890704,4.554983025,1.941120816,1.941120816,12.36751337,5.08620428,1.989624768,1.49389254,3.275366905,0.522424876,2.521964487,2.521964487
221, NY,Albany-Schenectady-Troy,49.13279088,17.27808166,5.693984633,3.061529122,6.671874552,1.850693352,15.12432236,3.729738975,2.517142159,2.913077229,2.604663084,3.359700912,2.8058535360000003,2.8058535360000003,11.11281951,3.827120495,1.5025729469999998,1.587534769,3.504521028,0.691070273,2.811713819,2.811713819
222, NY,Binghamton,48.97253753,16.25098854,5.649510814,2.875638309,5.876126157000001,1.849713259,15.67619563,3.149694467,2.825797127,3.447444113,2.408677197,3.844582731,2.33647089,2.33647089,12.18661951,4.468457368999999,1.717986625,1.621671123,3.777240683,0.601263714,2.52226295,2.52226295
223, NY,Buffalo-Cheektowaga-Niagara Falls,49.08065536,16.63984013,5.772252475,2.953812034,6.0905095839999985,1.823266037,15.51377815,3.3998104610000004,2.676350884,3.267344715,2.511848987,3.658423107,2.469972876,2.469972876,11.78718379,4.23234502,1.657307838,1.563172223,3.693921695,0.640437016,2.669880413,2.669880413
224, NY,Elmira,49.0106419,16.04056994,6.263444935,2.635646989,5.253791071,1.887686947,15.75460441,2.671884726,2.982677887,3.681169349,2.3234830680000003,4.095389384,1.738330956,1.738330956,13.01852214,5.036953327,1.831319939,1.684961713,3.988376143,0.476911019,2.458614452,2.458614452
225, NY,Glens Falls,48.97556585,16.06505002,5.925213263,2.847586169,5.467700201,1.824550387,15.68688338,2.939386239,2.911866217,3.4588223960000004,2.483837894,3.892970637,2.062271446,2.062271446,12.65170386,4.689169501,1.830513425,1.680144721,3.935668543,0.516207671,2.509657136,2.509657136
226, NY,Ithaca,48.7596428,17.3915553,6.3014836160000005,3.34933244,6.1180470310000015,1.622692213,13.9252996,3.313480133,1.873674538,2.723780553,2.252324915,3.762039461,2.664259763,2.664259763,12.19625255,4.579273938,1.402084624,1.7358107969999998,3.809622102,0.669461085,2.582275592,2.582275592
227, NY,Kingston,48.96393162,16.37884181,6.186578691,2.874713199,5.8551936310000015,1.462356291,15.27024076,3.141435951,2.531341229,3.342604683,2.23416064,4.020698258,2.070433489,2.070433489,12.70074909,4.777720997,1.547851817,1.628007187,4.231242107,0.515926985,2.543666462,2.543666462
228, NY-NJ-PA,New York-Newark-Jersey City,48.99369004,16.68035543,5.628696988,3.050137954,6.335992127000001,1.665528364,15.37311812,3.741072542,2.53949154,2.984703935,2.541600516,3.566249589,2.757884088,2.757884088,11.48935044,4.075164155,1.461728084,1.563622614,3.622957693,0.765877898,2.6929819489999995,2.6929819489999995
229, NY,Rochester,49.04775946,16.90550032,5.706564149,3.004745409,6.216438778,1.977751981,15.2504863,3.464450092,2.520852244,3.189432375,2.548321636,3.527429954,2.655469826,2.655469826,11.5625856,4.046379773,1.641537636,1.575630035,3.624374467,0.67466369,2.673717419,2.673717419
230, NY,Syracuse,49.01540508,16.72912787,5.708265389,3.037189647,6.107993142000001,1.875679691,15.49413015,3.353967365,2.787852388,3.253185825,2.454362115,3.64476246,2.494765999,2.494765999,11.69510788,4.178442211,1.661285958,1.584904004,3.626534438,0.643941264,2.602273186,2.602273186
231, NY,Utica-Rome,49.11600176,16.54530966,5.8840429610000005,2.882348973,6.120937577,1.657980147,15.60083145,3.432784604,2.6666860530000003,3.33572429,2.5341159230000003,3.631520585,2.458034158,2.458034158,11.82070255,4.235321774,1.64313751,1.5660197530000002,3.808776924,0.5674465910000001,2.6911239410000003,2.6911239410000003
232, OH,Akron,49.17748059,16.39266817,5.492893579,2.9328920860000003,5.926791158,2.04009135,16.00978239,3.362170432,2.877481196,3.484456213,2.498439379,3.787235173,2.448445047,2.448445047,11.58656768,4.246844025,1.808200987,1.573535495,3.307736249,0.650250923,2.740017299,2.740017299
233, OH,Canton-Massillon,49.02975682,15.52506974,5.493023083,2.813241519,5.259817762,1.958987378,16.4207599,2.917206344,3.043224265,3.851072775,2.410788778,4.198467742,2.082175657,2.082175657,12.52653264,4.802797638,1.957210971,1.6381555559999998,3.590845525,0.537522949,2.475218873,2.475218873
234, OH-KY-IN,Cincinnati,49.20140141,15.95805618,5.285189011,2.846990178,5.762284481,2.063592511,16.47774683,3.4047606,3.005546588,3.619220459,2.563411378,3.884807803,2.389747556,2.389747556,11.67133998,4.32718377,1.840843444,1.5514791769999998,3.3083261310000003,0.643507458,2.7045108680000003,2.7045108680000003
235, OH,Cleveland-Elyria,49.21940588,16.26615932,5.374123472000001,2.83815728,5.982744792999999,2.071133778,16.15614661,3.519069436,2.811939446,3.479717093,2.6258444130000003,3.719576222,2.488053401,2.488053401,11.55136753,4.15673665,1.824206757,1.53222704,3.380315789,0.65788129,2.7576790160000004,2.7576790160000004
236, OH,Columbus,49.1967685,16.34550013,5.379396712999999,2.906144271,6.156097837000001,1.903861308,16.06406612,3.60641129,2.848498627,3.305804979,2.587756724,3.715594502,2.568796374,2.568796374,11.40514981,4.198510876,1.622807225,1.554939715,3.3530874230000003,0.675804576,2.813256056,2.813256056
237, OH,Dayton,49.1175988,16.04041222,5.302897303,2.902216578,5.679800236,2.155498105,16.22785447,3.415409109,2.791767849,3.576719024,2.643649239,3.800309251,2.564887806,2.564887806,11.63365856,4.262978454,1.797373579,1.591013936,3.321878931,0.660413658,2.650785745,2.650785745
238, OH,Lima,49.00859714,14.76839113,5.245210799,2.6237627580000003,4.629461566,2.269956011,17.20587696,2.641561125,3.555462356,4.150099648,2.548966055,4.309787777,1.821548639,1.821548639,12.80112572,4.971119848,2.343604783,1.662274368,3.360219963,0.463906758,2.411654689,2.411654689
239, OH,Mansfield,49.102726,15.10324264,5.449184898,2.580178894,4.831943997,2.241934852,17.1121346,2.744749728,3.334257229,4.284276761,2.478774118,4.27007676,1.854584691,1.854584691,12.59699511,4.813754977,2.267215127,1.555419535,3.48231497,0.478290504,2.435768957,2.435768957
240, OH,Springfield,49.11906077,15.36406606,5.488399662000001,2.690155447,5.30832924,1.877181715,16.8599954,2.9628447710000003,3.357823705,3.997241992,2.376043101,4.166041834,2.0138069240000003,2.0138069240000003,12.34707714,4.777914753,2.004833095,1.583295177,3.504149662,0.476884457,2.534115237,2.534115237
241, OH,Toledo,49.03811513,15.28063646,5.224694354,2.826717332,5.199488812,2.029735957,16.75163421,3.023319764,3.170866575,3.894933933,2.5297644530000003,4.132749481,2.175766741,2.175766741,12.31541272,4.714753935,2.01493494,1.6030430530000002,3.43819178,0.544489013,2.514665011,2.514665011
242, OH-PA,Youngstown-Warren-Boardman,48.98083902,15.37819486,5.681553952000001,2.772143669,5.044695152,1.879802086,16.49240091,2.888254608,3.097344677,3.941021127,2.453752215,4.1120282810000015,1.999448756,1.999448756,12.69326499,4.807883348,1.98346641,1.6084483019999998,3.773942611,0.519524316,2.41752951,2.41752951
243, OK,Lawton,49.03221044,16.37323676,6.127347495,3.138244584,5.547484919,1.5601597619999998,15.34482862,3.143195631,2.594698102,3.3278753410000004,2.376071046,3.9029885,2.200463471,2.200463471,12.53756834,4.709786541000001,1.568609105,1.7899891209999998,3.947065852,0.522117725,2.576113248,2.576113248
244, OK,Oklahoma City,49.17587723,16.74616177,5.629567548,3.09386921,6.042173168,1.980551843,15.83404091,3.599589548,2.852298467,3.260195325,2.582146027,3.539811541,2.546864757,2.546864757,11.32649997,4.052815584,1.671733381,1.61891586,3.351502787,0.631532355,2.7223098310000005,2.7223098310000005
245, OK,Tulsa,49.21007798,16.41018315,5.460433946,2.960896499,5.7233517360000015,2.26550097,16.3214738,3.435069717,3.074507555,3.538860231,2.612798667,3.660237634,2.348115457,2.348115457,11.44612488,4.068111554,1.932427607,1.5598642880000002,3.276760206,0.608961228,2.684180688,2.684180688
246, OR,Bend-Redmond,48.97005684,16.54723954,6.027988132000001,3.003187203,5.794952455,1.721111747,15.34358891,3.086061496,2.788643995,3.273565973,2.233035887,3.962281556,2.187146735,2.187146735,12.35668947,4.772653635,1.686725569,1.671879549,3.634684794,0.590745923,2.535392192,2.535392192
247, OR,Corvallis,48.93336628,17.15906,6.197443767999999,3.31412113,6.115908557999999,1.53158654,14.27524231,3.35705404,1.908877467,2.8783389560000003,2.281055603,3.84991624,2.521891683,2.521891683,12.31009941,4.647801812,1.383221985,1.813163856,3.838357474,0.6275542820000001,2.667072885,2.667072885
248, OR,Eugene,49.05272438,16.15132959,5.712789326,2.88293538,5.721265411,1.834339478,15.89391308,3.1020075210000004,2.87134173,3.53068524,2.330304335,4.059574251,2.150926129,2.150926129,12.2920774,4.6192506280000005,1.771488684,1.635018961,3.690012147,0.57630698,2.56447818,2.56447818
249, OR,Medford,49.00818648,15.80247611,5.737469178,2.827638902,5.465053332999999,1.7723147,15.98055356,2.94703859,2.856218988,3.682869002,2.237271039,4.257155944,2.027962019,2.027962019,12.67645295,4.849588778,1.756069422,1.663559573,3.852703829,0.554531349,2.520741838,2.520741838
250, OR-WA,Portland-Vancouver-Hillsboro,49.08156186,16.38748596,5.293512174,3.005063753,5.933647658,2.15526238,15.97916313,3.531674855,2.8281310810000004,3.305030882,2.56169852,3.752627789,2.628838364,2.628838364,11.43377427,4.1175247860000015,1.69923581,1.585176093,3.308710848,0.7231267370000001,2.652300129,2.652300129
251, OR,Salem,49.00283847,15.88054049,5.52954862,2.894391265,5.708641935,1.747958666,16.12897069,3.191952702,3.1513939310000003,3.504482674,2.390428029,3.890713358,2.309246945,2.309246945,12.16734245,4.545624813,1.782455271,1.632684745,3.657132756,0.5494448679999999,2.516737892,2.516737892
252, PA-NJ,Allentown-Bethlehem-Easton,49.04562131,15.2930111,5.153714237,2.628839174,5.490108279,2.020349407,16.8689857,2.992835967,3.449104293,3.81276236,2.409144135,4.205138949,2.13762699,2.13762699,12.15181971,4.658159339,1.953760724,1.571270635,3.411724083,0.556904925,2.594177808,2.594177808
253, PA,Altoona,49.02290145,15.97562317,5.938098557000001,2.681159344,5.572745017000001,1.783620254,16.02214926,2.833874706,3.077180793,3.652191037,2.276764968,4.18213776,1.926793603,1.926793603,12.53540318,4.821782014,1.79193558,1.62623862,3.78123157,0.5142153979999999,2.562932232,2.562932232
254, PA,Erie,48.92224313,15.62956613,5.617442597999999,2.844084643,5.242723403,1.925315489,15.95656125,2.9239007060000004,2.698614907,3.69348208,2.405269801,4.235293758,2.088278087,2.088278087,12.79154827,4.88242564,1.896121264,1.600341842,3.884489909,0.528169617,2.456289389,2.456289389
255, PA,Harrisburg-Carlisle,49.24716515,16.26830066,5.300640013,2.859766352,6.252331602999999,1.855562695,16.41608412,3.544545957,3.145577566,3.445726644,2.525618341,3.754615613,2.513856838,2.513856838,11.20354695,4.128753927,1.667231551,1.521345137,3.261101175,0.625115159,2.845376577,2.845376577
256, PA,Johnstown,48.88166294,16.5271368,6.100976732,3.012849886,5.767505691,1.645804495,15.29546611,3.089863775,2.5842049940000003,3.327436642,2.379913328,3.914047373,2.298896384,2.298896384,12.26575151,4.439362882,1.6316330469999998,1.599958248,4.04125933,0.553538005,2.494412132,2.494412132
257, PA,Lancaster,49.04673674,15.00907871,5.03559819,2.571997263,5.207129659,2.194353603,17.28922743,2.787932128,3.582614624,4.100951498,2.327880582,4.489848599999998,1.962796637,1.962796637,12.28351714,4.893426514,2.082139806,1.5285205519999998,3.23903166,0.540398609,2.50211681,2.50211681
258, PA,Lebanon,49.00831217,14.14867212,4.903248071,2.413740158,4.705655235,2.126028653,18.05472408,2.535724263,3.972061065,4.512209961,2.248141522,4.786587271,1.645407131,1.645407131,12.76651796,5.238129243,2.349240242,1.4837562869999998,3.277464929,0.41792726,2.392990881,2.392990881
259, PA-NJ-DE-MD,Philadelphia-Camden-Wilmington,49.13631188,16.64357811,5.529092115,2.95565528,6.372975446,1.785855267,15.65342181,3.763423362,2.616915301,3.1149364260000003,2.555945953,3.602200769,2.688401048,2.688401048,11.35776237,4.043771683,1.522902257,1.540700869,3.559164764,0.691222798,2.793148543,2.793148543
260, PA,Pittsburgh,49.17645367,16.51982892,5.433554367,2.9232549160000003,6.138994556,2.0240250840000003,16.00576579,3.594565606,2.854213157,3.332604046,2.5761933,3.648189678,2.544239175,2.544239175,11.35281686,4.044408258,1.697827011,1.522506036,3.434721792,0.6533537660000001,2.753802922,2.753802922
261, PA,Reading,49.08425686,15.2971981,5.135076888,2.626140358,5.383486116,2.152494737,17.12141729,2.987923363,3.422566333,4.012689388,2.440857259,4.2573809460000005,2.0710092330000003,2.0710092330000003,12.0690454,4.634702322,2.035223448,1.48769882,3.388435959,0.52298485,2.525586841,2.525586841
262, PA,Scranton--Wilkes-Barre--Hazleton,49.05168239,15.29544828,5.333262317,2.62301955,5.404764775,1.934401634,17.03113545,2.878731408,3.534261439,3.98056908,2.392420355,4.245153164,1.985937364,1.985937364,12.23360191,4.743004255,1.967839613,1.537462544,3.475541133,0.50975437,2.505559389,2.505559389
263, PA,State College,49.15279277,16.96576607,5.749323917999999,2.846586494,6.400192522,1.969663135,15.3112608,3.064690412,2.753086118,3.2789693110000004,2.375748722,3.838766238,2.216386828,2.216386828,11.88392888,4.592845422,1.60920019,1.61685783,3.556991349,0.508034086,2.7754502,2.7754502
264, PA,Williamsport,49.17737034,16.36171552,5.838976998,2.792719654,5.804488833,1.925530038,16.09091568,2.900092469,3.099263272,3.732084145,2.26968243,4.0897933680000005,1.860382199,1.860382199,12.21254718,4.606897078,1.87135357,1.601799926,3.644282824,0.488213779,2.651809754,2.651809754
265, PA,York-Hanover,49.05532986,15.1432827,4.985061254,2.653754064,5.06403169,2.440435689,17.33410923,2.918874045,3.606101394,4.082350985,2.475496452,4.2512863539999985,2.07066956,2.07066956,12.0118687,4.682343109,2.119465846,1.523358364,3.1433055910000003,0.543395785,2.495399678,2.495399678
266, RI-MA,Providence-Warwick,49.0604761,16.33473793,5.636597136000002,2.94537489,5.921902672000001,1.830863237,15.78901179,3.426007818,2.68107108,3.383657604,2.426439461,3.871835824,2.464565174,2.464565174,11.86064412,4.4137033610000005,1.65390862,1.548883208,3.604612263,0.6395366720000001,2.6115170830000003,2.6115170830000003
267, SC,Charleston-North Charleston,49.03971573,16.40937782,5.7067842660000005,2.9782998860000003,5.722494801,2.001798869,15.93005924,3.259579882,3.052017674,3.375745342,2.464709829,3.778006515,2.3662810640000003,2.3662810640000003,11.71652278,4.330788397,1.746891957,1.607004114,3.3974661580000003,0.6343721529999999,2.617474824,2.617474824
268, SC,Columbia,49.20733237,16.86612916,5.736951386,3.092170223,6.124505713,1.912501839,15.82694066,3.509292059,2.964909889,3.383560128,2.48708397,3.482094619,2.412973549,2.412973549,11.37651882,4.071038388,1.690672356,1.577807531,3.437999586,0.599000958,2.724770172,2.724770172
